ensembl_id,gene_age,gene_Interval
YKR036C,95,93-97
YKR037C,95,93-97
YKR038C,>4290,>4290
YKR039W,447,304-590
YKR041W,447,304-590
YKR042W,656,590-723
YKR043C,656,590-723
YKR044W,656,590-723
YKR045C,656,590-723
YKR046C,656,590-723
YKR048C,656,590-723
YKR049C,656,590-723
YKR050W,656,590-723
YKR051W,656,590-723
YKR052C,1714,1660-1768
YKR053C,770,723-817
YKR054C,770,723-817
YKR055W,770,723-817
YKR056W,770,723-817
YKR057W,656,590-723
YKR058W,1488,1480-1496
YKR059W,34,0-69
YKR060W,656,590-723
YKR061W,447,304-590
YKR062W,447,304-590
YKR063C,447,304-590
YKR064W,447,304-590
YKR065C,447,304-590
YKR066C,447,304-590
YKR067W,656,590-723
YKR068C,656,590-723
YKR069W,656,590-723
YKR070W,656,590-723
YKR071C,656,590-723
YKR072C,656,590-723
YKR074W,656,590-723
YKR075C,163,114-212
YKR076W,1488,1480-1496
YKR079C,1488,1480-1496
YKR080W,1488,1480-1496
YKR081C,1488,1480-1496
YKR082W,1488,1480-1496
YKR083C,1488,1480-1496
YMR072W,163,114-212
YMR073C,163,114-212
YMR074C,163,114-212
YMR075W,163,114-212
YMR076C,163,114-212
YMR077C,163,114-212
YMR078C,1488,1480-1496
YMR079W,1488,1480-1496
YMR080C,770,723-817
YMR081C,770,723-817
YMR083W,770,723-817
YMR084W,34,0-69
YMR085W,34,0-69
YMR086W,163,114-212
YMR087W,163,114-212
YMR088C,163,114-212
YMR089C,1080,1055-1105
YMR090W,1080,1055-1105
YMR091C,656,590-723
YMR092C,656,590-723
YMR093W,656,590-723
YMR094W,656,590-723
YMR095C,1488,1480-1496
YMR096W,>4290,>4290
YMR097C,>4290,>4290
YMR098C,>4290,>4290
YMR099C,>4290,>4290
YMR100W,>4290,>4290
YMR101C,>4290,>4290
YMR102C,1488,1480-1496
YMR104C,656,590-723
YMR105C,656,590-723
YMR106C,656,590-723
YMR107W,656,590-723
YMR108W,1080,1055-1105
YMR109W,1488,1480-1496
YMR110C,1488,1480-1496
YMR111C,1488,1480-1496
YMR112C,1488,1480-1496
YMR113W,1080,1055-1105
YMR114C,1080,1055-1105
YMR115W,447,304-590
YMR116C,447,304-590
YMR117C,447,304-590
YMR118C,1488,1480-1496
YMR119W,1080,1055-1105
YMR120C,656,590-723
YMR121C,656,590-723
YMR122W-A,656,590-723
YMR123W,656,590-723
YMR124W,656,590-723
YMR125W,656,590-723
YMR126C,656,590-723
YMR127C,656,590-723
YMR128W,656,590-723
YMR129W,656,590-723
YMR130W,656,590-723
YMR131C,656,590-723
YMR132C,656,590-723
YMR133W,656,590-723
YMR134W,656,590-723
YMR135C,656,590-723
YMR136W,656,590-723
YMR137C,656,590-723
YMR138W,163,114-212
YMR139W,1714,1660-1768
YMR140W,1714,1660-1768
YMR142C,656,590-723
YMR143W,656,590-723
YMR144W,656,590-723
YMR145C,656,590-723
YMR146C,656,590-723
YMR147W,656,590-723
YMR148W,656,590-723
YMR149W,656,590-723
YMR150C,656,590-723
YMR152W,656,590-723
YMR153W,656,590-723
YMR154C,656,590-723
YMR155W,447,304-590
YMR156C,447,304-590
YMR157C,447,304-590
YMR158W,447,304-590
YMR158C-A,34,0-69
YDR340W,34,0-69
YMR159C,34,0-69
YMR160W,34,0-69
YMR161W,34,0-69
YMR162C,1488,1480-1496
YMR163C,1488,1480-1496
YMR164C,1488,1480-1496
YMR165C,1488,1480-1496
YMR166C,1021,987-1055
YMR167W,>4290,>4290
YMR168C,>4290,>4290
YMR169C,656,590-723
YMR170C,656,590-723
YMR171C,902,817-987
YMR172W,163,114-212
YMR173W,163,114-212
YOR142W,163,114-212
YOR143C,163,114-212
YOR144C,163,114-212
YOR145C,163,114-212
YOR147W,1080,1055-1105
YOR148C,1080,1055-1105
YOR149C,1080,1055-1105
YOR150W,1080,1055-1105
YOR151C,34,0-69
YOR152C,34,0-69
YOR153W,656,590-723
YOR154W,656,590-723
YOR155C,656,590-723
YOR156C,1488,1480-1496
YOR157C,656,590-723
YOR158W,656,590-723
YOR159C,656,590-723
YOR160W,656,590-723
YOR161C,656,590-723
YOR162C,163,114-212
YOR163W,163,114-212
YOR164C,163,114-212
YOR165W,163,114-212
YOR166C,163,114-212
YOR167C,1292,1105-1480
YOR168W,>4290,>4290
YOR171C,1488,1480-1496
YOR172W,163,114-212
YOR173W,902,817-987
YOR174W,902,817-987
YOR175C,902,817-987
YOR176W,902,817-987
YOR178C,163,114-212
YOR179C,163,114-212
YOR180C,656,590-723
YOR181W,656,590-723
YOR182C,163,114-212
YOR184W,163,114-212
YOR185C,656,590-723
YOR187W,656,590-723
YOR188W,656,590-723
YOR189W,656,590-723
YOR190W,656,590-723
YOR191W,656,590-723
YOR192C,656,590-723
YOR192C-C,34,0-69
YOR194C,34,0-69
YOR195W,34,0-69
YOR196C,34,0-69
YOR197W,34,0-69
YOR198C,34,0-69
YOR201C,34,0-69
YOR202W,34,0-69
YOR204W,770,723-817
YOR205C,770,723-817
YOR206W,770,723-817
YOR207C,34,0-69
YOR208W,447,304-590
YOR209C,447,304-590
YOR210W,447,304-590
YOR211C,447,304-590
YOR212W,656,590-723
YOR213C,902,817-987
YOR215C,902,817-987
YOR216C,902,817-987
YOR217W,1080,1055-1105
YOR219C,656,590-723
YOR220W,656,590-723
YOR221C,656,590-723
YOR222W,1080,1055-1105
YOR223W,1080,1055-1105
YOR224C,1080,1055-1105
YOR226C,>4290,>4290
YOR227W,447,304-590
YOR228C,447,304-590
YOR229W,163,114-212
YOR230W,163,114-212
YOR231W,1714,1660-1768
YOR232W,1714,1660-1768
YOR233W,163,114-212
YOR234C,656,590-723
YOR236W,656,590-723
YOR237W,656,590-723
YOR238W,656,590-723
YOR239W,656,590-723
YOR241W,>4290,>4290
YOR242C,>4290,>4290
YOR243C,>4290,>4290
YOR244W,656,590-723
YOR245C,656,590-723
YOR246C,656,590-723
YOR247W,656,590-723
YOR249C,656,590-723
YOR250C,656,590-723
YOR251C,656,590-723
YOR252W,656,590-723
YOR253W,656,590-723
YOR254C,656,590-723
YOR255W,656,590-723
YOR256C,447,304-590
YBL092W,447,304-590
YBL091C,447,304-590
YBL090W,447,304-590
YBL089W,>4290,>4290
YBL088C,1080,1055-1105
YBL087C,656,590-723
YBL086C,656,590-723
YBL085W,1080,1055-1105
YBL084C,1714,1660-1768
YBL082C,1714,1660-1768
YBL081W,1714,1660-1768
YBL080C,1714,1660-1768
YBL079W,>4290,>4290
YBL078C,>4290,>4290
YBL076C,>4290,>4290
YBL075C,34,0-69
YBL074C,34,0-69
YBL072C,656,590-723
YBL071W-A,656,590-723
YBL069W,163,114-212
YBL068W-A,163,114-212
YBL068W,656,590-723
YBL067C,656,590-723
YBL066C,447,304-590
YBL064C,447,304-590
YBL063W,163,114-212
YBL061C,163,114-212
YBL060W,163,114-212
YBL059C-A,163,114-212
YBL059W,163,114-212
YBL058W,163,114-212
YBL057C,163,114-212
YBL056W,163,114-212
YBL055C,163,114-212
YBL054W,80,69-92
YBL052C,1021,987-1055
YBL051C,1021,987-1055
YBL050W,1021,987-1055
YBL049W,1021,987-1055
YBL047C,902,817-987
YBL046W,902,817-987
YBL045C,447,304-590
YBL043W,447,304-590
YBL042C,656,590-723
YBL041W,656,590-723
YBL040C,656,590-723
YBL039W-B,656,590-723
YBL039C,>4290,>4290
YBL038W,>4290,>4290
YBL037W,>4290,>4290
YBL036C,>4290,>4290
YBL035C,>4290,>4290
YBL034C,>4290,>4290
YBL033C,>4290,>4290
YBL032W,>4290,>4290
YBL031W,>4290,>4290
YBL030C,656,590-723
YBL029C-A,656,590-723
YBL029W,656,590-723
YBL028C,656,590-723
YBL027W,656,590-723
YBL026W,656,590-723
YBL025W,656,590-723
YBL024W,1488,1480-1496
YBL023C,656,590-723
YBL022C,656,590-723
YBL021C,656,590-723
YBL020W,656,590-723
YBL019W,656,590-723
YBL018C,656,590-723
YBL017C,1488,1480-1496
YBL016W,770,723-817
YBL015W,770,723-817
YBL014C,770,723-817
YBL013W,770,723-817
YBL011W,656,590-723
YBL010C,656,590-723
YBL009W,163,114-212
YBL008W,656,590-723
YBL007C,656,590-723
YBL006C,656,590-723
YBL005W,163,114-212
YBL004W,163,114-212
YBL003C,656,590-723
YBL002W,656,590-723
YBL001C,656,590-723
YBR001C,1488,1480-1496
YBR002C,>4290,>4290
YBR003W,>4290,>4290
YBR004C,>4290,>4290
YBR005W,447,304-590
YBR006W,447,304-590
YBR007C,447,304-590
YBR008C,447,304-590
YBR009C,163,114-212
YBR010W,1488,1480-1496
YBR011C,902,817-987
YBR012C,902,817-987
YBR014C,447,304-590
YBR015C,447,304-590
YMR280C,656,590-723
YMR281W,656,590-723
YMR282C,656,590-723
YMR283C,656,590-723
YMR284W,656,590-723
YMR285C,1080,1055-1105
YMR286W,1080,1055-1105
YMR287C,1080,1055-1105
YMR288W,1080,1055-1105
YMR289W,1080,1055-1105
YMR290C,>4290,>4290
YMR291W,>4290,>4290
YMR292W,>4290,>4290
YMR293C,>4290,>4290
YMR294W,>4290,>4290
YMR295C,447,304-590
YMR296C,1488,1480-1496
YMR297W,1021,987-1055
YMR298W,1021,987-1055
YMR299C,1021,987-1055
YMR300C,1021,987-1055
YMR301C,1021,987-1055
YMR302C,1021,987-1055
YMR303C,770,723-817
YMR304W,770,723-817
YMR305C,656,590-723
YMR306W,447,304-590
YMR307W,447,304-590
YMR308C,>4290,>4290
YMR309C,>4290,>4290
YMR310C,447,304-590
YMR311C,447,304-590
YMR312W,447,304-590
YMR313C,1080,1055-1105
YMR314W,1080,1055-1105
YMR315W,1080,1055-1105
YMR316W,105,97-114
YMR318C,656,590-723
YMR319C,656,590-723
YMR321C,34,0-69
YMR322C,1021,987-1055
YMR323W,80,69-92
YMR324C,34,0-69
YHL045W,34,0-69
YMR325W,80,69-92
YMR326C,34,0-69
YNL339C,92,92-93
YNL339W-B,34,0-69
YNL339W-A,34,0-69
YNL337W,34,0-69
YNL336W,34,0-69
YNL335W,34,0-69
YNL334C,1488,1480-1496
YNL333W,>4290,>4290
YNL332W,1021,987-1055
YNL331C,34,0-69
YNL330C,1080,1055-1105
YNL329C,1714,1660-1768
YNL328C,1080,1055-1105
YNL327W,1080,1055-1105
YNL326C,1488,1480-1496
YNL325C,1488,1480-1496
YNL323W,447,304-590
YNL322C,447,304-590
YNL321W,447,304-590
YNL320W,447,304-590
YNL318C,258,212-304
YNL317W,1488,1480-1496
YNL316C,1488,1480-1496
YNL315C,1488,1480-1496
YNL314W,1488,1480-1496
YNL313C,1488,1480-1496
YNL312W,1488,1480-1496
YNL311C,1488,1480-1496
YNL310C,1488,1480-1496
YNL309W,1488,1480-1496
YNL308C,1488,1480-1496
YNL307C,447,304-590
YNL306W,447,304-590
YNL305C,447,304-590
YNL304W,447,304-590
YNL302C,656,590-723
YNL301C,656,590-723
YNL299W,1488,1480-1496
YNL298W,>4290,>4290
YNL297C,>4290,>4290
YNL295W,>4290,>4290
YNL294C,>4290,>4290
YNL293W,656,590-723
YNL292W,656,590-723
YNL291C,656,590-723
YNL290W,>4290,>4290
YNL289W,902,817-987
YNL288W,902,817-987
YNL287W,902,817-987
YNL286W,902,817-987
YNL284C,902,817-987
YNL283C,447,304-590
YNL282W,447,304-590
YNL281W,1080,1055-1105
YKR084C,>4290,>4290
YKR085C,>4290,>4290
YKR086W,447,304-590
YKR087C,447,304-590
YKR088C,447,304-590
YKR089C,1080,1055-1105
YKR090W,1080,1055-1105
YKR092C,1080,1055-1105
YKR093W,1080,1055-1105
YKR094C,1488,1480-1496
YKR095W,1080,1055-1105
YKR095W-A,1080,1055-1105
YKR096W,447,304-590
YKR097W,447,304-590
YKR098C,34,0-69
YKR099W,34,0-69
YKR100C,163,114-212
YKR101W,163,114-212
YKR102W,92,92-93
YKR103W,34,0-69
YKR104W,34,0-69
YKR105C,34,0-69
YKR106W,34,0-69
YLL067C,92,92-93
YLL066C,92,92-93
YLL067W-A,34,0-69
YLL066W-A,34,0-69
YLL065W,34,0-69
YLL064C,80,69-92
YLL025W,80,69-92
YLL063C,80,69-92
YLL062C,1292,1105-1480
YLL061W,163,114-212
YLL058W,34,0-69
YLL057C,34,0-69
YLL056C,34,0-69
YLL055W,34,0-69
YLL054C,95,93-97
YLL053C,95,93-97
YLL051C,258,212-304
YLL050C,258,212-304
YLL049W,258,212-304
YLL048C,258,212-304
YLL046C,34,0-69
YLL045C,656,590-723
YLL043W,656,590-723
YLL042C,656,590-723
YLL041C,656,590-723
YLL040C,656,590-723
YLL039C,656,590-723
YLL038C,656,590-723
YLL036C,656,590-723
YLL035W,656,590-723
YLL034C,>4290,>4290
YLL033W,>4290,>4290
YLL032C,>4290,>4290
YLL031C,1488,1480-1496
YLL029W,1488,1480-1496
YLL028W,1488,1480-1496
YLL027W,1488,1480-1496
YLL026W,>4290,>4290
YLL024C,656,590-723
YLL023C,656,590-723
YLL022C,656,590-723
YLL021W,656,590-723
YLL019C,656,590-723
YLL018C-A,656,590-723
YLL018C,656,590-723
YLL015W,656,590-723
YLL014W,656,590-723
YLL013C,656,590-723
YLL012W,1488,1480-1496
YLL011W,1488,1480-1496
YLL010C,656,590-723
YLL009C,656,590-723
YLL008W,>4290,>4290
YLL007C,>4290,>4290
YLL006W,>4290,>4290
YLL005C,>4290,>4290
YLL004W,>4290,>4290
YLL003W,>4290,>4290
YLL002W,>4290,>4290
YLL001W,>4290,>4290
YLR001C,>4290,>4290
YLR002C,>4290,>4290
YLR003C,>4290,>4290
YLR004C,258,212-304
YLR005W,258,212-304
YLR006C,258,212-304
YLR007W,258,212-304
YLR008C,770,723-817
YLR009W,770,723-817
YLR011W,770,723-817
YLR012C,770,723-817
YLR013W,34,0-69
YIR013C,34,0-69
YLR014C,34,0-69
YLR015W,34,0-69
YLR016C,34,0-69
YLR017W,34,0-69
YLR228C,447,304-590
YLR229C,447,304-590
YLR231C,447,304-590
YLR233C,447,304-590
YLR234W,447,304-590
YLR237W,656,590-723
YLR238W,1080,1055-1105
YLR239C,1080,1055-1105
YLR240W,1080,1055-1105
YLR241W,1080,1055-1105
YLR242C,1080,1055-1105
YLR243W,656,590-723
YLR244C,656,590-723
YLR245C,656,590-723
YLR246W,>4290,>4290
YLR247C,>4290,>4290
YLR248W,447,304-590
YLR249W,656,590-723
YLR250W,656,590-723
YLR251W,258,212-304
YLR253W,258,212-304
YLR254C,258,212-304
YLR256W,258,212-304
YLR257W,258,212-304
YLR258W,1488,1480-1496
YLR259C,1488,1480-1496
YLR260W,1488,1480-1496
YLR262C,770,723-817
YLR262C-A,770,723-817
YLR263W,770,723-817
YLR264W,1292,1105-1480
YLR266C,163,114-212
YLR267W,163,114-212
YLR268W,163,114-212
YLR270W,902,817-987
YLR271W,902,817-987
YLR272C,902,817-987
YLR273C,92,92-93
YLR274W,>4290,>4290
YLR275W,>4290,>4290
YLR276C,>4290,>4290
YLR277C,656,590-723
YLR278C,656,590-723
YLR281C,656,590-723
YLR283W,656,590-723
YLR284C,656,590-723
YLR285W,656,590-723
YLR286C,656,590-723
YLR287C,656,590-723
YLR287C-A,163,114-212
YLR288C,163,114-212
YLR289W,1714,1660-1768
YLR290C,1714,1660-1768
YLR291C,1714,1660-1768
YLR292C,1714,1660-1768
YLR293C,656,590-723
YLR295C,656,590-723
YLR298C,656,590-723
YLR299W,656,590-723
YLR300W,656,590-723
YLR301W,656,590-723
YLR303W,656,590-723
YLR304C,1488,1480-1496
YLR305C,1488,1480-1496
YLR306W,1488,1480-1496
YLR307W,447,304-590
YLR308W,447,304-590
YLR309C,447,304-590
YLR310C,447,304-590
YLR312C,447,304-590
YLR312W-A,447,304-590
YLR314C,1292,1105-1480
YLR315W,1292,1105-1480
YLR316C,1292,1105-1480
YLR318W,1292,1105-1480
YLR319C,1292,1105-1480
YLR320W,1292,1105-1480
YLR321C,1292,1105-1480
YLR323C,1292,1105-1480
YLR324W,902,817-987
YLR325C,902,817-987
YLR326W,902,817-987
YLR327C,447,304-590
YLR328W,1714,1660-1768
YLR329W,1714,1660-1768
YLR330W,1714,1660-1768
YLR332W,163,114-212
YLR333C,770,723-817
YLR334C,34,0-69
YLR335W,34,0-69
YLR336C,163,114-212
YLR337C,163,114-212
YLR339C,163,114-212
YLR340W,163,114-212
YLR342W,447,304-590
YLR343W,656,590-723
YLR344W,656,590-723
YLR345W,656,590-723
YLR347C,656,590-723
YLR348C,656,590-723
YJR140C,656,590-723
YJR141W,656,590-723
YJR142W,656,590-723
YJR143C,656,590-723
YJR144W,656,590-723
YJR145C,656,590-723
YJR148W,656,590-723
YJR149W,656,590-723
YJR150C,95,93-97
YJR151C,92,92-93
YJR152W,770,723-817
YJR153W,770,723-817
YJR154W,770,723-817
YJR155W,34,0-69
YJR156C,1021,987-1055
YJR158W,34,0-69
YJR159W,34,0-69
YJR160C,34,0-69
YJR161C,34,0-69
YJR162C,34,0-69
YKL225W,34,0-69
YKL224C,80,69-92
YKL223W,34,0-69
YKL222C,34,0-69
YKL221W,34,0-69
YKL220C,34,0-69
YKL219W,34,0-69
YKL218C,34,0-69
YKL217W,34,0-69
YKL216W,34,0-69
YKL215C,34,0-69
YKL214C,34,0-69
YKL213C,34,0-69
YKL212W,34,0-69
YKL211C,1080,1055-1105
YKL210W,>4290,>4290
YKL209C,>4290,>4290
YKL208W,>4290,>4290
YKL207W,>4290,>4290
YKL206C,>4290,>4290
YKL205W,>4290,>4290
YKL204W,>4290,>4290
YKL203C,1080,1055-1105
YKL201C,163,114-212
YKL198C,1292,1105-1480
YKL197C,1714,1660-1768
YKL196C,1714,1660-1768
YKL195W,1714,1660-1768
YKL194C,1080,1055-1105
YKL193C,1714,1660-1768
YKL192C,1714,1660-1768
YKL191W,>4290,>4290
YKL190W,1488,1480-1496
YKL189W,1488,1480-1496
YKL188C,1488,1480-1496
YKL187C,163,114-212
YKL186C,163,114-212
YKL185W,163,114-212
YKL184W,163,114-212
YKL183W,163,114-212
YKL182W,163,114-212
YKL181W,163,114-212
YKL180W,656,590-723
YKL179C,656,590-723
YKL178C,656,590-723
YKL176C,656,590-723
YKL175W,656,590-723
YKL174C,656,590-723
YKL173W,>4290,>4290
YKL172W,>4290,>4290
YKL171W,>4290,>4290
YKL170W,>4290,>4290
YKL168C,1292,1105-1480
YKL167C,1292,1105-1480
YKL166C,447,304-590
YKL165C,447,304-590
YKL164C,447,304-590
YKL163W,447,304-590
YKL162C,447,304-590
YKL161C,92,92-93
YKL160W,92,92-93
YKL159C,92,92-93
YKL157W,656,590-723
YKL156W,447,304-590
YKL155C,447,304-590
YKL154W,447,304-590
YKL152C,447,304-590
YKL151C,447,304-590
YKL150W,656,590-723
YKL149C,656,590-723
YKL148C,656,590-723
YKL146W,258,212-304
YKL145W,656,590-723
YKL144C,656,590-723
YKL143W,656,590-723
YKL142W,656,590-723
YKL141W,1488,1480-1496
YKL140W,1080,1055-1105
YKL139W,1714,1660-1768
YKL138C-A,1714,1660-1768
YJL204C,1714,1660-1768
YJL203W,1714,1660-1768
YJL201W,1714,1660-1768
YJL200C,1488,1480-1496
YJL198W,1292,1105-1480
YJL197W,656,590-723
YJL196C,1488,1480-1496
YJL194W,1021,987-1055
YJL193W,1292,1105-1480
YJL192C,1292,1105-1480
YJL191W,447,304-590
YJL190C,656,590-723
YJL189W,656,590-723
YJL187C,656,590-723
YJL186W,447,304-590
YJL185C,447,304-590
YJL184W,447,304-590
YJL183W,656,590-723
YJL181W,163,114-212
YJL180C,163,114-212
YJL179W,163,114-212
YJL178C,163,114-212
YJL177W,656,590-723
YJL176C,1488,1480-1496
YJL174W,656,590-723
YJL173C,656,590-723
YJL172W,656,590-723
YJL171C,656,590-723
YJL170C,656,590-723
YJL168C,656,590-723
YJL167W,656,590-723
YJL166W,656,590-723
YJL165C,1292,1105-1480
YJL164C,34,0-69
YJL163C,34,0-69
YJL162C,34,0-69
YJL161W,34,0-69
YJL160C,34,0-69
YJL159W,447,304-590
YJL158C,447,304-590
YJL157C,447,304-590
YJL156C,447,304-590
YJL155C,447,304-590
YJL154C,447,304-590
YJL153C,447,304-590
YJL151C,447,304-590
YJL149W,163,114-212
YJL148W,163,114-212
YJL147C,163,114-212
YJL146W,163,114-212
YJL145W,163,114-212
YJL143W,163,114-212
YJL141C,163,114-212
YJL140W,163,114-212
YJL139C,447,304-590
YJL138C,34,0-69
YJL137C,1488,1480-1496
YJL136C,656,590-723
YJL134W,770,723-817
YJL133C-A,770,723-817
YJL133W,1714,1660-1768
YJL132W,1714,1660-1768
YJL131C,1714,1660-1768
YJL130C,656,590-723
YJL129C,656,590-723
YJL128C,656,590-723
YJL127C-B,656,590-723
YJL127C,656,590-723
YJL126W,1488,1480-1496
YJL125C,1488,1480-1496
YJL124C,1488,1480-1496
YJL123C,1488,1480-1496
YJL122W,1488,1480-1496
YJL121C,1488,1480-1496
YJL117W,1488,1480-1496
YJL116C,656,590-723
YJL115W,656,590-723
YJL112W,163,114-212
YJL111W,>4290,>4290
YJL110C,656,590-723
YJL109C,656,590-723
YJL108C,656,590-723
YJL107C,656,590-723
YJL106W,>4290,>4290
YJL105W,1021,987-1055
YJL104W,1021,987-1055
YJL103C,163,114-212
YJL102W,770,723-817
YJL101C,770,723-817
YJL100W,770,723-817
YJL099W,1080,1055-1105
YJL098W,1488,1480-1496
YJL097W,1488,1480-1496
YJL096W,1488,1480-1496
YJL095W,902,817-987
YJL094C,902,817-987
YJL093C,902,817-987
YJL092W,447,304-590
YJL091C,447,304-590
YJL090C,447,304-590
YMR176W,447,304-590
YMR177W,1080,1055-1105
YMR178W,1080,1055-1105
YMR179W,1080,1055-1105
YMR181C,163,114-212
YMR182C,770,723-817
YMR183C,770,723-817
YMR184W,770,723-817
YMR185W,770,723-817
YMR186W,770,723-817
YMR187C,770,723-817
YMR188C,770,723-817
YMR189W,770,723-817
YMR190C,770,723-817
YMR191W,770,723-817
YMR192W,770,723-817
YMR193W,770,723-817
YMR194W,656,590-723
YMR194C-B,656,590-723
YMR196W,656,590-723
YMR197C,656,590-723
YMR198W,163,114-212
YMR199W,770,723-817
YMR200W,770,723-817
YMR201C,770,723-817
YMR202W,770,723-817
YMR203W,770,723-817
YMR204C,770,723-817
YMR205C,1292,1105-1480
YMR206W,1292,1105-1480
YMR207C,34,0-69
YMR208W,34,0-69
YMR209C,656,590-723
YMR210W,1488,1480-1496
YMR211W,1488,1480-1496
YMR212C,1488,1480-1496
YMR213W,1488,1480-1496
YMR214W,1080,1055-1105
YMR215W,1080,1055-1105
YMR216C,1080,1055-1105
YMR217W,1080,1055-1105
YMR218C,1080,1055-1105
YMR219W,1080,1055-1105
YMR220W,1080,1055-1105
YMR221C,1080,1055-1105
YMR222C,1488,1480-1496
YMR223W,1714,1660-1768
YMR224C,1714,1660-1768
YMR225C,1714,1660-1768
YMR226C,770,723-817
YMR227C,770,723-817
YMR228W,770,723-817
YMR229C,770,723-817
YMR230W,656,590-723
YMR231W,656,590-723
YMR232W,656,590-723
YMR233W,1080,1055-1105
YMR234W,1080,1055-1105
YMR235C,1080,1055-1105
YMR236W,1080,1055-1105
YMR237W,34,0-69
YMR238W,656,590-723
YMR239C,656,590-723
YMR240C,656,590-723
YMR241W,656,590-723
YMR242C,447,304-590
YMR243C,902,817-987
YMR244W,656,590-723
YMR244C-A,656,590-723
YMR246W,656,590-723
YMR247C,656,590-723
YMR250W,656,590-723
YMR251W,1488,1480-1496
YMR252C,1488,1480-1496
YMR253C,1080,1055-1105
YMR255W,1080,1055-1105
YMR256C,1080,1055-1105
YMR257C,1080,1055-1105
YMR258C,1080,1055-1105
YMR259C,1080,1055-1105
YMR260C,1080,1055-1105
YMR261C,1021,987-1055
YMR262W,1021,987-1055
YMR263W,1021,987-1055
YMR264W,1021,987-1055
YMR265C,1021,987-1055
YMR266W,902,817-987
YMR267W,1714,1660-1768
YMR268C,1714,1660-1768
YMR269W,1714,1660-1768
YMR270C,1714,1660-1768
YMR271C,1714,1660-1768
YMR272C,1714,1660-1768
YMR273C,902,817-987
YMR274C,902,817-987
YMR275C,163,114-212
YMR276W,163,114-212
YMR277W,163,114-212
YMR278W,163,114-212
YMR279C,105,97-114
YPL203W,447,304-590
YPL202C,92,92-93
YPL201C,92,92-93
YPL199C,92,92-93
YPL198W,656,590-723
YPL197C,656,590-723
YPL196W,656,590-723
YPL195W,656,590-723
YPL194W,656,590-723
YPL193W,656,590-723
YPL191C,92,92-93
YPL190C,92,92-93
YPL189C-A,92,92-93
YPL189W,1080,1055-1105
YPL188W,1021,987-1055
YPL187W,163,114-212
YPL186C,163,114-212
YPL184C,770,723-817
YPL183W-A,770,723-817
YPL183C,770,723-817
YPL181W,770,723-817
YPL180W,770,723-817
YPL179W,447,304-590
YPL178W,447,304-590
YPL177C,1080,1055-1105
YPL176C,447,304-590
YPL175W,447,304-590
YPL174C,447,304-590
YPL173W,447,304-590
YPL172C,447,304-590
YPL171C,447,304-590
YPL170W,447,304-590
YPL169C,447,304-590
YPL168W,447,304-590
YPL167C,1714,1660-1768
YPL166W,1714,1660-1768
YPL165C,1714,1660-1768
YPL164C,1714,1660-1768
YPL163C,1714,1660-1768
YPL162C,1714,1660-1768
YPL161C,1714,1660-1768
YPL160W,1714,1660-1768
YPL159C,1714,1660-1768
YPL158C,1714,1660-1768
YPL157W,1714,1660-1768
YPL156C,1714,1660-1768
YPL155C,1021,987-1055
YPL154C,1021,987-1055
YPL153C,770,723-817
YPL152W,1021,987-1055
YPL151C,1934,1768-2101
YPL149W,1934,1768-2101
YPL148C,1934,1768-2101
YPL147W,1934,1768-2101
YPL146C,1934,1768-2101
YPL145C,656,590-723
YPL144W,656,590-723
YPL143W,656,590-723
YPL142C,656,590-723
YPL141C,163,114-212
YPL140C,1714,1660-1768
YPL139C,163,114-212
YPL138C,163,114-212
YPL137C,447,304-590
YPL135W,>4290,>4290
YPL134C,1080,1055-1105
YPL133C,1080,1055-1105
YPL132W,1080,1055-1105
YPL131W,1080,1055-1105
YPL129W,902,817-987
YPL128C,902,817-987
YPL127C,902,817-987
YPL126W,902,817-987
YPL125W,902,817-987
YPL123C,902,817-987
YPL122C,902,817-987
YPL121C,902,817-987
YPL120W,902,817-987
YPL119C,770,723-817
YPL118W,770,723-817
YPL117C,770,723-817
YPL116W,770,723-817
YPL115C,770,723-817
YPL113C,163,114-212
YPL112C,163,114-212
YPL111W,163,114-212
YPL110C,656,590-723
YPL109C,656,590-723
YPL108W,656,590-723
YPL107W,656,590-723
YPL106C,770,723-817
YPL105C,1021,987-1055
YPL104W,1021,987-1055
YPL103C,1021,987-1055
YPL101W,1021,987-1055
YPL100W,1080,1055-1105
YPL099C,1080,1055-1105
YPL098C,1080,1055-1105
YPL097W,1080,1055-1105
YPL096C-A,1080,1055-1105
YLR461W,80,69-92
YLR462W,105,97-114
YLR463C,34,0-69
YEL075W-A,34,0-69
YLR464W,34,0-69
YEL076C-A,34,0-69
YLR466W,92,92-93
YLR466C-A,34,0-69
YLR466C-B,34,0-69
YLL066W-B,34,0-69
YLR467W,92,92-93
YLR467C-A,34,0-69
YML133C,92,92-93
YML133W-B,34,0-69
YML133W-A,34,0-69
YML132W,34,0-69
YML131W,34,0-69
YML130C,34,0-69
YML129C,34,0-69
YML128C,34,0-69
YML127W,34,0-69
YML126C,34,0-69
YML125C,447,304-590
YML087C,447,304-590
YML124C,656,590-723
YML085C,656,590-723
YML123C,656,590-723
YML121W,1714,1660-1768
YML120C,656,590-723
YML119W,656,590-723
YML118W,92,92-93
YML117W,1292,1105-1480
YML116W,105,97-114
YML115C,447,304-590
YML114C,447,304-590
YML113W,447,304-590
YML112W,447,304-590
YML111W,92,92-93
YML110C,92,92-93
YML109W,902,817-987
YML108W,902,817-987
YML107C,902,817-987
