ensembl_id,gene_age,gene_Interval
ENSG00000181009,12,9-16
ENSG00000156802,1064,1023-1105
ENSG00000164093,132,105-159
ENSG00000089248,132,105-159
ENSG00000205359,680,676-684
ENSG00000173930,680,676-684
ENSG00000213886,680,676-684
ENSG00000204657,168,159-177
ENSG00000204644,168,159-177
ENSG00000137033,168,159-177
ENSG00000170777,132,105-159
ENSG00000137038,132,105-159
ENSG00000213471,544,473-615
ENSG00000261147,544,473-615
ENSG00000091181,424,413-435
ENSG00000174132,424,413-435
ENSG00000113532,645,615-676
ENSG00000074966,454,435-473
ENSG00000163293,1292,1105-1480
ENSG00000251349,382,352-413
ENSG00000274274,70,67-74
ENSG00000215274,70,67-74
ENSG00000224902,70,67-74
ENSG00000215269,70,67-74
ENSG00000189064,70,67-74
ENSG00000205777,70,67-74
ENSG00000227488,70,67-74
ENSG00000237671,70,67-74
ENSG00000275113,70,67-74
ENSG00000233732,55,43-67
ENSG00000182568,544,473-615
ENSG00000014257,424,413-435
ENSG00000167992,950,948-952
ENSG00000162148,950,948-952
ENSG00000149485,1292,1105-1480
ENSG00000168515,244,177-312
ENSG00000124939,132,105-159
ENSG00000124935,244,177-312
ENSG00000197745,244,177-312
ENSG00000149021,78,74-82
ENSG00000204922,78,74-82
ENSG00000283268,78,74-82
ENSG00000168539,382,352-413
ENSG00000133321,382,352-413
ENSG00000168005,382,352-413
ENSG00000176340,168,159-177
ENSG00000002330,168,159-177
ENSG00000219435,168,159-177
ENSG00000173113,168,159-177
ENSG00000168067,382,352-413
ENSG00000171219,454,435-473
ENSG00000168070,454,435-473
ENSG00000187066,454,435-473
ENSG00000204710,886,824-948
ENSG00000149798,544,473-615
ENSG00000173825,424,413-435
ENSG00000198889,36,29-43
ENSG00000183631,36,29-43
ENSG00000170631,382,352-413
ENSG00000196150,168,159-177
ENSG00000147789,168,159-177
ENSG00000158077,168,159-177
ENSG00000149050,168,159-177
ENSG00000166363,244,177-312
ENSG00000170790,244,177-312
ENSG00000184933,454,435-473
ENSG00000139626,645,615-676
ENSG00000170423,382,352-413
ENSG00000185640,382,352-413
ENSG00000170477,382,352-413
ENSG00000186442,382,352-413
ENSG00000185069,382,352-413
ENSG00000189182,382,352-413
ENSG00000167768,382,352-413
ENSG00000172867,382,352-413
ENSG00000186049,382,352-413
ENSG00000170486,382,352-413
ENSG00000170484,382,352-413
ENSG00000139648,382,352-413
ENSG00000186081,382,352-413
ENSG00000205420,382,352-413
ENSG00000170465,382,352-413
ENSG00000185479,382,352-413
ENSG00000170454,382,352-413
ENSG00000161850,382,352-413
ENSG00000161849,382,352-413
ENSG00000135443,382,352-413
ENSG00000170523,86,82-90
ENSG00000170442,86,82-90
ENSG00000205426,86,82-90
ENSG00000135480,382,352-413
ENSG00000167767,382,352-413
ENSG00000139629,987,952-1023
ENSG00000214511,332,312-352
ENSG00000123268,1292,1105-1480
ENSG00000185958,1292,1105-1480
ENSG00000167580,1488,1480-1496
ENSG00000110844,1488,1480-1496
ENSG00000135436,1488,1480-1496
ENSG00000126545,1488,1480-1496
ENSG00000135222,1488,1480-1496
ENSG00000126549,12,9-16
ENSG00000187533,12,9-16
ENSG00000109205,12,9-16
ENSG00000181617,12,9-16
ENSG00000171209,12,9-16
ENSG00000109208,12,9-16
ENSG00000171199,12,9-16
ENSG00000171195,12,9-16
ENSG00000187689,12,9-16
ENSG00000125637,382,352-413
ENSG00000136689,332,312-352
ENSG00000136697,244,177-312
ENSG00000136695,332,312-352
ENSG00000136696,244,177-312
ENSG00000136694,244,177-312
ENSG00000136688,244,177-312
ENSG00000125571,93,90-96
ENSG00000125538,454,435-473
ENSG00000115008,454,435-473
ENSG00000169607,680,676-684
ENSG00000232216,78,74-82
ENSG00000277856,78,74-82
ENSG00000211946,78,74-82
ENSG00000135333,544,473-615
ENSG00000105483,544,473-615
ENSG00000227124,18,16-20
ENSG00000187583,382,352-413
ENSG00000187642,332,312-352
ENSG00000100253,332,312-352
ENSG00000128165,544,473-615
ENSG00000100239,454,435-473
ENSG00000135253,680,676-684
ENSG00000128595,987,952-1023
ENSG00000155115,987,952-1023
ENSG00000065809,680,676-684
ENSG00000149357,680,676-684
ENSG00000184154,680,676-684
ENSG00000284844,680,676-684
ENSG00000110200,680,676-684
ENSG00000165457,950,948-952
ENSG00000183560,950,948-952
ENSG00000110203,70,67-74
ENSG00000110195,950,948-952
ENSG00000165458,1488,1480-1496
ENSG00000165462,810,797-824
ENSG00000162129,810,797-824
ENSG00000214530,987,952-1023
ENSG00000186635,680,676-684
ENSG00000186642,987,952-1023
ENSG00000036257,1714,1660-1768
ENSG00000124019,950,948-952
ENSG00000271447,544,473-615
ENSG00000270647,987,952-1023
ENSG00000127948,>4290,>4290
ENSG00000153982,950,948-952
ENSG00000127946,1488,1480-1496
ENSG00000106635,886,824-948
ENSG00000009954,950,948-952
ENSG00000188763,950,948-952
ENSG00000114124,645,615-676
ENSG00000114125,987,952-1023
ENSG00000184497,987,952-1023
ENSG00000155903,680,676-684
ENSG00000177311,544,473-615
ENSG00000153832,1488,1480-1496
ENSG00000153827,1488,1480-1496
ENSG00000187957,544,473-615
ENSG00000153823,544,473-615
ENSG00000153820,544,473-615
ENSG00000123977,1064,1023-1105
ENSG00000100749,>4290,>4290
ENSG00000131069,950,948-952
ENSG00000101367,1488,1480-1496
ENSG00000088305,645,615-676
ENSG00000285382,18,16-20
ENSG00000149600,1064,1023-1105
ENSG00000197183,544,473-615
ENSG00000125508,544,473-615
ENSG00000101213,544,473-615
ENSG00000130702,645,615-676
ENSG00000171858,645,615-676
ENSG00000117280,645,615-676
ENSG00000174529,645,615-676
ENSG00000134594,544,473-615
ENSG00000102081,987,952-1023
ENSG00000155966,645,615-676
ENSG00000241489,886,824-948
ENSG00000010404,886,824-948
ENSG00000110063,886,824-948
ENSG00000250423,86,82-90
ENSG00000175556,1292,1105-1480
ENSG00000170619,1292,1105-1480
ENSG00000123575,1292,1105-1480
ENSG00000176209,1292,1105-1480
ENSG00000173264,987,952-1023
ENSG00000162298,645,615-676
ENSG00000113658,987,952-1023
ENSG00000163885,987,952-1023
ENSG00000109158,544,473-615
ENSG00000128203,544,473-615
ENSG00000110917,544,473-615
ENSG00000100099,544,473-615
ENSG00000156885,168,159-177
ENSG00000104921,680,676-684
ENSG00000182566,680,676-684
ENSG00000104938,25,20-29
ENSG00000205846,132,105-159
ENSG00000161944,132,105-159
ENSG00000090659,93,90-96
ENSG00000111729,680,676-684
ENSG00000116031,680,676-684
ENSG00000170890,680,676-684
ENSG00000111725,987,952-1023
ENSG00000135100,680,676-684
ENSG00000157895,680,676-684
ENSG00000167272,680,676-684
ENSG00000022840,680,676-684
ENSG00000149115,454,435-473
ENSG00000244752,544,473-615
ENSG00000142544,544,473-615
ENSG00000089159,886,824-948
ENSG00000168894,680,676-684
ENSG00000168890,680,676-684
ENSG00000169020,680,676-684
ENSG00000127415,680,676-684
ENSG00000197181,987,952-1023
ENSG00000182870,987,952-1023
ENSG00000112787,544,473-615
ENSG00000106638,>4290,>4290
ENSG00000272391,680,676-684
ENSG00000196313,680,676-684
ENSG00000158553,18,16-20
ENSG00000221900,25,20-29
ENSG00000086827,25,20-29
ENSG00000011143,987,952-1023
ENSG00000006125,680,676-684
ENSG00000134709,1064,1023-1105
ENSG00000178921,1064,1023-1105
ENSG00000117408,1488,1480-1496
ENSG00000132763,1488,1480-1496
ENSG00000162763,544,473-615
ENSG00000121310,>4290,>4290
ENSG00000162378,645,615-676
ENSG00000203995,645,615-676
ENSG00000162377,645,615-676
ENSG00000116191,1488,1480-1496
ENSG00000116194,886,824-948
ENSG00000116199,680,676-684
ENSG00000117560,680,676-684
ENSG00000177606,680,676-684
ENSG00000205808,1064,1023-1105
ENSG00000117523,645,615-676
ENSG00000034971,680,676-684
ENSG00000117533,1488,1480-1496
ENSG00000125877,1488,1480-1496
ENSG00000010165,987,952-1023
ENSG00000079805,544,473-615
ENSG00000197959,424,413-435
ENSG00000135845,424,413-435
ENSG00000117500,645,615-676
ENSG00000094975,645,615-676
ENSG00000162601,645,615-676
ENSG00000162600,645,615-676
ENSG00000173406,987,952-1023
ENSG00000082074,544,473-615
ENSG00000162409,810,797-824
ENSG00000284686,987,952-1023
ENSG00000162407,987,952-1023
ENSG00000196072,1488,1480-1496
ENSG00000162402,645,615-676
ENSG00000169174,1488,1480-1496
ENSG00000116133,1488,1480-1496
ENSG00000116704,645,615-676
ENSG00000184945,544,473-615
ENSG00000185176,544,473-615
ENSG00000180370,1714,1660-1768
ENSG00000163964,1714,1660-1768
ENSG00000168395,1064,1023-1105
ENSG00000174007,1064,1023-1105
ENSG00000115762,950,948-952
ENSG00000154065,680,676-684
ENSG00000154059,680,676-684
ENSG00000092295,987,952-1023
ENSG00000100949,>4290,>4290
ENSG00000186648,454,435-473
ENSG00000129535,168,159-177
ENSG00000139890,454,435-473
ENSG00000128050,454,435-473
ENSG00000128059,454,435-473
ENSG00000157426,987,952-1023
ENSG00000109265,987,952-1023
ENSG00000169105,25,20-29
ENSG00000090989,1488,1480-1496
ENSG00000134852,680,676-684
ENSG00000134851,680,676-684
ENSG00000128039,680,676-684
ENSG00000128052,645,615-676
ENSG00000134853,645,615-676
ENSG00000282278,18,16-20
ENSG00000180613,950,948-952
ENSG00000072201,645,615-676
ENSG00000184178,950,948-952
ENSG00000128045,544,473-615
ENSG00000109189,645,615-676
ENSG00000163071,645,615-676
ENSG00000163069,645,615-676
ENSG00000188993,987,952-1023
ENSG00000109184,1488,1480-1496
ENSG00000145247,645,615-676
ENSG00000075539,1488,1480-1496
ENSG00000182223,680,676-684
ENSG00000145248,680,676-684
ENSG00000109171,680,676-684
ENSG00000053900,680,676-684
ENSG00000129116,886,824-948
ENSG00000145439,886,824-948
ENSG00000154447,645,615-676
ENSG00000137601,>4290,>4290
ENSG00000050628,950,948-952
ENSG00000132485,950,948-952
ENSG00000172260,544,473-615
ENSG00000162618,544,473-615
ENSG00000137941,987,952-1023
ENSG00000203943,680,676-684
ENSG00000137976,645,615-676
ENSG00000117133,>4290,>4290
ENSG00000122432,>4290,>4290
ENSG00000117151,950,948-952
ENSG00000137200,>4290,>4290
ENSG00000180190,>4290,>4290
ENSG00000147364,810,797-824
ENSG00000184731,680,676-684
ENSG00000143727,1488,1480-1496
ENSG00000151353,1488,1480-1496
ENSG00000163029,>4290,>4290
ENSG00000155085,680,676-684
ENSG00000112367,>4290,>4290
ENSG00000146360,645,615-676
ENSG00000198937,645,615-676
ENSG00000125337,>4290,>4290
ENSG00000112290,1064,1023-1105
ENSG00000168438,1488,1480-1496
ENSG00000053328,544,473-615
ENSG00000004809,1488,1480-1496
ENSG00000111962,680,676-684
ENSG00000111961,645,615-676
ENSG00000203727,645,615-676
ENSG00000164506,950,948-952
ENSG00000118492,1488,1480-1496
ENSG00000118508,544,473-615
ENSG00000152822,987,952-1023
ENSG00000112425,645,615-676
ENSG00000152818,987,952-1023
ENSG00000135604,645,615-676
ENSG00000120254,645,615-676
ENSG00000131016,645,615-676
ENSG00000181472,645,615-676
ENSG00000146476,645,615-676
ENSG00000091831,680,676-684
ENSG00000131018,645,615-676
ENSG00000120279,645,615-676
ENSG00000122335,886,824-948
ENSG00000272047,886,824-948
ENSG00000064703,645,615-676
ENSG00000171385,544,473-615
ENSG00000143079,544,473-615
ENSG00000164062,1488,1480-1496
ENSG00000114251,987,952-1023
ENSG00000157445,987,952-1023
ENSG00000144771,544,473-615
ENSG00000205464,454,435-473
ENSG00000158850,886,824-948
ENSG00000182492,454,435-473
ENSG00000151005,645,615-676
ENSG00000182872,454,435-473
ENSG00000143258,>4290,>4290
ENSG00000134200,680,676-684
ENSG00000134198,544,473-615
ENSG00000134259,645,615-676
ENSG00000177272,680,676-684
ENSG00000177301,544,473-615
ENSG00000143105,544,473-615
ENSG00000010030,645,615-676
ENSG00000077152,1488,1480-1496
ENSG00000133067,645,615-676
ENSG00000282608,3,0-7
ENSG00000007866,544,473-615
ENSG00000081277,987,952-1023
ENSG00000118194,810,797-824
ENSG00000159173,645,615-676
ENSG00000174307,680,676-684
ENSG00000159176,645,615-676
ENSG00000134369,950,948-952
ENSG00000133055,950,948-952
ENSG00000124701,544,473-615
ENSG00000136710,544,473-615
ENSG00000147155,645,615-676
ENSG00000286268,645,615-676
ENSG00000204315,680,676-684
ENSG00000134245,950,948-952
ENSG00000155363,886,824-948
ENSG00000184599,645,615-676
ENSG00000139631,1064,1023-1105
ENSG00000139651,454,435-473
ENSG00000111481,>4290,>4290
ENSG00000123405,645,615-676
ENSG00000094916,544,473-615
ENSG00000198353,645,615-676
ENSG00000172789,544,473-615
ENSG00000273049,3,0-7
ENSG00000197757,544,473-615
ENSG00000037965,544,473-615
ENSG00000180806,645,615-676
ENSG00000180818,645,615-676
ENSG00000123388,645,615-676
ENSG00000123407,544,473-615
ENSG00000123364,544,473-615
ENSG00000012822,950,948-952
ENSG00000172819,810,797-824
ENSG00000182544,>4290,>4290
ENSG00000135472,950,948-952
ENSG00000079387,645,615-676
ENSG00000076067,>4290,>4290
ENSG00000123384,645,615-676
ENSG00000161791,1064,1023-1105
ENSG00000139641,1488,1480-1496
ENSG00000065361,987,952-1023
ENSG00000272822,3,0-7
ENSG00000172365,12,9-16
ENSG00000186513,25,20-29
ENSG00000181752,12,9-16
ENSG00000280314,244,177-312
ENSG00000188596,244,177-312
ENSG00000141437,382,352-413
ENSG00000196196,382,352-413
ENSG00000262874,382,352-413
ENSG00000131398,78,74-82
ENSG00000254535,101,96-105
ENSG00000177613,132,105-159
ENSG00000204025,132,105-159
ENSG00000285978,18,16-20
ENSG00000172150,12,9-16
ENSG00000221882,18,16-20
ENSG00000188167,18,16-20
ENSG00000197410,382,352-413
ENSG00000152207,55,43-67
ENSG00000184905,132,105-159
ENSG00000282419,8,7-9
ENSG00000178287,101,96-105
ENSG00000164871,3,0-7
ENSG00000186572,101,96-105
ENSG00000198129,101,96-105
ENSG00000198354,132,105-159
ENSG00000221836,12,9-16
ENSG00000221858,12,9-16
ENSG00000221938,382,352-413
ENSG00000206260,132,105-159
ENSG00000184814,132,105-159
ENSG00000233701,132,105-159
ENSG00000244623,12,9-16
ENSG00000165131,12,9-16
ENSG00000211746,55,43-67
ENSG00000276557,25,20-29
ENSG00000229769,3,0-7
ENSG00000282939,3,0-7
ENSG00000211727,3,0-7
ENSG00000253291,3,0-7
ENSG00000253409,132,105-159
ENSG00000278030,132,105-159
ENSG00000211707,3,0-7
ENSG00000241476,132,105-159
ENSG00000268447,132,105-159
ENSG00000102109,132,105-159
ENSG00000171405,70,67-74
ENSG00000215115,132,105-159
ENSG00000215113,132,105-159
ENSG00000197915,25,20-29
ENSG00000203952,950,948-952
ENSG00000285946,950,948-952
ENSG00000163206,950,948-952
ENSG00000163207,950,948-952
ENSG00000242852,101,96-105
ENSG00000196826,101,96-105
ENSG00000205277,25,20-29
ENSG00000187823,25,20-29
ENSG00000186143,25,20-29
ENSG00000127903,25,20-29
ENSG00000179922,168,159-177
ENSG00000179943,168,159-177
ENSG00000197013,18,16-20
ENSG00000175322,168,159-177
ENSG00000206107,101,96-105
ENSG00000186970,12,9-16
ENSG00000182591,18,16-20
ENSG00000211799,382,352-413
ENSG00000170923,25,20-29
ENSG00000161807,18,16-20
ENSG00000188000,25,20-29
ENSG00000174667,382,352-413
ENSG00000237521,18,16-20
ENSG00000167065,18,16-20
ENSG00000179772,101,96-105
ENSG00000286228,244,177-312
ENSG00000260097,244,177-312
ENSG00000205238,244,177-312
ENSG00000286014,244,177-312
ENSG00000170092,244,177-312
ENSG00000286137,244,177-312
ENSG00000273520,244,177-312
ENSG00000214300,244,177-312
ENSG00000185040,244,177-312
ENSG00000173678,244,177-312
ENSG00000286038,244,177-312
ENSG00000262461,244,177-312
ENSG00000230358,244,177-312
ENSG00000136206,244,177-312
ENSG00000203757,382,352-413
ENSG00000124657,18,16-20
ENSG00000197903,244,177-312
ENSG00000188050,3,0-7
ENSG00000212657,36,29-43
ENSG00000183313,244,177-312
ENSG00000198104,168,159-177
ENSG00000183695,424,413-435
ENSG00000170255,424,413-435
ENSG00000179817,424,413-435
ENSG00000179826,424,413-435
ENSG00000167355,12,9-16
ENSG00000214107,1488,1480-1496
ENSG00000177689,18,16-20
ENSG00000165509,1488,1480-1496
ENSG00000102316,1488,1480-1496
ENSG00000198934,1488,1480-1496
ENSG00000147381,1488,1480-1496
ENSG00000067445,1488,1480-1496
ENSG00000188408,1488,1480-1496
ENSG00000197172,1488,1480-1496
ENSG00000221867,1488,1480-1496
ENSG00000198681,1488,1480-1496
ENSG00000187601,1488,1480-1496
ENSG00000154545,1488,1480-1496
ENSG00000187243,1488,1480-1496
ENSG00000156009,1488,1480-1496
ENSG00000182636,1488,1480-1496
ENSG00000046774,1488,1480-1496
ENSG00000155495,18,16-20
ENSG00000177383,1488,1480-1496
ENSG00000213401,18,16-20
ENSG00000183305,18,16-20
ENSG00000268606,18,16-20
ENSG00000099399,1488,1480-1496
ENSG00000120289,1488,1480-1496
ENSG00000123584,1488,1480-1496
ENSG00000267978,1488,1480-1496
ENSG00000198798,36,29-43
ENSG00000102125,36,29-43
ENSG00000127511,1488,1480-1496
ENSG00000007264,544,473-615
ENSG00000105278,886,824-948
ENSG00000167654,886,824-948
ENSG00000074842,886,824-948
ENSG00000185361,645,615-676
ENSG00000105669,645,615-676
ENSG00000125912,645,615-676
ENSG00000125910,680,676-684
ENSG00000053501,680,676-684
ENSG00000171105,645,615-676
ENSG00000104880,987,952-1023
ENSG00000268861,987,952-1023
ENSG00000178297,680,676-684
ENSG00000099800,680,676-684
ENSG00000130332,1488,1480-1496
ENSG00000142449,645,615-676
ENSG00000178531,8,7-9
ENSG00000099783,950,948-952
ENSG00000178028,950,948-952
ENSG00000187147,950,948-952
ENSG00000132321,987,952-1023
ENSG00000106125,544,473-615
ENSG00000162614,680,676-684
ENSG00000157625,680,676-684
ENSG00000147027,680,676-684
ENSG00000130962,454,435-473
ENSG00000080819,645,615-676
ENSG00000285635,3,0-7
ENSG00000117477,3,0-7
ENSG00000090530,950,948-952
ENSG00000163347,680,676-684
ENSG00000152492,680,676-684
ENSG00000178732,454,435-473
ENSG00000114757,1488,1480-1496
ENSG00000058056,645,615-676
ENSG00000136521,645,615-676
ENSG00000136522,645,615-676
ENSG00000136518,1714,1660-1768
ENSG00000164904,1488,1480-1496
ENSG00000114450,1488,1480-1496
ENSG00000171109,1292,1105-1480
ENSG00000127252,544,473-615
ENSG00000108592,>4290,>4290
ENSG00000014123,>4290,>4290
ENSG00000112218,645,615-676
ENSG00000123545,645,615-676
ENSG00000285446,18,16-20
ENSG00000111817,680,676-684
ENSG00000178425,680,676-684
ENSG00000123500,132,105-159
ENSG00000111816,645,615-676
ENSG00000249853,810,797-824
ENSG00000196591,1714,1660-1768
ENSG00000277443,55,43-67
ENSG00000074935,>4290,>4290
ENSG00000112761,680,676-684
ENSG00000010810,645,615-676
ENSG00000009413,645,615-676
ENSG00000173214,886,824-948
ENSG00000112394,950,948-952
ENSG00000197498,950,948-952
ENSG00000123505,950,948-952
ENSG00000155111,645,615-676
ENSG00000055208,680,676-684
ENSG00000131013,1714,1660-1768
ENSG00000055211,1714,1660-1768
ENSG00000186625,645,615-676
ENSG00000143742,645,615-676
ENSG00000154380,950,948-952
ENSG00000143815,1714,1660-1768
ENSG00000143819,1714,1660-1768
ENSG00000126391,645,615-676
ENSG00000162300,645,615-676
ENSG00000162302,454,435-473
ENSG00000168439,>4290,>4290
ENSG00000141255,>4290,>4290
ENSG00000206069,544,473-615
ENSG00000108599,544,473-615
ENSG00000182919,544,473-615
ENSG00000108381,680,676-684
ENSG00000159842,987,952-1023
ENSG00000156453,454,435-473
ENSG00000166682,950,948-952
ENSG00000150764,987,952-1023
ENSG00000150773,987,952-1023
ENSG00000128011,544,473-615
ENSG00000179134,1292,1105-1480
ENSG00000006712,1292,1105-1480
ENSG00000160551,>4290,>4290
ENSG00000167721,>4290,>4290
ENSG00000108963,>4290,>4290
ENSG00000177374,544,473-615
ENSG00000185924,645,615-676
ENSG00000132383,645,615-676
ENSG00000167711,544,473-615
ENSG00000167716,>4290,>4290
ENSG00000141485,454,435-473
ENSG00000142494,382,352-413
ENSG00000180638,645,615-676
ENSG00000091622,645,615-676
ENSG00000129235,645,615-676
ENSG00000167699,987,952-1023
ENSG00000007202,987,952-1023
ENSG00000167524,544,473-615
ENSG00000109107,1064,1023-1105
ENSG00000136450,544,473-615
ENSG00000266086,544,473-615
ENSG00000275410,680,676-684
ENSG00000275066,680,676-684
ENSG00000276234,987,952-1023
ENSG00000076604,886,824-948
ENSG00000160602,987,952-1023
ENSG00000160606,645,615-676
ENSG00000109113,544,473-615
ENSG00000113360,544,473-615
ENSG00000113361,645,615-676
ENSG00000040731,454,435-473
ENSG00000145526,886,824-948
ENSG00000176731,886,824-948
ENSG00000174990,244,177-312
ENSG00000063180,680,676-684
ENSG00000185015,950,948-952
ENSG00000164879,680,676-684
ENSG00000133742,680,676-684
ENSG00000107159,680,676-684
ENSG00000104267,950,948-952
ENSG00000136758,1714,1660-1768
ENSG00000120539,1488,1480-1496
ENSG00000107897,886,824-948
ENSG00000136754,645,615-676
ENSG00000148459,>4290,>4290
ENSG00000077420,987,952-1023
ENSG00000136750,1488,1480-1496
ENSG00000095777,645,615-676
ENSG00000151025,645,615-676
ENSG00000182077,1488,1480-1496
ENSG00000185875,680,676-684
ENSG00000151023,987,952-1023
ENSG00000189058,987,952-1023
ENSG00000072274,544,473-615
ENSG00000147010,1488,1480-1496
ENSG00000180815,645,615-676
ENSG00000185915,544,473-615
ENSG00000091482,544,473-615
ENSG00000012174,544,473-615
ENSG00000102174,886,824-948
ENSG00000165186,1488,1480-1496
ENSG00000154265,1064,1023-1105
ENSG00000115239,645,615-676
ENSG00000119965,645,615-676
ENSG00000166033,645,615-676
ENSG00000107679,680,676-684
ENSG00000062650,680,676-684
ENSG00000182771,950,948-952
ENSG00000151640,544,473-615
ENSG00000188385,645,615-676
ENSG00000119938,987,952-1023
ENSG00000105137,645,615-676
ENSG00000187672,544,473-615
ENSG00000164061,645,615-676
ENSG00000163930,987,952-1023
ENSG00000164080,1488,1480-1496
ENSG00000114395,987,952-1023
ENSG00000248487,>4290,>4290
ENSG00000243989,1064,1023-1105
ENSG00000114786,1064,1023-1105
ENSG00000178467,680,676-684
ENSG00000225697,645,615-676
ENSG00000187715,645,615-676
ENSG00000131591,645,615-676
ENSG00000137168,1488,1480-1496
ENSG00000163792,680,676-684
ENSG00000138074,886,824-948
ENSG00000146223,680,676-684
ENSG00000101331,680,676-684
ENSG00000102225,454,435-473
ENSG00000146109,454,435-473
ENSG00000108384,680,676-684
ENSG00000158526,680,676-684
ENSG00000198753,454,435-473
ENSG00000101986,1064,1023-1105
ENSG00000184216,1292,1105-1480
ENSG00000169057,645,615-676
ENSG00000102302,987,952-1023
ENSG00000154832,810,797-824
ENSG00000094631,645,615-676
ENSG00000102001,645,615-676
ENSG00000156345,987,952-1023
ENSG00000126756,987,952-1023
ENSG00000126767,544,473-615
ENSG00000068308,950,948-952
ENSG00000102100,645,615-676
ENSG00000273554,18,16-20
ENSG00000130821,680,676-684
ENSG00000185825,1488,1480-1496
ENSG00000130827,454,435-473
ENSG00000068400,454,435-473
ENSG00000087128,950,948-952
ENSG00000078725,544,473-615
ENSG00000106991,645,615-676
ENSG00000106992,680,676-684
ENSG00000160360,950,948-952
ENSG00000107187,680,676-684
ENSG00000238227,1292,1105-1480
ENSG00000148411,645,615-676
ENSG00000126882,680,676-684
ENSG00000160539,1488,1480-1496
ENSG00000130723,950,948-952
ENSG00000107223,950,948-952
ENSG00000275342,987,952-1023
ENSG00000095209,950,948-952
ENSG00000148143,645,615-676
ENSG00000119318,1714,1660-1768
ENSG00000136826,950,948-952
ENSG00000145335,645,615-676
ENSG00000087269,645,615-676
ENSG00000257743,>4290,>4290
ENSG00000087274,1064,1023-1105
ENSG00000187764,987,952-1023
ENSG00000148082,950,948-952
ENSG00000213694,645,615-676
ENSG00000184828,544,473-615
ENSG00000134030,544,473-615
ENSG00000101665,987,952-1023
ENSG00000141627,987,952-1023
ENSG00000177576,987,952-1023
ENSG00000113456,987,952-1023
ENSG00000113460,987,952-1023
ENSG00000168724,1714,1660-1768
ENSG00000113492,1064,1023-1105
ENSG00000113494,645,615-676
ENSG00000049759,645,615-676
ENSG00000198796,332,312-352
ENSG00000074657,645,615-676
ENSG00000095380,645,615-676
ENSG00000136936,645,615-676
ENSG00000185467,987,952-1023
ENSG00000155975,544,473-615
ENSG00000169189,544,473-615
ENSG00000130643,645,615-676
ENSG00000167863,645,615-676
ENSG00000032444,1292,1105-1480
ENSG00000108061,544,473-615
ENSG00000150593,544,473-615
ENSG00000203867,1064,1023-1105
ENSG00000108055,>4290,>4290
ENSG00000138166,454,435-473
ENSG00000108039,645,615-676
ENSG00000107562,645,615-676
ENSG00000103415,645,615-676
ENSG00000188827,645,615-676
ENSG00000006007,987,952-1023
ENSG00000172366,645,615-676
ENSG00000005339,987,952-1023
ENSG00000185739,680,676-684
ENSG00000090447,987,952-1023
ENSG00000141971,987,952-1023
ENSG00000148357,382,352-413
ENSG00000130304,454,435-473
ENSG00000130309,645,615-676
ENSG00000171773,645,615-676
ENSG00000125735,680,676-684
ENSG00000099203,544,473-615
ENSG00000099797,645,615-676
ENSG00000099795,645,615-676
ENSG00000141858,78,74-82
ENSG00000142875,680,676-684
ENSG00000072062,680,676-684
ENSG00000105011,1714,1660-1768
ENSG00000169519,1714,1660-1768
ENSG00000205213,645,615-676
ENSG00000101460,1292,1105-1480
ENSG00000261582,18,16-20
ENSG00000242372,>4290,>4290
ENSG00000125966,645,615-676
ENSG00000125998,544,473-615
ENSG00000101019,544,473-615
ENSG00000125965,454,435-473
ENSG00000124145,454,435-473
ENSG00000132823,454,435-473
ENSG00000145050,987,952-1023
ENSG00000259956,810,797-824
ENSG00000090097,454,435-473
ENSG00000173402,454,435-473
ENSG00000283189,544,473-615
ENSG00000145029,544,473-615
ENSG00000058404,544,473-615
ENSG00000015676,987,952-1023
ENSG00000062582,987,952-1023
ENSG00000122678,680,676-684
ENSG00000146676,454,435-473
ENSG00000073060,886,824-948
ENSG00000188687,987,952-1023
ENSG00000100095,645,615-676
ENSG00000133454,645,615-676
ENSG00000100077,645,615-676
ENSG00000196431,454,435-473
ENSG00000100122,544,473-615
ENSG00000122971,950,948-952
ENSG00000153140,1488,1480-1496
ENSG00000145681,544,473-615
ENSG00000131732,1292,1105-1480
ENSG00000196998,987,952-1023
ENSG00000288053,987,952-1023
ENSG00000184033,36,29-43
ENSG00000268651,36,29-43
ENSG00000196976,544,473-615
ENSG00000126890,18,16-20
ENSG00000164244,18,16-20
ENSG00000113396,>4290,>4290
ENSG00000064651,1292,1105-1480
ENSG00000186367,645,615-676
ENSG00000119487,645,615-676
ENSG00000197355,>4290,>4290
ENSG00000160446,1488,1480-1496
ENSG00000119333,987,952-1023
ENSG00000197694,810,797-824
ENSG00000136811,987,952-1023
ENSG00000173611,987,952-1023
ENSG00000119414,>4290,>4290
ENSG00000099953,544,473-615
ENSG00000145604,1488,1480-1496
ENSG00000152620,1488,1480-1496
ENSG00000145794,645,615-676
ENSG00000198108,645,615-676
ENSG00000090054,1488,1480-1496
ENSG00000165030,810,797-824
ENSG00000148090,>4290,>4290
ENSG00000165025,645,615-676
ENSG00000153922,645,615-676
ENSG00000129625,645,615-676
ENSG00000181751,645,615-676
ENSG00000102910,680,676-684
ENSG00000189091,1934,1768-2101
ENSG00000173848,987,952-1023
ENSG00000196372,987,952-1023
ENSG00000108021,645,615-676
ENSG00000165632,886,824-948
ENSG00000181192,1064,1023-1105
ENSG00000183049,645,615-676
