,Tf,Tg,TF_age,Tg_age
6631,YIR023W,YGR155W,Ascomycota,Cellular_organisms
6632,YIR023W,YGR157W,Ascomycota,Eukaryota
6633,YIR023W,YHL016C,Ascomycota,Euk+Bac
6634,YIR023W,YIR027C,Ascomycota,Cellular_organisms
6635,YIR023W,YIR028W,Ascomycota,Cellular_organisms
6636,YIR023W,YIR029W,Ascomycota,Euk+Bac
6637,YIR023W,YIR031C,Ascomycota,Cellular_organisms
6638,YIR023W,YIR032C,Ascomycota,Euk+Bac
6639,YIR023W,YIR033W,Ascomycota,Eukaryota
6640,YIR023W,YJL088W,Ascomycota,Cellular_organisms
6641,YIR023W,YJL133W,Ascomycota,Eukaryota
6642,YIR023W,YJL172W,Ascomycota,Euk+Bac
6643,YIR023W,YJL173C,Ascomycota,
6644,YIR023W,YJL210W,Ascomycota,Eukaryota
6645,YIR023W,YJL212C,Ascomycota,Eukaryota
6646,YIR023W,YJR109C,Ascomycota,Cellular_organisms
6647,YIR023W,YJR110W,Ascomycota,Eukaryota
6648,YIR023W,YJR148W,Ascomycota,Euk+Bac
6649,YIR023W,YJR152W,Ascomycota,Cellular_organisms
6650,YIR023W,YKL096WA,Ascomycota,
6651,YIR023W,YKL097C,Ascomycota,
6652,YIR023W,YKL103C,Ascomycota,Euk+Bac
6653,YIR023W,YKL118W,Ascomycota,
6654,YIR023W,YKR038C,Ascomycota,Euk_Archaea
6655,YIR023W,YKR039W,Ascomycota,Euk+Bac
6656,YIR023W,YKR040C,Ascomycota,
6657,YIR023W,YKR042W,Ascomycota,Ascomycota
6658,YIR023W,YKR092C,Ascomycota,Eukaryota
6659,YIR023W,YKR093W,Ascomycota,Euk+Bac
6660,YIR023W,YLL032C,Ascomycota,Dikarya
6661,YIR023W,YLR031W,Ascomycota,
6662,YIR023W,YLR089C,Ascomycota,Eukaryota
6663,YIR023W,YLR090W,Ascomycota,Euk+Bac
6664,YIR023W,YLR094C,Ascomycota,Saccharomyceta
6665,YIR023W,YLR110C,Ascomycota,Saccharomyceta
6666,YIR023W,YLR112W,Ascomycota,
6667,YIR023W,YLR113W,Ascomycota,Eukaryota
6668,YIR023W,YLR138W,Ascomycota,Dikarya
6669,YIR023W,YLR139C,Ascomycota,Saccharomyceta
6670,YIR023W,YLR142W,Ascomycota,Eukaryota
6671,YIR023W,YLR257W,Ascomycota,
6672,YIR023W,YLR304C,Ascomycota,Cellular_organisms
6673,YIR023W,YMR088C,Ascomycota,Cellular_organisms
6674,YIR023W,YMR098C,Ascomycota,Saccharomyceta
6675,YIR023W,YMR135C,Ascomycota,Eukaryota
6676,YIR023W,YMR136W,Ascomycota,Eukaryota
6677,YIR023W,YMR195W,Ascomycota,
6678,YIR023W,YNL142W,Ascomycota,Cellular_organisms
6679,YIR023W,YNL143C,Ascomycota,
6680,YIR023W,YOL058W,Ascomycota,Cellular_organisms
6681,YIR023W,YOL119C,Ascomycota,Euk+Bac
6682,YIR023W,YOL125W,Ascomycota,Eukaryota
6683,YIR023W,YOL126C,Ascomycota,Euk+Bac
6684,YIR023W,YOR221C,Ascomycota,Euk+Bac
6685,YIR023W,YOR222W,Ascomycota,Eukaryota
6686,YIR023W,YOR315W,Ascomycota,
6687,YIR023W,YOR344C,Ascomycota,Saccharomyceta
6688,YIR023W,YOR375C,Ascomycota,Euk+Bac
6689,YIR023W,YOR376W,Ascomycota,
6690,YIR023W,YPL123C,Ascomycota,Eukaryota
6691,YIR023W,YPL265W,Ascomycota,Euk+Bac
6692,YIR023W,YPR035W,Ascomycota,Euk+Bac
6693,YIR023W,YPR038W,Ascomycota,
6694,YIR023W,YPR039W,Ascomycota,
6695,YIR023W,YPR040W,Ascomycota,Eukaryota
6696,YIR023W,YPR124W,Ascomycota,Saccharomyceta
6697,YIR023W,YPR144C,Ascomycota,Eukaryota
6698,YIR023W,YPR145W,Ascomycota,Cellular_organisms
6699,YIR023W,YPR194C,Ascomycota,Eukaryota
6700,YIR023W,YPR195C,Ascomycota,
6701,YJL056C,YCL065W,Opisthokonta,
6702,YJL056C,YCL066W,Opisthokonta,
6703,YJL056C,YCL067C,Opisthokonta,
6704,YJL056C,YCR039C,Opisthokonta,
6705,YJL056C,YCR040W,Opisthokonta,
6706,YJL056C,YCR041W,Opisthokonta,
6707,YJL056C,YDR545W,Opisthokonta,
6708,YJL056C,YER188CA,Opisthokonta,
6709,YJL056C,YER189W,Opisthokonta,
6710,YJL056C,YGL255W,Opisthokonta,Eukaryota
6711,YJL056C,YGR084C,Opisthokonta,
6712,YJL056C,YHR145C,Opisthokonta,
6713,YJL056C,YHR146W,Opisthokonta,Saccharomyceta
6714,YJL056C,YHR193C,Opisthokonta,Eukaryota
6715,YJL056C,YHR194W,Opisthokonta,Eukaryota
6716,YJL056C,YJL055W,Opisthokonta,Euk+Bac
6717,YJL056C,YJL188C,Opisthokonta,
6718,YJL056C,YKL175W,Opisthokonta,Cellular_organisms
6719,YJL056C,YKL176C,Opisthokonta,Saccharomyceta
6720,YJL056C,YLR130C,Opisthokonta,Eukaryota
6721,YJL056C,YML065W,Opisthokonta,Euk_Archaea
6722,YJL056C,YML066C,Opisthokonta,Saccharomyceta
6723,YJL056C,YNL253W,Opisthokonta,Eukaryota
6724,YJL056C,YNL254C,Opisthokonta,Saccharomyceta
6725,YJL056C,YNL336W,Opisthokonta,
6726,YJL056C,YNL337W,Opisthokonta,
6727,YJL056C,YNL339C,Opisthokonta,Saccharomyceta
6728,YJL089W,YCR018CA,Saccharomyceta,
6729,YJL089W,YCR019W,Saccharomyceta,Dikarya
6730,YJL089W,YDR294C,Saccharomyceta,Cellular_organisms
6731,YJL089W,YDR317W,Saccharomyceta,
6732,YJL089W,YDR522C,Saccharomyceta,Opisthokonta
6733,YJL089W,YER023W,Saccharomyceta,Cellular_organisms
6734,YJL089W,YER065C,Saccharomyceta,Cellular_organisms
6735,YJL089W,YER189W,Saccharomyceta,
6736,YJL089W,YER190W,Saccharomyceta,Saccharomyceta
6737,YJL089W,YGL230C,Saccharomyceta,
6738,YJL089W,YJR095W,Saccharomyceta,Eukaryota
6739,YJL089W,YKR097W,Saccharomyceta,Euk+Bac
6740,YJL089W,YKR098C,Saccharomyceta,Saccharomyceta
6741,YJL089W,YKR099W,Saccharomyceta,Eukaryota
6742,YJL089W,YLR127C,Saccharomyceta,Eukaryota
6743,YJL089W,YLR128W,Saccharomyceta,Eukaryota
6744,YJL089W,YLR308W,Saccharomyceta,Cellular_organisms
6745,YJL089W,YLR309C,Saccharomyceta,Cellular_organisms
6746,YJL089W,YLR377C,Saccharomyceta,Cellular_organisms
6747,YJL089W,YLR428C,Saccharomyceta,
6748,YJL089W,YLR430W,Saccharomyceta,Eukaryota
6749,YJL089W,YMR086CA,Saccharomyceta,
6750,YJL089W,YMR087W,Saccharomyceta,Saccharomyceta
6751,YJL089W,YMR258C,Saccharomyceta,Saccharomyceta
6752,YJL089W,YNL116W,Saccharomyceta,Dikarya
6753,YJL089W,YNL117W,Saccharomyceta,Cellular_organisms
6754,YJL089W,YNL118C,Saccharomyceta,Eukaryota
6755,YJL089W,YOL079W,Saccharomyceta,
6756,YJL089W,YOL125W,Saccharomyceta,Eukaryota
6757,YJL089W,YOL126C,Saccharomyceta,Euk+Bac
6758,YJL089W,YOR095C,Saccharomyceta,Cellular_organisms
6759,YJL089W,YOR096W,Saccharomyceta,Eukaryota
6760,YJL110C,YBL109W,Opisthokonta,
6761,YJL110C,YBL111C,Opisthokonta,Saccharomyceta
6762,YJL110C,YBL112C,Opisthokonta,
6763,YJL110C,YBL113C,Opisthokonta,
6764,YJL110C,YBR166C,Opisthokonta,Dikarya
6765,YJL110C,YBR169C,Opisthokonta,Eukaryota
6766,YJL110C,YCL065W,Opisthokonta,
6767,YJL110C,YCL066W,Opisthokonta,
6768,YJL110C,YCL067C,Opisthokonta,
6769,YJL110C,YCR018CA,Opisthokonta,
6770,YJL110C,YCR019W,Opisthokonta,Dikarya
6771,YJL110C,YCR039C,Opisthokonta,
6772,YJL110C,YCR040W,Opisthokonta,
6773,YJL110C,YCR041W,Opisthokonta,
6774,YJL110C,YCR096C,Opisthokonta,
6775,YJL110C,YCR105W,Opisthokonta,Cellular_organisms
6776,YJL110C,YCR107W,Opisthokonta,Cellular_organisms
6777,YJL110C,YDL091C,Opisthokonta,Eukaryota
6778,YJL110C,YDL210W,Opisthokonta,Euk+Bac
6779,YJL110C,YDR040C,Opisthokonta,Eukaryota
6780,YJL110C,YDR041W,Opisthokonta,Euk+Bac
6781,YJL110C,YDR084C,Opisthokonta,Eukaryota
6782,YJL110C,YDR279W,Opisthokonta,Saccharomyceta
6783,YJL110C,YDR415C,Opisthokonta,Euk+Bac
6784,YJL110C,YDR416W,Opisthokonta,Eukaryota
6785,YJL110C,YDR543C,Opisthokonta,
6786,YJL110C,YDR544C,Opisthokonta,
6787,YJL110C,YDR545W,Opisthokonta,
6788,YJL110C,YER002W,Opisthokonta,Dikarya
6789,YJL110C,YER189W,Opisthokonta,
6790,YJL110C,YER190W,Opisthokonta,Saccharomyceta
6791,YJL110C,YGL001C,Opisthokonta,Euk+Bac
6792,YJL110C,YGL116W,Opisthokonta,Euk+Bac
6793,YJL110C,YGL133W,Opisthokonta,Dikarya
6794,YJL110C,YGL156W,Opisthokonta,Cellular_organisms
6795,YJL110C,YGR166W,Opisthokonta,Saccharomyceta
6796,YJL110C,YGR296W,Opisthokonta,
6797,YJL110C,YHR091C,Opisthokonta,Cellular_organisms
6798,YJL110C,YIL038C,Opisthokonta,Eukaryota
6799,YJL110C,YKL136W,Opisthokonta,
6800,YJL110C,YKR034W,Opisthokonta,Opisthokonta
6801,YJL110C,YKR039W,Opisthokonta,Euk+Bac
6802,YJL110C,YKR056W,Opisthokonta,Euk+Bac
6803,YJL110C,YKR105C,Opisthokonta,Cellular_organisms
6804,YJL110C,YKR106W,Opisthokonta,Dikarya
6805,YJL110C,YLL047W,Opisthokonta,
6806,YJL110C,YLL048C,Opisthokonta,Eukaryota
6807,YJL110C,YLL065W,Opisthokonta,
6808,YJL110C,YLR023C,Opisthokonta,Dikarya
6809,YJL110C,YLR265C,Opisthokonta,
6810,YJL110C,YLR463C,Opisthokonta,
6811,YJL110C,YLR465C,Opisthokonta,
6812,YJL110C,YLR467W,Opisthokonta,
6813,YJL110C,YMR098C,Opisthokonta,Saccharomyceta
6814,YJL110C,YMR193W,Opisthokonta,Eukaryota
6815,YJL110C,YMR260C,Opisthokonta,Euk_Archaea
6816,YJL110C,YNL241C,Opisthokonta,Euk+Bac
6817,YJL110C,YNL337W,Opisthokonta,
6818,YJL110C,YNL338W,Opisthokonta,
6819,YJL110C,YNL339C,Opisthokonta,Saccharomyceta
6820,YJL206C,YAR047C,Dikarya,
6821,YJL206C,YAR050W,Dikarya,Opisthokonta
6822,YJL206C,YBR012C,Dikarya,
6823,YJL206C,YBR013C,Dikarya,
6824,YJL206C,YBR234C,Dikarya,Eukaryota
6825,YJL206C,YBR235W,Dikarya,Euk_Archaea
6826,YJL206C,YDR166C,Dikarya,Eukaryota
6827,YJL206C,YDR167W,Dikarya,Eukaryota
6828,YJL206C,YEL044W,Dikarya,Eukaryota
6829,YJL206C,YEL045C,Dikarya,
6830,YJL206C,YEL046C,Dikarya,Cellular_organisms
6831,YJL206C,YER142C,Dikarya,Cellular_organisms
6832,YJL206C,YER143W,Dikarya,Eukaryota
6833,YJL206C,YGL262W,Dikarya,
6834,YJL206C,YGL263W,Dikarya,
6835,YJL206C,YGR166W,Dikarya,Saccharomyceta
6836,YJL206C,YHL008C,Dikarya,Euk+Bac
6837,YJL206C,YHR028C,Dikarya,Euk+Bac
6838,YJL206C,YIL002WA,Dikarya,
6839,YJL206C,YKR066C,Dikarya,Eukaryota
6840,YJL206C,YKR067W,Dikarya,Eukaryota
6841,YJL206C,YMR257C,Dikarya,
6842,YJL206C,YMR259C,Dikarya,Eukaryota
6843,YJL206C,YMR319C,Dikarya,Ascomycota
6844,YJL206C,YNL004W,Dikarya,Eukaryota
6845,YJL206C,YNL005C,Dikarya,Euk+Bac
6846,YJL206C,YNR018W,Dikarya,Dikarya
6847,YJL206C,YNR071C,Dikarya,Euk+Bac
6848,YJL206C,YNR072W,Dikarya,Euk+Bac
6849,YJL206C,YOR368W,Dikarya,Saccharomyceta
6850,YJL206C,YOR388C,Dikarya,Euk+Bac
6851,YJL206C,YOR389W,Dikarya,Saccharomyceta
6852,YJL206C,YPL014W,Dikarya,
6853,YJL206C,YPL015C,Dikarya,Cellular_organisms
6854,YJL206C,YPL274W,Dikarya,Euk+Bac
6855,YJL206C,YPL275W,Dikarya,
6856,YJL206C,YPL276W,Dikarya,
6857,YJL206C,YPL277C,Dikarya,Saccharomyceta
6858,YJL206C,YPL278C,Dikarya,Saccharomyceta
6859,YJL206C,YPR013C,Dikarya,Opisthokonta
6860,YJR060W,YAL012W,Dikarya,Cellular_organisms
6861,YJR060W,YAL017W,Dikarya,Opisthokonta
6862,YJR060W,YAL018C,Dikarya,Dikarya
6863,YJR060W,YAL026C,Dikarya,Eukaryota
6864,YJR060W,YAL053W,Dikarya,Dikarya
6865,YJR060W,YAL054C,Dikarya,Cellular_organisms
6866,YJR060W,YBR039W,Dikarya,Euk+Bac
6867,YJR060W,YBR049C,Dikarya,Eukaryota
6868,YJR060W,YBR051W,Dikarya,
6869,YJR060W,YBR082C,Dikarya,Eukaryota
6870,YJR060W,YBR089CA,Dikarya,
6871,YJR060W,YBR090C,Dikarya,
6872,YJR060W,YBR144C,Dikarya,
6873,YJR060W,YBR145W,Dikarya,Euk+Bac
6874,YJR060W,YBR222C,Dikarya,Euk+Bac
6875,YJR060W,YBR224W,Dikarya,
6876,YJR060W,YBR225W,Dikarya,
6877,YJR060W,YBR248C,Dikarya,Cellular_organisms
6878,YJR060W,YBR249C,Dikarya,Euk+Bac
6879,YJR060W,YBR250W,Dikarya,
6880,YJR060W,YBR287W,Dikarya,Eukaryota
6881,YJR060W,YCR087CA,Dikarya,
6882,YJR060W,YCR088W,Dikarya,Opisthokonta
6883,YJR060W,YCR092C,Dikarya,Eukaryota
6884,YJR060W,YCR093W,Dikarya,Eukaryota
6885,YJR060W,YCR106W,Dikarya,Saccharomyceta
6886,YJR060W,YDL006W,Dikarya,Eukaryota
6887,YJR060W,YDL020C,Dikarya,Dikarya
6888,YJR060W,YDL051W,Dikarya,Eukaryota
6889,YJR060W,YDL052C,Dikarya,Euk+Bac
6890,YJR060W,YDL058W,Dikarya,Cellular_organisms
6891,YJR060W,YDL059C,Dikarya,Opisthokonta
6892,YJR060W,YDL073W,Dikarya,Saccharomyceta
6893,YJR060W,YDL074C,Dikarya,Eukaryota
6894,YJR060W,YDL120W,Dikarya,Eukaryota
6895,YJR060W,YDL121C,Dikarya,
6896,YJR060W,YDR054C,Dikarya,Eukaryota
6897,YJR060W,YDR055W,Dikarya,Ascomycota
6898,YJR060W,YDR141C,Dikarya,Eukaryota
6899,YJR060W,YDR160W,Dikarya,Euk+Bac
6900,YJR060W,YDR190C,Dikarya,Euk_Archaea
6901,YJR060W,YDR191W,Dikarya,Dikarya
6902,YJR060W,YDR267C,Dikarya,Eukaryota
6903,YJR060W,YDR268W,Dikarya,Euk+Bac
6904,YJR060W,YDR297W,Dikarya,Eukaryota
6905,YJR060W,YDR396W,Dikarya,
6906,YJR060W,YDR439W,Dikarya,
6907,YJR060W,YDR482C,Dikarya,Saccharomyceta
6908,YJR060W,YDR483W,Dikarya,Eukaryota
6909,YJR060W,YDR502C,Dikarya,Euk+Bac
6910,YJR060W,YDR508C,Dikarya,Euk+Bac
6911,YJR060W,YDR510W,Dikarya,Eukaryota
6912,YJR060W,YDR530C,Dikarya,Euk+Bac
6913,YJR060W,YDR531W,Dikarya,Eukaryota
6914,YJR060W,YEL024W,Dikarya,Euk+Bac
6915,YJR060W,YEL025C,Dikarya,
6916,YJR060W,YEL043W,Dikarya,Saccharomyceta
6917,YJR060W,YEL044W,Dikarya,Eukaryota
6918,YJR060W,YEL045C,Dikarya,
6919,YJR060W,YEL046C,Dikarya,Cellular_organisms
6920,YJR060W,YER017C,Dikarya,Euk+Bac
6921,YJR060W,YER043C,Dikarya,Cellular_organisms
6922,YJR060W,YER055C,Dikarya,Cellular_organisms
6923,YJR060W,YER060WA,Dikarya,
6924,YJR060W,YER071C,Dikarya,Saccharomyceta
6925,YJR060W,YER072W,Dikarya,Eukaryota
6926,YJR060W,YER091C,Dikarya,Euk+Bac
6927,YJR060W,YER092W,Dikarya,
6928,YJR060W,YER094C,Dikarya,Eukaryota
6929,YJR060W,YER095W,Dikarya,Euk_Archaea
6930,YJR060W,YER099C,Dikarya,Cellular_organisms
6931,YJR060W,YER100W,Dikarya,Eukaryota
6932,YJR060W,YER107C,Dikarya,Eukaryota
6933,YJR060W,YER111C,Dikarya,Opisthokonta
6934,YJR060W,YER112W,Dikarya,Eukaryota
6935,YJR060W,YER114C,Dikarya,Dikarya
6936,YJR060W,YER124C,Dikarya,Saccharomyceta
6937,YJR060W,YER125W,Dikarya,Opisthokonta
6938,YJR060W,YER177W,Dikarya,Eukaryota
6939,YJR060W,YFL017WA,Dikarya,
6940,YJR060W,YFL018C,Dikarya,Cellular_organisms
6941,YJR060W,YFL023W,Dikarya,Saccharomyceta
6942,YJR060W,YFL024C,Dikarya,Eukaryota
6943,YJR060W,YFL031W,Dikarya,Saccharomyceta
6944,YJR060W,YFL032W,Dikarya,
6945,YJR060W,YFL033C,Dikarya,Eukaryota
6946,YJR060W,YFR018C,Dikarya,Eukaryota
6947,YJR060W,YFR019W,Dikarya,Eukaryota
6948,YJR060W,YFR030W,Dikarya,Euk+Bac
6949,YJR060W,YFR033C,Dikarya,Saccharomyceta
6950,YJR060W,YFR049W,Dikarya,Saccharomyceta
6951,YJR060W,YGL055W,Dikarya,Euk+Bac
6952,YJR060W,YGL056C,Dikarya,Eukaryota
6953,YJR060W,YGL125W,Dikarya,Euk+Bac
6954,YJR060W,YGL187C,Dikarya,Eukaryota
6955,YJR060W,YGL207W,Dikarya,Eukaryota
6956,YJR060W,YGL252C,Dikarya,Euk+Bac
6957,YJR060W,YGR032W,Dikarya,Eukaryota
6958,YJR060W,YGR049W,Dikarya,Saccharomyceta
6959,YJR060W,YGR060W,Dikarya,Eukaryota
6960,YJR060W,YGR078C,Dikarya,Eukaryota
6961,YJR060W,YGR079W,Dikarya,
6962,YJR060W,YGR116W,Dikarya,Eukaryota
6963,YJR060W,YGR154C,Dikarya,Cellular_organisms
6964,YJR060W,YGR155W,Dikarya,Cellular_organisms
6965,YJR060W,YGR200C,Dikarya,Eukaryota
6966,YJR060W,YGR204W,Dikarya,Cellular_organisms
6967,YJR060W,YGR223C,Dikarya,Eukaryota
6968,YJR060W,YGR224W,Dikarya,Cellular_organisms
6969,YJR060W,YGR229C,Dikarya,Dikarya
6970,YJR060W,YGR230W,Dikarya,Saccharomyceta
6971,YJR060W,YGR233C,Dikarya,Dikarya
6972,YJR060W,YHR001WA,Dikarya,
6973,YJR060W,YHR033W,Dikarya,Cellular_organisms
6974,YJR060W,YHR041C,Dikarya,Saccharomyceta
6975,YJR060W,YHR042W,Dikarya,Euk+Bac
6976,YJR060W,YHR082C,Dikarya,Eukaryota
6977,YJR060W,YHR083W,Dikarya,Saccharomyceta
6978,YJR060W,YHR089C,Dikarya,Eukaryota
6979,YJR060W,YHR098C,Dikarya,Eukaryota
6980,YJR060W,YHR099W,Dikarya,Eukaryota
6981,YJR060W,YHR112C,Dikarya,Cellular_organisms
6982,YJR060W,YHR113W,Dikarya,Euk+Bac
6983,YJR060W,YHR136C,Dikarya,
6984,YJR060W,YHR137W,Dikarya,Saccharomyceta
6985,YJR060W,YIL031W,Dikarya,Eukaryota
6986,YJR060W,YIL032C,Dikarya,
6987,YJR060W,YIL074C,Dikarya,Euk+Bac
6988,YJR060W,YIL088C,Dikarya,Eukaryota
6989,YJR060W,YIL118W,Dikarya,Ascomycota
6990,YJR060W,YIL126W,Dikarya,Eukaryota
6991,YJR060W,YIL127C,Dikarya,Saccharomyceta
6992,YJR060W,YIR006C,Dikarya,Eukaryota
6993,YJR060W,YIR017C,Dikarya,Opisthokonta
6994,YJR060W,YIR018W,Dikarya,Saccharomyceta
6995,YJR060W,YJL012C,Dikarya,Eukaryota
6996,YJR060W,YJL060W,Dikarya,Cellular_organisms
6997,YJR060W,YJL100W,Dikarya,Opisthokonta
6998,YJR060W,YJL101C,Dikarya,Eukaryota
6999,YJR060W,YJL109C,Dikarya,Eukaryota
7000,YJR060W,YJL117W,Dikarya,Saccharomyceta
7001,YJR060W,YJL119C,Dikarya,
7002,YJR060W,YJL133W,Dikarya,Eukaryota
7003,YJR060W,YJL149W,Dikarya,Saccharomyceta
7004,YJR060W,YJL150W,Dikarya,
7005,YJR060W,YJL151C,Dikarya,Opisthokonta
7006,YJR060W,YJL158C,Dikarya,Saccharomyceta
7007,YJR060W,YJL166W,Dikarya,Dikarya
7008,YJR060W,YJL167W,Dikarya,Eukaryota
7009,YJR060W,YJL168C,Dikarya,Eukaryota
7010,YJR060W,YJL186W,Dikarya,Saccharomyceta
7011,YJR060W,YJL187C,Dikarya,Eukaryota
7012,YJR060W,YJL209W,Dikarya,
7013,YJR060W,YJL211C,Dikarya,
7014,YJR060W,YJR009C,Dikarya,Euk+Bac
7015,YJR060W,YJR010W,Dikarya,Cellular_organisms
7016,YJR060W,YJR095W,Dikarya,Eukaryota
7017,YJR060W,YJR119C,Dikarya,Eukaryota
7018,YJR060W,YJR120W,Dikarya,
7019,YJR060W,YJR137C,Dikarya,Cellular_organisms
7020,YJR060W,YJR138W,Dikarya,Eukaryota
7021,YJR060W,YJR139C,Dikarya,Cellular_organisms
7022,YJR060W,YJR145C,Dikarya,
7023,YJR060W,YJR146W,Dikarya,
7024,YJR060W,YJR147W,Dikarya,Eukaryota
7025,YJR060W,YKL007W,Dikarya,Eukaryota
7026,YJR060W,YKL008C,Dikarya,Eukaryota
7027,YJR060W,YKL015W,Dikarya,Saccharomyceta
7028,YJR060W,YKL016C,Dikarya,Dikarya
7029,YJR060W,YKL191W,Dikarya,Eukaryota
7030,YJR060W,YKL192C,Dikarya,Euk+Bac
7031,YJR060W,YKR057W,Dikarya,Eukaryota
7032,YJR060W,YKR073C,Dikarya,
7033,YJR060W,YLL010C,Dikarya,Eukaryota
7034,YJR060W,YLL055W,Dikarya,Ascomycota
7035,YJR060W,YLL056C,Dikarya,Euk+Bac
7036,YJR060W,YLR032W,Dikarya,Cellular_organisms
7037,YJR060W,YLR033W,Dikarya,Saccharomyceta
7038,YJR060W,YLR081W,Dikarya,Euk+Bac
7039,YJR060W,YLR092W,Dikarya,Cellular_organisms
7040,YJR060W,YLR139C,Dikarya,Saccharomyceta
7041,YJR060W,YLR142W,Dikarya,Eukaryota
7042,YJR060W,YLR149C,Dikarya,Saccharomyceta
7043,YJR060W,YLR150W,Dikarya,Dikarya
7044,YJR060W,YLR151C,Dikarya,Eukaryota
7045,YJR060W,YLR155C,Dikarya,
7046,YJR060W,YLR156W,Dikarya,
7047,YJR060W,YLR157C,Dikarya,
7048,YJR060W,YLR157CA,Dikarya,
7049,YJR060W,YLR157CB,Dikarya,
7050,YJR060W,YLR158C,Dikarya,
7051,YJR060W,YLR160C,Dikarya,
7052,YJR060W,YLR174W,Dikarya,Euk+Bac
7053,YJR060W,YLR266C,Dikarya,Ascomycota
7054,YJR060W,YLR267W,Dikarya,
7055,YJR060W,YLR280C,Dikarya,
7056,YJR060W,YLR281C,Dikarya,Euk+Bac
7057,YJR060W,YLR283W,Dikarya,Saccharomyceta
7058,YJR060W,YLR301W,Dikarya,Saccharomyceta
7059,YJR060W,YLR303W,Dikarya,Cellular_organisms
7060,YJR060W,YLR409C,Dikarya,Eukaryota
7061,YJR060W,YLR410W,Dikarya,Eukaryota
7062,YJR060W,YML017W,Dikarya,Saccharomyceta
7063,YJR060W,YML018C,Dikarya,Eukaryota
7064,YJR060W,YML119W,Dikarya,
7065,YJR060W,YML120C,Dikarya,Cellular_organisms
7066,YJR060W,YML121W,Dikarya,Eukaryota
7067,YJR060W,YML122C,Dikarya,
7068,YJR060W,YMR037C,Dikarya,Opisthokonta
7069,YJR060W,YMR131C,Dikarya,Eukaryota
7070,YJR060W,YMR195W,Dikarya,
7071,YJR060W,YMR196W,Dikarya,Euk+Bac
7072,YJR060W,YMR197C,Dikarya,Eukaryota
7073,YJR060W,YMR198W,Dikarya,Opisthokonta
7074,YJR060W,YMR216C,Dikarya,Eukaryota
7075,YJR060W,YMR217W,Dikarya,Cellular_organisms
7076,YJR060W,YMR253C,Dikarya,Euk+Bac
7077,YJR060W,YMR254C,Dikarya,
7078,YJR060W,YMR255W,Dikarya,
7079,YJR060W,YMR301C,Dikarya,Euk+Bac
7080,YJR060W,YMR308C,Dikarya,Eukaryota
7081,YJR060W,YNL036W,Dikarya,Euk+Bac
7082,YJR060W,YNL037C,Dikarya,Eukaryota
7083,YJR060W,YNL063W,Dikarya,Euk+Bac
7084,YJR060W,YNL064C,Dikarya,Eukaryota
7085,YJR060W,YNL080C,Dikarya,Ascomycota
7086,YJR060W,YNL094W,Dikarya,Euk+Bac
7087,YJR060W,YNL095C,Dikarya,Dikarya
7088,YJR060W,YNL103W,Dikarya,Saccharomyceta
7089,YJR060W,YNL104C,Dikarya,Euk+Bac
7090,YJR060W,YNL175C,Dikarya,Dikarya
7091,YJR060W,YNL220W,Dikarya,Cellular_organisms
7092,YJR060W,YNL221C,Dikarya,Eukaryota
7093,YJR060W,YNL232W,Dikarya,Eukaryota
7094,YJR060W,YNL259C,Dikarya,Ascomycota
7095,YJR060W,YNL277W,Dikarya,Cellular_organisms
7096,YJR060W,YNL282W,Dikarya,Saccharomyceta
7097,YJR060W,YNL283C,Dikarya,Saccharomyceta
7098,YJR060W,YNR013C,Dikarya,Cellular_organisms
7099,YJR060W,YNR014W,Dikarya,
7100,YJR060W,YNR033W,Dikarya,Cellular_organisms
7101,YJR060W,YNR051C,Dikarya,Saccharomyceta
7102,YJR060W,YOL064C,Dikarya,Euk+Bac
7103,YJR060W,YOL100W,Dikarya,Eukaryota
7104,YJR060W,YOL101C,Dikarya,Euk+Bac
7105,YJR060W,YOL136C,Dikarya,Eukaryota
7106,YJR060W,YOR038C,Dikarya,Eukaryota
7107,YJR060W,YOR039W,Dikarya,Eukaryota
7108,YJR060W,YOR054C,Dikarya,Eukaryota
7109,YJR060W,YOR064C,Dikarya,Eukaryota
7110,YJR060W,YOR065W,Dikarya,Euk+Bac
7111,YJR060W,YOR098C,Dikarya,Opisthokonta
7112,YJR060W,YOR099W,Dikarya,Eukaryota
7113,YJR060W,YOR162C,Dikarya,Dikarya
7114,YJR060W,YOR163W,Dikarya,Eukaryota
7115,YJR060W,YOR270C,Dikarya,Cellular_organisms
7116,YJR060W,YOR299W,Dikarya,Dikarya
7117,YJR060W,YOR300W,Dikarya,
7118,YJR060W,YOR302W,Dikarya,
7119,YJR060W,YOR303W,Dikarya,Cellular_organisms
7120,YJR060W,YOR327C,Dikarya,Eukaryota
7121,YJR060W,YOR328W,Dikarya,Eukaryota
7122,YJR060W,YOR344C,Dikarya,Saccharomyceta
7123,YJR060W,YOR365C,Dikarya,Dikarya
7124,YJR060W,YOR367W,Dikarya,Eukaryota
7125,YJR060W,YPL018W,Dikarya,
7126,YJR060W,YPL019C,Dikarya,Eukaryota
7127,YJR060W,YPL068C,Dikarya,
7128,YJR060W,YPL170W,Dikarya,Eukaryota
7129,YJR060W,YPL171C,Dikarya,Cellular_organisms
7130,YJR060W,YPL204W,Dikarya,Eukaryota
7131,YJR060W,YPL206C,Dikarya,Euk+Bac
7132,YJR060W,YPL221W,Dikarya,Dikarya
