,TF,Target,Mode,PMID,TF_age,Tg_age
4483,NFIC,TFPI2,Unknown,12757776,Eumetazoa,Vertebrata
4484,NFIC,VWF,Unknown,11895773,Eumetazoa,Vertebrata
4485,NFIL3,APP,Unknown,22947103,Eumetazoa,Opisthokonta
4486,NFIL3,AREG,Unknown,1620116,Eumetazoa,Eumetazoa
4487,NFIL3,EREG,Unknown,1620116,Eumetazoa,Vertebrata
4488,NFIL3,HPGD,Unknown,1620116,Eumetazoa,Opisthokonta
4489,NFIL3,IFNG,Unknown,7565758,Eumetazoa,Mammalia
4490,NFIL3,IL1B,Repression,8547328,Eumetazoa,Eukaryota
4491,NFIL3,PGR,Unknown,1620116,Eumetazoa,Mammalia
4492,NFIL3,PTGS2,Unknown,1620116,Eumetazoa,Vertebrata
4493,NFIL3,TNFSF10,Repression,23630076,Eumetazoa,Vertebrata
4494,NFIL3,VWF,Unknown,15498853,Eumetazoa,Mammalia
4495,NFIX,CDKN1A,Repression,17130157,Eumetazoa,Mammalia
4496,NFIX,CHI3L1,Activation,21953450,Eumetazoa,Eukaryota
4497,NFKB1,A2M,Unknown,11466367,Eumetazoa,Cellular_organisms
4498,NFKB1,ABCA1,Repression,17135302,Eumetazoa,Eumetazoa
4499,NFKB1,ABCB1,Activation,19763573,Opisthokonta,Eukaryota
4500,NFKB1,ABCB1,Repression,12527911,Opisthokonta,Vertebrata
4501,NFKB1,ABCB1,Unknown,18234965,Opisthokonta,Vertebrata
4502,NFKB1,ABCG2,Activation,10342828,Opisthokonta,Eumetazoa
4503,NFKB1,ADORA1,Activation,9547356,Opisthokonta,Vertebrata
4504,NFKB1,ADORA2A,Unknown,17082635,Opisthokonta,Vertebrata
4505,NFKB1,ADORA3,Unknown,17216675,Opisthokonta,Vertebrata
4506,NFKB1,AGER,Activation,18622638;19616578,Opisthokonta,Eumetazoa
4507,NFKB1,AGT,Unknown,10628750;8613256,Opisthokonta,Eumetazoa
4508,NFKB1,AKT1,Repression,18031796,Opisthokonta,Vertebrata
4509,NFKB1,AKT2,Repression,20514445,Opisthokonta,Vertebrata
4510,NFKB1,ALOX5,Repression,15517885,Opisthokonta,Vertebrata
4511,NFKB1,ALOX5AP,Unknown,20194722,Opisthokonta,Vertebrata
4512,NFKB1,AMH,Activation,15383177,Opisthokonta,Eumetazoa
4513,NFKB1,AR,Repression,15517885,Opisthokonta,Cellular_organisms
4514,NFKB1,AR,Unknown,16619263,Opisthokonta,Vertebrata
4515,NFKB1,ATF3,Unknown,24100018,Opisthokonta,Mammalia
4516,NFKB1,B2M,Activation,12480693,Opisthokonta,Mammalia
4517,NFKB1,BACE1,Repression,17385716,Opisthokonta,Eukaryota
4518,NFKB1,BAX,Repression,18158998,Opisthokonta,Eumetazoa
4519,NFKB1,BAX,Unknown,20056115,Opisthokonta,Eukaryota
4520,NFKB1,BCL2,Activation,14978135;18158998;19259124;20446017;21503108,Opisthokonta,Vertebrata
4521,NFKB1,BCL2,Repression,12032828;15120608;18031796;18566231,Opisthokonta,Eumetazoa
4522,NFKB1,BCL2,Unknown,14739605;16022909;16453001;17673602;18761399;19233129;20103608;20332461,Opisthokonta,Eumetazoa
4523,NFKB1,BCL2A1,Activation,11880364;12665576;19343319,Opisthokonta,Vertebrata
4524,NFKB1,BCL2A1,Unknown,10733571;17000776,Opisthokonta,Eukaryota
4525,NFKB1,BCL2L1,Activation,12226754;14978135;15756023;15856023;15986355;16904634;18223231;20066113,Opisthokonta,Euk+Bac
4526,NFKB1,BCL2L1,Repression,15231833,Opisthokonta,Eumetazoa
4527,NFKB1,BCL2L1,Unknown,10733571;10925251;12176906;14739605;16453001;17673602;18222423,Opisthokonta,Vertebrata
4528,NFKB1,BCL2L11,Repression,18223231,Opisthokonta,Euk+Bac
4529,NFKB1,BCL3,Activation,11387332,Opisthokonta,Vertebrata
4530,NFKB1,BDKRB1,Unknown,15705059,Opisthokonta,Eukaryota
4531,NFKB1,BGN,Activation,15536164,Opisthokonta,Eumetazoa
4532,NFKB1,BHMT,Repression,16953798,Opisthokonta,Eukaryota
4533,NFKB1,BIRC2,Activation,12010810;15756023,Opisthokonta,Eukaryota
4534,NFKB1,BIRC2,Repression,18566231,Opisthokonta,Eukaryota
4535,NFKB1,BIRC2,Unknown,12687011;15050749;16453001;17673602;20103608,Opisthokonta,Vertebrata
4536,NFKB1,BIRC3,Activation,10733571;11297551;11880364;12010810;19343319,Opisthokonta,Opisthokonta
4537,NFKB1,BIRC3,Repression,15231833;15723831;18566231,Opisthokonta,Mammalia
4538,NFKB1,BIRC3,Unknown,10823821;15050749;17000776;17673602,Opisthokonta,Euk+Bac
4539,NFKB1,BIRC5,Activation,17553314,Opisthokonta,Vertebrata
4540,NFKB1,BIRC5,Unknown,14739605;20126979,Opisthokonta,Vertebrata
4541,NFKB1,BMP2,Activation,16835229,Opisthokonta,Vertebrata
4542,NFKB1,BRCA2,Activation,10961992,Opisthokonta,Vertebrata
4543,NFKB1,BST1,Unknown,9030974,Opisthokonta,Eukaryota
4544,NFKB1,BTG2,Unknown,17363596,Opisthokonta,Opisthokonta
4545,NFKB1,CARD8,Unknown,17878386,Opisthokonta,Eumetazoa
4546,NFKB1,CARM1,Unknown,20462455,Opisthokonta,Vertebrata
4547,NFKB1,CASP3,Unknown,20056115,Opisthokonta,Mammalia
4548,NFKB1,CASP9,Unknown,20056115,Opisthokonta,Opisthokonta
4549,NFKB1,CCK,Unknown,11022044,Opisthokonta,Vertebrata
4550,NFKB1,CCL11,Activation,16604092,Opisthokonta,Opisthokonta
4551,NFKB1,CCL11,Unknown,10586089;11076795;14660485,Opisthokonta,Euk+Bac
4552,NFKB1,CCL13,Unknown,10049733,Opisthokonta,Eumetazoa
4553,NFKB1,CCL19,Activation,20953353,Opisthokonta,Vertebrata
4554,NFKB1,CCL19,Unknown,17182562,Opisthokonta,Eumetazoa
4555,NFKB1,CCL2,Activation,10530453;11512674;12488502;12647268;16206198;16764699;20200316;9388261,Opisthokonta,Eukaryota
4556,NFKB1,CCL2,Unknown,10744656;11006087;11949945;12218154;14631383;15950427;16040075;16818736;8617886,Opisthokonta,Eukaryota
4557,NFKB1,CCL20,Unknown,19939449;22240809,Opisthokonta,Mammalia
4558,NFKB1,CCL22,Activation,17018379,Opisthokonta,Eukaryota
4559,NFKB1,CCL3,Activation,16982926,Opisthokonta,Eukaryota
4560,NFKB1,CCL3,Unknown,11342414;17707233,Opisthokonta,Vertebrata
4561,NFKB1,CCL4,Unknown,11342414,Opisthokonta,Eumetazoa
4562,NFKB1,CCL5,Activation,11478739;9120310,Opisthokonta,Eukaryota
4563,NFKB1,CCL5,Unknown,11259372;11389171;11413310;12122011;19786024,Opisthokonta,Cellular_organisms
4564,NFKB1,CCNB1,Activation,11861406,Opisthokonta,Eumetazoa
4565,NFKB1,CCNB1,Unknown,19610058,Opisthokonta,Euk+Bac
4566,NFKB1,CCND1,Activation,10464245;11861406;15756023;15856023;17407600;18341653;19263436;22306268,Opisthokonta,Vertebrata
4567,NFKB1,CCND1,Repression,18566231,Opisthokonta,Vertebrata
4568,NFKB1,CCND1,Unknown,10409765;12894581;16453001;17673602;17944672;18184402;19766095;20103608;20538607,Opisthokonta,Vertebrata
4569,NFKB1,CCND2,Activation,21790895,Opisthokonta,Eukaryota
4570,NFKB1,CCR2,Activation,19156404,Opisthokonta,Eukaryota
4571,NFKB1,CCR3,Activation,16604092,Opisthokonta,Eukaryota
4572,NFKB1,CCR5,Unknown,12745546;19469019;9840284,Opisthokonta,Euk+Bac
4573,NFKB1,CCR7,Activation,11830455;19164127,Opisthokonta,Euk+Bac
4574,NFKB1,CCR7,Unknown,22158872,Opisthokonta,Vertebrata
4575,NFKB1,CD28,Unknown,16365455,Opisthokonta,Euk+Bac
4576,NFKB1,CD38,Unknown,17322278;18341691;18441094,Opisthokonta,Euk+Bac
4577,NFKB1,CD3G,Activation,16219537,Opisthokonta,Euk+Bac
4578,NFKB1,CD40,Activation,19164127;9733827,Opisthokonta,Eumetazoa
4579,NFKB1,CD40,Unknown,11027342;11313274;17031478,Opisthokonta,Euk+Bac
4580,NFKB1,CD40LG,Activation,11751888,Opisthokonta,Cellular_organisms
4581,NFKB1,CD40LG,Unknown,11160303;11529914;21243522,Opisthokonta,Cellular_organisms
4582,NFKB1,CD58,Activation,9733827,Opisthokonta,Cellular_organisms
4583,NFKB1,CD69,Unknown,10480634,Opisthokonta,Cellular_organisms
4584,NFKB1,CD74,Unknown,8164652,Opisthokonta,Cellular_organisms
4585,NFKB1,CD80,Activation,11359799;12860928,Opisthokonta,Cellular_organisms
4586,NFKB1,CD83,Activation,19164127,Opisthokonta,Eumetazoa
4587,NFKB1,CD83,Unknown,12182451,Opisthokonta,Eumetazoa
4588,NFKB1,CD86,Activation,15895390;15949284;18929846;19164127,Opisthokonta,Cellular_organisms
4589,NFKB1,CD86,Unknown,10586028,Opisthokonta,Eumetazoa
4590,NFKB1,CDH1,Activation,20683022,Opisthokonta,Vertebrata
4591,NFKB1,CDK4,Activation,18425349,Opisthokonta,Eumetazoa
4592,NFKB1,CDKN1A,Repression,18954936,Opisthokonta,Eukaryota
4593,NFKB1,CEACAM1,Activation,11306560,Opisthokonta,Euk+Bac
4594,NFKB1,CFI,Activation,10630630,Opisthokonta,Mammalia
4595,NFKB1,CFLAR,Activation,15750764;15986355;19343319,Opisthokonta,Mammalia
4596,NFKB1,CFLAR,Repression,15723831,Opisthokonta,Eumetazoa
4597,NFKB1,CFLAR,Unknown,18222423,Opisthokonta,Opisthokonta
4598,NFKB1,CFTR,Activation,11114294,Opisthokonta,
4599,NFKB1,COL1A1,Unknown,11277268,Opisthokonta,Eukaryota
4600,NFKB1,COL1A2,Repression,10201951,Opisthokonta,Eukaryota
4601,NFKB1,COL2A1,Repression,19022820,Opisthokonta,Euk+Bac
4602,NFKB1,COL7A1,Unknown,10086338,Opisthokonta,Eumetazoa
4603,NFKB1,COX1,Unknown,19570036,Opisthokonta,Eukaryota
4604,NFKB1,CR2,Unknown,12444129,Opisthokonta,Eumetazoa
4605,NFKB1,CREB3,Unknown,17296613,Opisthokonta,Eukaryota
4606,NFKB1,CRHR1,Activation,20233629,Opisthokonta,Eumetazoa
4607,NFKB1,CRMP1,Unknown,18782567,Opisthokonta,Eukaryota
4608,NFKB1,CRP,Activation,12667216;17704137,Opisthokonta,Eukaryota
4609,NFKB1,CRP,Unknown,17513780,Opisthokonta,Euk+Bac
4610,NFKB1,CSF1,Activation,18566389,Opisthokonta,Eumetazoa
4611,NFKB1,CSF1,Unknown,11949945,Opisthokonta,Eumetazoa
4612,NFKB1,CSF2,Unknown,18285351,Opisthokonta,Eumetazoa
4613,NFKB1,CSNK2A1,Unknown,19027835,Opisthokonta,Vertebrata
4614,NFKB1,CTCF,Repression,21912613,Opisthokonta,Eukaryota
4615,NFKB1,CTSB,Activation,15102937;18598236,Opisthokonta,Eukaryota
4616,NFKB1,CXCL1,Activation,10530453;15958549,Opisthokonta,Euk+Bac
4617,NFKB1,CXCL1,Unknown,11112786;16040075;7479086,Opisthokonta,Euk+Bac
4618,NFKB1,CXCL10,Activation,16982926;20164184;24701034,Opisthokonta,Vertebrata
4619,NFKB1,CXCL10,Unknown,16818736;19479051;24257594,Opisthokonta,Eumetazoa
4620,NFKB1,CXCL12,Activation,17530707,Opisthokonta,Eumetazoa
4621,NFKB1,CXCL2,Unknown,17363596,Opisthokonta,Vertebrata
4622,NFKB1,CXCL5,Unknown,11559712,Opisthokonta,Vertebrata
4623,NFKB1,CXCL8,Activation,10506755;10530453;11297551;11512674;11564889;12058956;15350531;15387324;15688424;15958549;16701870;16764699;17040605;17041011;17917246;18074095;18996370;22340043;7876168,Opisthokonta,Euk+Bac
4624,NFKB1,CXCL8,Repression,15517885;8413215,Opisthokonta,Vertebrata
4625,NFKB1,CXCL8,Unknown,10477716;11120852;11342414;11953364;12218154;12485925;12643600;12707271;12716652;14631383;14670967;15289496;15950427;16004996;16105834;16803583;17045242;18281166;19376732;19732956;19786024;19837667;8878392;9698090,Opisthokonta,Vertebrata
4626,NFKB1,CXCR2,Activation,19156404,Opisthokonta,Vertebrata
4627,NFKB1,CXCR2,Unknown,18555777,Opisthokonta,Eukaryota
4628,NFKB1,CXCR4,Activation,12690099;20068066,Opisthokonta,Eumetazoa
4629,NFKB1,CXCR4,Unknown,20157762,Opisthokonta,Eumetazoa
4630,NFKB1,CYP19A1,Repression,15459115,Opisthokonta,Eumetazoa
4631,NFKB1,CYP1A1,Unknown,19928584,Opisthokonta,Cellular_organisms
4632,NFKB1,CYP27B1,Unknown,19928584,Opisthokonta,Euk+Bac
4633,NFKB1,CYP2E1,Unknown,19928584,Opisthokonta,Euk+Bac
4634,NFKB1,CYP3A7,Unknown,19928584,Opisthokonta,Euk+Bac
4635,NFKB1,DEFB4A,Unknown,11207625;12682256,Opisthokonta,Euk+Bac
4636,NFKB1,DRD2,Unknown,17317773;18354387,Opisthokonta,Euk+Bac
4637,NFKB1,E2F1,Unknown,16725311,Opisthokonta,Euk+Bac
4638,NFKB1,EBI3,Activation,9733827,Opisthokonta,Eumetazoa
4639,NFKB1,EDN1,Unknown,21334436,Opisthokonta,
4640,NFKB1,EGFR,Activation,17881446,Opisthokonta,
4641,NFKB1,EGFR,Unknown,14678988,Opisthokonta,Mammalia
4642,NFKB1,EGR1,Repression,21983014,Opisthokonta,Eumetazoa
4643,NFKB1,ELF3,Unknown,12746898,Opisthokonta,Vertebrata
4644,NFKB1,EPCAM,Repression,11505407,Opisthokonta,Eukaryota
4645,NFKB1,ERAP1,Unknown,20103633,Opisthokonta,Eukaryota
4646,NFKB1,ERAP2,Unknown,20103633,Opisthokonta,Euk+Bac
4647,NFKB1,F3,Unknown,11057875;11157486;19167713;9867853,Opisthokonta,Euk+Bac
4648,NFKB1,F8,Unknown,10959692,Opisthokonta,Vertebrata
4649,NFKB1,FAF1,Activation,17046979,Opisthokonta,Vertebrata
4650,NFKB1,FAS,Activation,19628709;9733827,Opisthokonta,Vertebrata
4651,NFKB1,FAS,Repression,16784892,Opisthokonta,Eumetazoa
4652,NFKB1,FAS,Unknown,10022897;10871852;16317104;7528667,Opisthokonta,Vertebrata
4653,NFKB1,FASLG,Activation,12655294;16770006,Opisthokonta,Eukaryota
4654,NFKB1,FASLG,Unknown,10671224;14563113;15160330,Opisthokonta,Eumetazoa
4655,NFKB1,FBP1,Unknown,11023824,Opisthokonta,Eumetazoa
4656,NFKB1,FGF7,Unknown,9869450,Opisthokonta,Opisthokonta
4657,NFKB1,FGF8,Activation,16683270,Opisthokonta,Opisthokonta
4658,NFKB1,VEGFD,Activation,18941249,Opisthokonta,Opisthokonta
4659,NFKB1,FLT4,Activation,19901262,Opisthokonta,Vertebrata
4660,NFKB1,FN1,Activation,10649441;10867646,Opisthokonta,Vertebrata
4661,NFKB1,FN1,Unknown,22223884,Opisthokonta,Eumetazoa
4662,NFKB1,FOXO3,Unknown,19299143,Opisthokonta,Eumetazoa
4663,NFKB1,FOXP3,Activation,20462637,Opisthokonta,Eumetazoa
4664,NFKB1,GADD45G,Unknown,23681230,Opisthokonta,Mammalia
4665,NFKB1,GATA3,Activation,20660789,Opisthokonta,Eumetazoa
4666,NFKB1,GCLC,Unknown,11233143,Opisthokonta,Vertebrata
4667,NFKB1,GDNF,Unknown,9729303,Opisthokonta,Euk+Bac
4668,NFKB1,GFAP,Activation,16516312,Opisthokonta,Euk+Bac
4669,NFKB1,GFAP,Unknown,20471977,Opisthokonta,Opisthokonta
4670,NFKB1,GKN2,Repression,17595528,Opisthokonta,Opisthokonta
4671,NFKB1,GRIN1,Unknown,15950782,Opisthokonta,Opisthokonta
4672,NFKB1,GSK3A,Unknown,11579131,Opisthokonta,Opisthokonta
4673,NFKB1,GSK3B,Unknown,11579131,Opisthokonta,Opisthokonta
4674,NFKB1,GSTP1,Activation,15013838,Opisthokonta,Opisthokonta
4675,NFKB1,HAX1,Unknown,19679660,Opisthokonta,Opisthokonta
4676,NFKB1,HBEGF,Activation,22641673,Opisthokonta,Opisthokonta
4677,NFKB1,HDAC1,Unknown,23027620,Opisthokonta,Eumetazoa
4678,NFKB1,HDAC7,Unknown,21243522,Opisthokonta,Eukaryota
4679,NFKB1,HES1,Unknown,17876798,Opisthokonta,Eumetazoa
4680,NFKB1,HIF1A,Unknown,18498249,Opisthokonta,Eumetazoa
4681,NFKB1,HLA-F,Unknown,11137213;9725221,Opisthokonta,Vertebrata
4682,NFKB1,HMOX1,Unknown,8016102,Opisthokonta,Eukaryota
4683,NFKB1,HOXA9,Repression,18068911,Opisthokonta,Eumetazoa
4684,NFKB1,HPSE,Activation,14558943;17715045,Opisthokonta,Eumetazoa
4685,NFKB1,HSD11B2,Activation,15659537,Opisthokonta,Vertebrata
4686,NFKB1,HSD11B2,Repression,15659537,Opisthokonta,Mammalia
4687,NFKB1,HYAL1,Activation,18718911,Opisthokonta,Mammalia
4688,NFKB1,ICAM1,Activation,10092659;10946302;11463837;11877286;16317091;16385502;17121934;19074768;20173029;22001597;22708120;9733827;9916895,Opisthokonta,Mammalia
4689,NFKB1,ICAM1,Unknown,10738944;10837365;10926553;11198351;11401521;12490396;12691701;15480988;15800027;15843586;16105834;16453001;18285351;18928584;20103608;9192770,Opisthokonta,Vertebrata
4690,NFKB1,IER3,Unknown,12360408,Opisthokonta,Vertebrata
4691,NFKB1,IFNA1,Activation,8035474,Opisthokonta,Mammalia
4692,NFKB1,IFNA1,Unknown,15331713,Opisthokonta,Mammalia
4693,NFKB1,IFNB1,Activation,10074115;12077266;17496231,Opisthokonta,Vertebrata
4694,NFKB1,IFNB1,Unknown,15955070;16125763;17079305,Opisthokonta,Mammalia
4695,NFKB1,IFNG,Activation,17407192;18690006,Opisthokonta,Mammalia
4696,NFKB1,IFNG,Unknown,21243522;9374532,Opisthokonta,Mammalia
4697,NFKB1,IGF2BP2,Unknown,17426251,Opisthokonta,Vertebrata
4698,NFKB1,IL10,Activation,19124729,Opisthokonta,Vertebrata
4699,NFKB1,IL10,Unknown,9310124,Opisthokonta,Vertebrata
4700,NFKB1,IL12A,Activation,18690006,Opisthokonta,Eukaryota
4701,NFKB1,IL12B,Activation,14688340;18690006,Opisthokonta,Eukaryota
4702,NFKB1,IL12B,Unknown,10657616,Opisthokonta,Eukaryota
4703,NFKB1,IL17A,Unknown,21243522,Opisthokonta,Eukaryota
4704,NFKB1,IL17C,Activation,21628458,Opisthokonta,Eukaryota
4705,NFKB1,IL18,Activation,15963597;17399992,Opisthokonta,Eumetazoa
4706,NFKB1,IL18,Unknown,10227974,Opisthokonta,Mammalia
4707,NFKB1,IL1A,Repression,17612514,Opisthokonta,Mammalia
4708,NFKB1,IL1B,Activation,12686724;14960579;8413223;8679226;9878621,Opisthokonta,Eumetazoa
4709,NFKB1,IL1B,Unknown,10080875;10963848;16433741;17707233;18285351;20336759;9058643,Opisthokonta,Eumetazoa
4710,NFKB1,IL1RN,Activation,20032313,Opisthokonta,Eumetazoa
4711,NFKB1,IL2,Activation,11035116;18207244;19968887;7623820;7957556;9233628,Opisthokonta,Vertebrata
4712,NFKB1,IL2,Unknown,11145913;12027419;15477007;8814256;8834450;8977179;9135552;9737979,Opisthokonta,Eumetazoa
4713,NFKB1,IL21,Unknown,19617351,Opisthokonta,Vertebrata
4714,NFKB1,IL23A,Activation,17569750,Opisthokonta,Opisthokonta
4715,NFKB1,IL23A,Unknown,17707233,Opisthokonta,Opisthokonta
4716,NFKB1,IL2RA,Unknown,11781710;9135552,Opisthokonta,Vertebrata
4717,NFKB1,IL4,Unknown,12516545,Opisthokonta,Vertebrata
4718,NFKB1,IL6,Activation,10329846;10903137;11327783;11504280;12058956;12887736;14532843;15756023;16984731;17040605;17196927;18057724;18061164;18243142;18942706;18996370;19124729;19164127;20066113;22547075;7876168;8679226;8725624,Opisthokonta,Vertebrata
4719,NFKB1,IL6,Repression,15517885,Opisthokonta,Mammalia
4720,NFKB1,IL6,Unknown,10823821;10963848;11120852;11975924;15158360;16112536;17490702;17532054;19469019;19707556;2405250;8752656;9516466,Opisthokonta,Vertebrata
4721,NFKB1,IRF1,Activation,18694960,Opisthokonta,Eumetazoa
4722,NFKB1,IRF1,Unknown,12077266,Opisthokonta,Mammalia
4723,NFKB1,IRF4,Activation,17018379,Opisthokonta,Mammalia
4724,NFKB1,IRF7,Activation,15265881;16982926,Opisthokonta,Eumetazoa
4725,NFKB1,IRF7,Unknown,11877397,Opisthokonta,Eumetazoa
4726,NFKB1,ITGAX,Unknown,7678251,Opisthokonta,Eumetazoa
4727,NFKB1,JUNB,Activation,17018379,Opisthokonta,Eukaryota
4728,NFKB1,KDM2A,Unknown,20080798,Opisthokonta,Eumetazoa
4729,NFKB1,KLK3,Activation,11909978,Opisthokonta,Eumetazoa
4730,NFKB1,KLK3,Repression,15517885,Opisthokonta,Eumetazoa
4731,NFKB1,LCN2,Activation,15536164,Opisthokonta,Vertebrata
4732,NFKB1,LCN2,Unknown,19707556;20220144;24391115,Opisthokonta,Vertebrata
4733,NFKB1,LIPE,Activation,17272828,Opisthokonta,Vertebrata
4734,NFKB1,LPL,Activation,20200316,Opisthokonta,Vertebrata
4735,NFKB1,LTC4S,Repression,12574384,Opisthokonta,Opisthokonta
4736,NFKB1,MADCAM1,Unknown,15483224,Opisthokonta,Opisthokonta
4737,NFKB1,MAT2A,Activation,14530285,Opisthokonta,Opisthokonta
4738,NFKB1,MCL1,Activation,18223231,Opisthokonta,Mammalia
4739,NFKB1,MCL1,Repression,18761050,Opisthokonta,
4740,NFKB1,MCL1,Unknown,19303700,Opisthokonta,Eumetazoa
4741,NFKB1,MGMT,Unknown,22675172,Opisthokonta,Mammalia
4742,NFKB1,MICA,Unknown,15494508,Opisthokonta,Eumetazoa
4743,NFKB1,MIF,Unknown,18710704,Opisthokonta,Euk+Bac
4744,NFKB1,MMP1,Activation,16278291;16385502,Opisthokonta,Vertebrata
4745,NFKB1,MMP1,Unknown,11376631;16210649,Opisthokonta,Vertebrata
4746,NFKB1,MMP13,Activation,12734180;19022820,Opisthokonta,Vertebrata
4747,NFKB1,MMP14,Activation,19303700;21627988,Opisthokonta,Vertebrata
4748,NFKB1,MMP2,Activation,17498959;19303700;20352621,Opisthokonta,Mammalia
4749,NFKB1,MMP3,Unknown,11376631,Opisthokonta,Eukaryota
4750,NFKB1,MMP9,Activation,10359016;12193473;14600595;15536164;16014933;16687076;17121934;17174275;17186550;17498959;18056465;18298869;18567920;18801463;18843978;19303700;19454280;19539355;21963718,Opisthokonta,Eumetazoa
4751,NFKB1,MMP9,Repression,15605368;18566231,Opisthokonta,Eukaryota
4752,NFKB1,MMP9,Unknown,11376631;12105194;14755547;15175338;17158602;17673602;17922642;18357389;19662350;19783786;20103608;20332461;7860222;9500201;9679762,Opisthokonta,Mammalia
4753,NFKB1,MUC17,Unknown,16737958,Opisthokonta,Mammalia
4754,NFKB1,MUC2,Activation,12686724;18176092,Opisthokonta,Mammalia
4755,NFKB1,MUC5AC,Unknown,19841186,Opisthokonta,Mammalia
4756,NFKB1,MUC5B,Unknown,20935193,Opisthokonta,Vertebrata
4757,NFKB1,MUC6,Unknown,15979574,Opisthokonta,Mammalia
4758,NFKB1,MYC,Activation,17018379,Opisthokonta,Mammalia
4759,NFKB1,MYC,Repression,18566231,Opisthokonta,Vertebrata
4760,NFKB1,MYC,Unknown,11114727;12894581;17673602;17944672;18184402;19469019;19766095;21790895,Opisthokonta,Vertebrata
4761,NFKB1,NAMPT,Activation,16701870,Opisthokonta,Vertebrata
4762,NFKB1,NCAM1,Activation,19091137,Opisthokonta,Vertebrata
4763,NFKB1,NCOR1,Unknown,17876798,Opisthokonta,Vertebrata
4764,NFKB1,NCOR2,Unknown,17876798,Opisthokonta,Eumetazoa
4765,NFKB1,NFKB1,Unknown,19469019,Opisthokonta,Eumetazoa
4766,NFKB1,NFKBIA,Activation,12885753,Opisthokonta,Eumetazoa
4767,NFKB1,NFKBIA,Repression,11744993,Opisthokonta,Euk+Bac
4768,NFKB1,NFKBIA,Unknown,10454561;15499023;17876798,Opisthokonta,Euk+Bac
4769,NFKB1,NFKBIZ,Unknown,20220144,Opisthokonta,Eukaryota
4770,NFKB1,NLRP2,Activation,18056399,Opisthokonta,Euk+Bac
4771,NFKB1,NOD2,Activation,12671897,Opisthokonta,Mammalia
4772,NFKB1,NOLC1,Activation,21266110,Opisthokonta,Eumetazoa
4773,NFKB1,NOS1,Activation,17081374,Opisthokonta,Eukaryota
4774,NFKB1,NOS2,Activation,15350552;17081374;17720813;18057724,Opisthokonta,Vertebrata
4775,NFKB1,NOS2,Unknown,11438703;15170030;16283237;16318585;19766095,Opisthokonta,Vertebrata
4776,NFKB1,NOS3,Activation,17081374;17644577,Opisthokonta,Opisthokonta
4777,NFKB1,NOX4,Activation,20622120,Opisthokonta,Opisthokonta
4778,NFKB1,NOX5,Activation,22348975,Opisthokonta,Opisthokonta
4779,NFKB1,NPPB,Unknown,15837525,Opisthokonta,Vertebrata
4780,NFKB1,NRF1,Unknown,20587593,Opisthokonta,Vertebrata
4781,NFKB1,OLFM4,Unknown,18764868,Opisthokonta,Cellular_organisms
4782,NFKB1,OLR1,Unknown,15001526,Opisthokonta,Cellular_organisms
4783,NFKB1,OPRM1,Unknown,18523482,Opisthokonta,Vertebrata
4784,NFKB1,OPTN,Activation,19340308,Opisthokonta,Vertebrata
4785,NFKB1,PCYT2,Unknown,18583706,Opisthokonta,Eumetazoa
4786,NFKB1,PDE7A,Unknown,12737631,Opisthokonta,Eumetazoa
4787,NFKB1,PDK4,Repression,21625432,Opisthokonta,Eumetazoa
4788,NFKB1,PGLYRP2,Unknown,16714290,Opisthokonta,Eumetazoa
4789,NFKB1,PIGR,Unknown,10803841;11714807,Opisthokonta,Vertebrata
4790,NFKB1,PLA2G2A,Unknown,11899260,Opisthokonta,Vertebrata
4791,NFKB1,PLAU,Activation,11689575;17407600;20352621,Opisthokonta,Cellular_organisms
4792,NFKB1,PLAUR,Activation,19020743,Opisthokonta,Eumetazoa
4793,NFKB1,PLAUR,Unknown,12244126,Opisthokonta,Eumetazoa
4794,NFKB1,PLIN1,Activation,17272828,Opisthokonta,Vertebrata
4795,NFKB1,POU2F2,Unknown,9360945,Opisthokonta,Eumetazoa
4796,NFKB1,PPIG,Unknown,19928584,Opisthokonta,Eukaryota
4797,NFKB1,PROX1,Activation,19901262,Opisthokonta,Eukaryota
4798,NFKB1,PSMB10,Unknown,18694960,Opisthokonta,Vertebrata
4799,NFKB1,PSMB9,Unknown,18694960,Opisthokonta,Eumetazoa
4800,NFKB1,PTAFR,Activation,11502209,Opisthokonta,Eumetazoa
4801,NFKB1,PTEN,Activation,17334236;19940030,Opisthokonta,Vertebrata
4802,NFKB1,PTEN,Repression,19940030,Opisthokonta,Eukaryota
4803,NFKB1,PTGDS,Activation,19094210,Opisthokonta,Vertebrata
4804,NFKB1,PTGER4,Unknown,23300802,Opisthokonta,Eukaryota
4805,NFKB1,PTGES,Activation,17928629,Opisthokonta,Eukaryota
4806,NFKB1,PTGFR,Unknown,16855208,Opisthokonta,Vertebrata
4807,NFKB1,PTGS2,Activation,10827178;12471036;15368354;15387324;15547942;15555528;15997464;16624933;16820889;18057724;18294142;19618291;22001128,Opisthokonta,Eumetazoa
4808,NFKB1,PTGS2,Repression,12622742;15517885,Opisthokonta,Eukaryota
4809,NFKB1,PTGS2,Unknown,12067569;12349897;12871860;14988266;15655349;16210649;17556653;17673602;17767925;18973191;19766095;20103608;20669087,Opisthokonta,Eukaryota
4810,NFKB1,PTHLH,Activation,17554373,Opisthokonta,Euk+Bac
4811,NFKB1,PTPN13,Unknown,11696979;16306044,Opisthokonta,Eumetazoa
