,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Eumetazoa,Vertebrata,Mammalia,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
Q8BH34,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,0.0,Vertebrata,6,7,0.636514168295,1.87179487179,1.20634920635,False
Q8BH35,0.0,0.0,0.0,0.0,0.0,0.375,0.625,0.0,Vertebrata,8,5,0.661563238158,2.0,0.619047619048,False
Q8BH43,0.0,0.0,0.0,0.583333333333,0.0,0.08333333333330001,0.33333333333299997,0.0,Eukaryota,12,1,0.887694275799,4.35897435897,2.1626984127,False
Q8BH44,0.0,0.0,0.08333333333330001,0.416666666667,0.08333333333330001,0.166666666667,0.25,0.0,Eukaryota,12,1,1.4241299173500002,4.97435897436,6.03968253968,False
Q8BH47,0.0,0.0,0.0,0.6,0.2,0.2,0.0,0.0,Eukaryota,5,8,0.950270539233,2.58974358974,0.9404761904760001,False
Q8BH48,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,13,0,-0.0,0.717948717949,-0.111111111111,False
Q8BH49,0.0,0.0,0.0,0.23076923076900002,0.0,0.538461538462,0.153846153846,0.0769230769231,Eumetazoa,13,0,1.15698764435,3.87179487179,1.72222222222,False
Q8BH50,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vertebrata,8,1,-0.0,0.777777777778,0.05,False
Q8BH51,0.0,0.0,0.0,0.0,0.0,0.0,0.909090909091,0.0909090909091,Vertebrata,11,0,0.304636097349,1.2,0.0,False
Q8BH52,0.0,0.0,0.0,0.0,0.0909090909091,0.7272727272730001,0.181818181818,0.0,Eumetazoa,11,2,0.7595473914749999,2.41025641026,0.761904761905,False
Q8BH55,0.4,0.0,0.5,0.1,0.0,0.0,0.0,0.0,Euk+Bac,10,3,0.9433483923289999,2.89743589744,0.634920634921,True
Q8BH57,0.0,0.0,0.08333333333330001,0.916666666667,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,0.846153846154,0.0238095238095,False
Q8BH58,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.589743589744,-0.0912698412698,False
Q8BH59,0.0,0.0,0.0,0.6,0.0,0.2,0.2,0.0,Eukaryota,5,8,0.950270539233,3.28205128205,1.60714285714,False
Q8BH60,0.0,0.0,0.0,0.0,0.166666666667,0.833333333333,0.0,0.0,Eumetazoa,6,7,0.45056120886600004,0.153846153846,-0.0238095238095,False
Q8BH61,0.0,0.0,0.0,0.0,0.0,0.714285714286,0.28571428571400004,0.0,Eumetazoa,7,6,0.598269588585,2.10256410256,1.53174603175,False
Q8BH64,0.0,0.0,0.0,0.714285714286,0.0,0.0,0.28571428571400004,0.0,Eukaryota,7,6,0.598269588585,4.92307692308,1.97222222222,False
Q8BH65,0.0,0.0,0.0,0.769230769231,0.0,0.0769230769231,0.153846153846,0.0,Eukaryota,13,0,0.6870920273800001,3.46153846154,1.9920634920599998,False
Q8BH66,0.0,0.0,0.0,0.666666666667,0.0,0.166666666667,0.166666666667,0.0,Eukaryota,12,1,0.8675632284810001,3.66666666667,3.9722222222199997,False
Q8BH69,0.692307692308,0.0,0.153846153846,0.0,0.0,0.153846153846,0.0,0.0,Cellular_organisms,13,0,0.8305178252869999,2.5641025641,0.944444444444,True
Q8BH70,0.0,0.0,0.181818181818,0.363636363636,0.45454545454499995,0.0,0.0,0.0,Opisthokonta,11,2,1.03619878482,2.92307692308,-0.14285714285700002,False
Q8BH73,0.0,0.0,0.25,0.416666666667,0.166666666667,0.08333333333330001,0.08333333333330001,0.0,Eukaryota,12,1,1.4241299173500002,3.51282051282,0.488095238095,False
Q8BH74,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,0.0,Eukaryota,13,0,0.271189373042,0.307692307692,0.0555555555556,False
Q8BH75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,2,11,-0.0,2.12820512821,0.599206349206,False
Q8BH79,0.0,0.0,0.0,0.909090909091,0.0,0.0909090909091,0.0,0.0,Eukaryota,11,2,0.304636097349,1.74358974359,0.246031746032,False
Q8BH82,0.692307692308,0.0,0.23076923076900002,0.0769230769231,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.790267968075,0.307692307692,-0.047619047619,True
Q8BH83,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,0.0,Vertebrata,12,1,0.636514168295,2.41025641026,-0.0634920634921,False
Q8BH86,0.0,0.0,0.545454545455,0.181818181818,0.0,0.272727272727,0.0,0.0,Euk+Bac,11,0,0.994923632572,3.27272727273,0.94,True
Q8BH88,0.0,0.0,0.0,0.0,0.0,0.846153846154,0.153846153846,0.0,Eumetazoa,13,0,0.42932302193099997,1.5641025641,0.583333333333,False
Q8BH89,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.0,0.909090909091,Mammalia,11,1,0.304636097349,3.54545454545,0.511111111111,False
Q8BH93,0.0,0.0,0.0,0.2,0.1,0.0,0.5,0.2,Vertebrata,10,0,1.22060726455,5.2,-0.72,False
Q8BH95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,-0.0,0.0,0.0,True
Q8BH97,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,5,8,-0.0,6.07692307692,4.68253968254,False
Q8BH98,0.0,0.0,0.0,0.7,0.0,0.2,0.1,0.0,Eukaryota,10,3,0.8018185525429999,4.12820512821,1.8373015872999998,False
Q8BHA1,0.0,0.0,0.0,0.33333333333299997,0.0,0.666666666667,0.0,0.0,Eumetazoa,3,10,0.636514168295,3.17948717949,0.33333333333299997,False
Q8BHA3,0.0,0.0,0.0909090909091,0.7272727272730001,0.0,0.181818181818,0.0,0.0,Eukaryota,11,0,0.7595473914749999,2.0,0.146666666667,False
Q8BHA9,0.0,0.0,0.0,0.666666666667,0.0,0.33333333333299997,0.0,0.0,Eukaryota,6,7,0.636514168295,3.12820512821,-0.4325396825399999,False
Q8BHB0,0.0,0.0,0.0,0.5714285714289999,0.14285714285700002,0.14285714285700002,0.14285714285700002,0.0,Eukaryota,7,5,1.1537419427,4.36363636364,0.0555555555556,False
Q8BHB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,12,0,-0.0,0.575757575758,-0.044444444444399996,False
Q8BHB4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,11,2,-0.0,0.564102564103,-0.0873015873016,False
Q8BHB7,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,Mammalia,10,0,0.500402423538,1.06666666667,-0.24,False
Q8BHB9,0.0,0.0,0.0,0.555555555556,0.0,0.111111111111,0.222222222222,0.111111111111,Eukaryota,9,4,1.1490596969700002,6.66666666667,0.619047619048,False
Q8BHC0,0.0,0.0,0.0,0.0,0.0,0.08333333333330001,0.916666666667,0.0,Vertebrata,12,1,0.286835983056,0.897435897436,-0.035714285714300006,False
Q8BHC1,0.0,0.0,0.0,0.363636363636,0.0,0.272727272727,0.363636363636,0.0,Vertebrata,11,2,1.09005965871,4.76923076923,4.1626984127,False
Q8BHC4,0.0,0.0,0.916666666667,0.08333333333330001,0.0,0.0,0.0,0.0,Euk+Bac,12,1,0.286835983056,0.564102564103,-0.0873015873016,False
Q8BHC7,0.0,0.0,0.0909090909091,0.8181818181820001,0.0,0.0909090909091,0.0,0.0,Eukaryota,11,2,0.60016607316,2.20512820513,0.277777777778,False
Q8BHC9,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,Eukaryota,12,1,0.562335144619,2.20512820513,-0.18650793650800002,False
Q8BHD0,0.0,0.0,0.0,0.28571428571400004,0.14285714285700002,0.5714285714289999,0.0,0.0,Eumetazoa,7,6,0.955699891113,4.89743589744,2.8531746031700003,False
Q8BHD1,0.0,0.0,0.625,0.25,0.0,0.0,0.125,0.0,Euk+Bac,8,5,0.900256051269,5.41025641026,4.11507936508,False
Q8BHD4,0.0,0.0,0.0,0.0,0.08333333333330001,0.583333333333,0.33333333333299997,0.0,Eumetazoa,12,1,0.887694275799,2.51282051282,1.9841269841299998,False
Q8BHD7,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.33333333333299997,0.0,Eukaryota,12,1,0.636514168295,4.23076923077,3.62698412698,False
Q8BHD8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,3,10,-0.0,5.48717948718,2.1428571428599996,False
Q8BHE0,0.0,0.0,0.0,0.0,0.0,0.615384615385,0.38461538461499994,0.0,Eumetazoa,13,0,0.666278442415,2.51282051282,0.900793650794,False
Q8BHE1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,9,1,-0.0,1.0,0.8928571428569999,False
Q8BHE3,0.0,0.0,0.0,0.166666666667,0.0,0.416666666667,0.416666666667,0.0,Eumetazoa,12,1,1.02818385933,3.61538461538,2.6388888888900004,False
Q8BHE4,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.777777777778,0.111111111111,Vertebrata,9,1,0.6837389058490001,4.04444444444,-0.64,False
Q8BHE5,0.0,0.0,0.0,0.0,0.0,0.538461538462,0.46153846153800004,0.0,Eumetazoa,13,0,0.6901856760189999,1.92307692308,0.630952380952,False
Q8BHE8,0.0,0.0,0.0,0.0,0.181818181818,0.7272727272730001,0.0909090909091,0.0,Eumetazoa,11,0,0.7595473914749999,1.67272727273,-0.233333333333,False
Q8BHG1,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.271189373042,0.461538461538,0.08333333333330001,True
Q8BHG3,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,Eukaryota,10,3,0.500402423538,4.30769230769,-0.511904761905,False
Q8BHG9,0.0,0.0,0.0,0.0,0.0,0.769230769231,0.0,0.23076923076900002,Eumetazoa,13,0,0.5402041423889999,3.07692307692,2.0,False
Q8BHH0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,7,6,-0.0,5.33333333333,4.12698412698,False
Q8BHH1,0.0,0.0,0.0,0.23076923076900002,0.0,0.46153846153800004,0.307692307692,0.0,Eumetazoa,13,0,1.0579054247,3.76923076923,-0.119047619048,False
Q8BHH2,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,Euk+Bac,4,9,0.6931471805600001,4.76923076923,1.0674603174600001,False
Q8BHH8,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,Eumetazoa,12,1,0.6931471805600001,2.12820512821,-0.277777777778,False
Q8BHH9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,13,0,-0.0,0.0,0.0,False
Q8BHI4,0.0,0.0,0.0,0.23076923076900002,0.0,0.0769230769231,0.692307692308,0.0,Vertebrata,13,0,0.790267968075,3.53846153846,1.3095238095200001,False
Q8BHI7,0.0,0.0,0.0,0.666666666667,0.166666666667,0.0,0.166666666667,0.0,Eukaryota,12,1,0.8675632284810001,3.89743589744,2.64682539683,False
Q8BHI9,0.0,0.0,0.4,0.4,0.0,0.2,0.0,0.0,Euk+Bac,10,3,1.05492016799,3.53846153846,0.587301587302,False
Q8BHJ5,0.0,0.0,0.5,0.25,0.0,0.25,0.0,0.0,Euk+Bac,4,9,1.0397207708399998,4.82051282051,4.051587301590001,False
Q8BHJ6,0.0,0.0,0.0,0.555555555556,0.0,0.33333333333299997,0.111111111111,0.0,Eukaryota,9,4,0.9368883075390001,4.66666666667,5.51984126984,False
Q8BHJ7,0.0,0.0,0.33333333333299997,0.0,0.0,0.222222222222,0.444444444444,0.0,Vertebrata,9,4,1.06085694716,4.82051282051,2.4007936507900003,False
Q8BHJ9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.282051282051,0.111111111111,False
Q8BHK1,0.0,0.0,0.0,0.428571428571,0.14285714285700002,0.0,0.428571428571,0.0,Vertebrata,7,6,1.0042424730500001,4.38461538462,1.02380952381,False
Q8BHK3,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.2,Eukaryota,5,8,0.500402423538,6.51282051282,6.2658730158700005,False
Q8BHK4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Opisthokonta,2,7,-0.0,7.72222222222,2.55555555556,False
Q8BHK6,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,Mammalia,4,8,0.6931471805600001,3.92424242424,4.2,False
Q8BHK9,0.33333333333299997,0.0,0.166666666667,0.166666666667,0.0,0.0,0.33333333333299997,0.0,Cellular_organisms,6,7,1.32966134885,4.71794871795,0.35317460317500005,False
Q8BHL3,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.33333333333299997,0.0,Eukaryota,6,7,0.636514168295,4.10256410256,2.87301587302,False
Q8BHL4,0.0,0.0,0.0,0.0,0.0,0.181818181818,0.8181818181820001,0.0,Vertebrata,11,1,0.474139313058,1.9696969697,0.922222222222,False
Q8BHL5,0.0,0.0,0.0,0.38461538461499994,0.307692307692,0.0769230769231,0.23076923076900002,0.0,Eukaryota,13,0,1.2658567518700001,3.41025641026,1.5873015872999998,False
Q8BHL6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,13,0,-0.0,0.0,0.0,False
Q8BHL7,0.0,0.0,0.0,0.0,0.272727272727,0.0909090909091,0.636363636364,0.0,Vertebrata,11,2,0.859967281036,2.23076923077,1.04761904762,False
Q8BHL8,0.0,0.0,0.0,0.615384615385,0.0,0.38461538461499994,0.0,0.0,Eukaryota,13,0,0.666278442415,2.05128205128,-0.31746031746,False
Q8BHM7,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,0.0,0.0,Eumetazoa,3,6,0.636514168295,6.66666666667,-1.0,False
Q8BHM9,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.2,Eumetazoa,5,7,1.05492016799,5.95454545455,5.6,False
Q8BHN0,0.0,0.0,0.0909090909091,0.7272727272730001,0.0,0.0909090909091,0.0909090909091,0.0,Eukaryota,11,1,0.885574151577,3.48484848485,-0.211111111111,False
Q8BHN1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,2,11,-0.0,3.48717948718,0.234126984127,False
Q8BHN3,0.3,0.0,0.1,0.5,0.0,0.1,0.0,0.0,Eukaryota,10,2,1.16828245018,2.0303030303,-0.06666666666669999,False
Q8BHN5,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0,Eumetazoa,8,5,0.562335144619,2.35897435897,0.769841269841,False
Q8BHN7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,13,0,-0.0,0.0,0.0,False
Q8BHN9,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.75,0.08333333333330001,Vertebrata,12,0,0.7214636866930001,2.22727272727,-0.255555555556,False
Q8BHP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,10,2,-0.0,0.530303030303,0.17777777777800002,False
Q8BHP7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,4,9,-0.0,1.38461538462,0.5595238095239999,False
Q8BHR2,0.0,0.0,0.0,0.0,0.0,0.909090909091,0.0909090909091,0.0,Eumetazoa,11,2,0.304636097349,1.66666666667,1.08333333333,False
Q8BHR8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,11,0,-0.0,0.0,0.0,False
Q8BHS6,0.0,0.0,0.0,0.0,0.0,0.5714285714289999,0.14285714285700002,0.28571428571400004,Eumetazoa,7,6,0.955699891113,4.69230769231,6.54761904762,False
Q8BHS8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vertebrata,13,0,-0.0,0.0,0.0,False
Q8BHT6,0.0,0.0,0.0,0.38461538461499994,0.0,0.615384615385,0.0,0.0,Eumetazoa,13,0,0.666278442415,2.33333333333,-0.361111111111,False
Q8BHT7,0.0,0.0,0.0,0.615384615385,0.23076923076900002,0.153846153846,0.0,0.0,Eukaryota,13,0,0.925129083572,1.53846153846,0.22619047619000002,False
Q8BHV4,0.0,0.0,0.0,0.0,0.428571428571,0.0,0.5714285714289999,0.0,Vertebrata,7,6,0.6829081047,2.69230769231,0.666666666667,False
Q8BHW4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,10,0,-0.0,0.0,0.0,False
Q8BHW5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vertebrata,13,0,-0.0,0.0,0.0,False
Q8BHW6,0.0,0.0,0.0,0.08333333333330001,0.0,0.25,0.08333333333330001,0.583333333333,Mammalia,12,1,1.07513932401,5.76923076923,-0.738095238095,False
Q8BHW9,0.153846153846,0.0,0.0,0.23076923076900002,0.0,0.307692307692,0.0,0.307692307692,Mammalia,13,0,1.3516811946899998,6.64102564103,-0.8730158730159999,False
Q8BHX0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,Mammalia,10,1,0.500402423538,3.05454545455,-0.56,False
Q8BHX1,0.0,0.0,0.0,0.923076923077,0.0,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.271189373042,0.615384615385,-0.0952380952381,False
Q8BHX3,0.0,0.0,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,Eumetazoa,13,0,0.271189373042,0.974358974359,-0.150793650794,False
Q8BHY2,0.0,0.0,0.0,0.916666666667,0.0,0.08333333333330001,0.0,0.0,Eukaryota,12,1,0.286835983056,1.69230769231,0.253968253968,False
Q8BHY3,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.0,Eukaryota,8,5,1.0397207708399998,4.76923076923,3.18253968254,False
Q8BHY8,0.0,0.0,0.0,0.416666666667,0.416666666667,0.166666666667,0.0,0.0,Opisthokonta,12,1,1.02818385933,1.92307692308,0.0634920634921,False
Q8BHZ0,0.0,0.0,0.0,0.7272727272730001,0.0,0.0,0.272727272727,0.0,Eukaryota,11,2,0.585952618304,4.41025641026,4.527777777780001,False
Q8BHZ4,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.583333333333,0.08333333333330001,Vertebrata,12,1,0.887694275799,2.82051282051,0.595238095238,False
Q8BHZ5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,12,0,-0.0,0.0,0.0,False
Q8BI06,0.0,0.0,0.272727272727,0.45454545454499995,0.0,0.0,0.272727272727,0.0,Eukaryota,11,0,1.0670895187799998,4.8,2.42,False
Q8BI08,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,Vertebrata,12,1,0.562335144619,1.35897435897,0.460317460317,False
Q8BI17,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,0.0,0.0,Opisthokonta,3,9,0.636514168295,4.60606060606,2.08888888889,False
Q8BI21,0.0,0.0,0.0,0.307692307692,0.23076923076900002,0.0769230769231,0.38461538461499994,0.0,Vertebrata,13,0,1.2658567518700001,4.25641025641,1.35317460317,False
Q8BI23,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Mammalia,12,0,0.6931471805600001,1.42424242424,0.044444444444399996,False
Q8BI29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vertebrata,13,0,-0.0,0.538461538462,-0.08333333333330001,False
Q8BI36,0.0,0.0,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,Eumetazoa,13,0,0.271189373042,0.615384615385,0.111111111111,False
Q8BI38,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,4,3,-0.0,5.04761904762,,False
Q8BI41,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,Mammalia,10,2,0.500402423538,2.72727272727,1.33333333333,False
Q8BI55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,11,2,-0.0,2.28205128205,0.472222222222,False
Q8BI57,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,4,3,-0.0,5.04761904762,,False
Q8BI58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,4,4,-0.0,5.60714285714,2.2380952381,False
Q8BI66,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,Eumetazoa,5,8,0.500402423538,5.05128205128,1.4880952381,False
Q8BI67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Opisthokonta,2,9,-0.0,6.47272727273,2.92,False
Q8BI69,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,Eumetazoa,5,7,0.500402423538,5.84848484848,3.02222222222,False
Q8BI71,0.0,0.0,0.0,0.5,0.0,0.166666666667,0.33333333333299997,0.0,Eukaryota,6,7,1.0114042647100001,4.35897435897,2.62698412698,False
Q8BI72,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.833333333333,0.0,Vertebrata,12,1,0.45056120886600004,1.30769230769,-0.150793650794,False
Q8BI73,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Opisthokonta,1,11,-0.0,5.84848484848,3.8777777777800004,False
Q8BI79,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,True
Q8BI80,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,Mammalia,2,1,0.6931471805600001,8.0,12.0,False
Q8BI84,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,Eumetazoa,4,8,0.562335144619,3.54545454545,0.266666666667,False
Q8BI99,0.0,0.0,0.0,0.166666666667,0.33333333333299997,0.5,0.0,0.0,Eumetazoa,6,6,1.0114042647100001,6.10606060606,1.3555555555599998,False
Q8BIA0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,Eukaryota,6,5,0.6931471805600001,4.54545454545,3.42,False
Q8BIA3,0.0,0.0,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,Eumetazoa,13,0,0.271189373042,0.923076923077,0.47619047618999993,False
Q8BIA4,0.0,0.0,0.0,0.25,0.08333333333330001,0.666666666667,0.0,0.0,Eumetazoa,12,1,0.8239592165009999,2.89743589744,-0.293650793651,False
Q8BIB2,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.4,Mammalia,10,0,1.05492016799,3.73333333333,0.42,False
Q8BIB6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,2,10,-0.0,6.40909090909,6.06666666667,False
Q8BIC7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Opisthokonta,1,11,-0.0,6.71212121212,6.86666666667,False
Q8BID6,0.0,0.0,0.0,0.153846153846,0.846153846154,0.0,0.0,0.0,Opisthokonta,13,0,0.42932302193099997,0.564102564103,0.222222222222,False
Q8BID7,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,Vertebrata,5,1,0.6730116670090001,1.8,1.5,False
Q8BID8,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,Eukaryota,5,8,0.6730116670090001,2.66666666667,0.722222222222,False
Q8BIE6,0.0,0.0,0.0,0.0,0.46153846153800004,0.23076923076900002,0.307692307692,0.0,Opisthokonta,13,0,1.0579054247,2.51282051282,1.77777777778,False
Q8BIF0,0.0,0.0,0.0,0.0,0.0,0.0,0.923076923077,0.0769230769231,Vertebrata,13,0,0.271189373042,1.02564102564,0.305555555556,False
Q8BIF2,0.0,0.0,0.0,0.46153846153800004,0.153846153846,0.153846153846,0.153846153846,0.0769230769231,Eukaryota,13,0,1.41806936525,4.76923076923,2.04761904762,False
Q8BIF9,0.0,0.0,0.0,0.0,0.0,0.363636363636,0.0,0.636363636364,Mammalia,11,1,0.655481773901,5.56060606061,5.733333333330001,False
Q8BIG2,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,Eumetazoa,8,0,0.562335144619,3.85714285714,1.5,False
Q8BIG3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,2,1,-0.0,5.33333333333,-4.0,False
Q8BIG4,0.0,0.0,0.0,0.0,0.0,0.8181818181820001,0.181818181818,0.0,Eumetazoa,11,2,0.474139313058,1.69230769231,0.20238095238099998,False
Q8BIG7,0.615384615385,0.0,0.307692307692,0.0769230769231,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.8587409130060001,0.461538461538,-0.07142857142860001,True
Q8BIH0,0.0,0.0,0.0,0.0,0.08333333333330001,0.833333333333,0.08333333333330001,0.0,Eumetazoa,12,1,0.56608573896,2.33333333333,-0.0515873015873,False
Q8BII1,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.25,0.08333333333330001,Eumetazoa,12,1,0.8239592165009999,2.76923076923,0.8095238095239999,False
Q8BII3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,4,2,-0.0,4.26666666667,,False
Q8BIJ6,0.0769230769231,0.0,0.769230769231,0.153846153846,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.6870920273800001,0.846153846154,0.0238095238095,False
Q8BIJ7,0.0,0.0,0.08333333333330001,0.33333333333299997,0.166666666667,0.08333333333330001,0.33333333333299997,0.0,Eukaryota,12,1,1.44518587895,4.89743589744,1.2539682539700001,False
Q8BIK4,0.0,0.0,0.0,0.545454545455,0.0,0.363636363636,0.0909090909091,0.0,Eukaryota,11,2,0.9164648855390001,3.48717948718,3.38095238095,False
Q8BIK6,0.0,0.0,0.0,0.0,0.0,0.545454545455,0.45454545454499995,0.0,Eumetazoa,11,1,0.689009238477,3.9696969697,3.73333333333,False
Q8BIL2,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,Eumetazoa,12,1,0.6931471805600001,1.61538461538,0.214285714286,False
Q8BIL5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,1,12,-0.0,4.07692307692,1.5357142857100001,False
Q8BIN6,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.5,Mammalia,4,2,1.0397207708399998,7.66666666667,3.2,False
Q8BIP0,0.08333333333330001,0.0,0.916666666667,0.0,0.0,0.0,0.0,0.0,Euk+Bac,12,1,0.286835983056,0.0,0.0,False
Q8BIQ2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Opisthokonta,2,9,-0.0,7.27272727273,2.84666666667,False
Q8BIQ3,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,0.0,0.0,Eumetazoa,3,9,0.636514168295,5.43939393939,3.8,False
Q8BIQ5,0.0,0.0,0.0,0.75,0.0,0.0,0.166666666667,0.08333333333330001,Eukaryota,12,1,0.7214636866930001,4.12820512821,2.04365079365,False
Q8BIQ6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Opisthokonta,3,2,-0.0,2.4,,False
Q8BIQ8,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,0.0,Eumetazoa,3,10,0.636514168295,1.94871794872,0.162698412698,False
Q8BIR2,0.0,0.0,0.0,0.0,0.0909090909091,0.909090909091,0.0,0.0,Eumetazoa,11,2,0.304636097349,2.0,0.0,False
Q8BIS1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,3,9,-0.0,5.56060606061,1.82222222222,False
Q8BIS8,0.0,0.0,0.0,0.0,0.0,0.46153846153800004,0.538461538462,0.0,Vertebrata,13,0,0.6901856760189999,1.07692307692,-0.0634920634921,False
Q8BIV1,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,Eumetazoa,4,8,0.562335144619,6.68181818182,6.93333333333,False
Q8BIV3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,7,6,-0.0,7.25641025641,10.6388888889,False
