,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Dikarya,Ascomycota,Saccharomyceta,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
P47136,0.0,0.0,0.0,0.0,0.0,0.625,0.375,0.0,Dikarya,8,1,0.661563238158,1.16666666667,-0.111111111111,False
P47137,0.23076923076900002,0.0,0.307692307692,0.0769230769231,0.0,0.23076923076900002,0.153846153846,0.0,Euk+Bac,13,0,1.5247073930300001,3.4358974359,2.0992063492099997,False
P47138,0.0,0.0,0.166666666667,0.5,0.0,0.0,0.08333333333330001,0.25,Eukaryota,12,0,1.1988493129100002,3.75757575758,-0.444444444444,False
P47139,0.0,0.0,0.0,0.33333333333299997,0.0,0.666666666667,0.0,0.0,Dikarya,9,0,0.636514168295,1.5,0.666666666667,False
P47140,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,0.0,Eukaryota,13,0,0.271189373042,0.307692307692,0.0555555555556,False
P47141,0.0,0.0,0.33333333333299997,0.0,0.0,0.166666666667,0.416666666667,0.08333333333330001,Ascomycota,12,0,1.2366848691399999,3.78787878788,-0.0350230414747,False
P47142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.538461538462,0.277777777778,False
P47143,0.23076923076900002,0.0,0.307692307692,0.46153846153800004,0.0,0.0,0.0,0.0,Eukaryota,13,0,1.0579054247,1.07692307692,-0.0634920634921,False
P47144,0.0,0.0,0.0,0.833333333333,0.166666666667,0.0,0.0,0.0,Eukaryota,6,0,0.45056120886600004,0.666666666667,-0.357142857143,False
P47145,0.0,0.0,0.153846153846,0.46153846153800004,0.0,0.0,0.0,0.38461538461499994,Eukaryota,13,0,1.0123308390999999,4.10256410256,-0.170634920635,False
P47147,0.0,0.0,0.0,0.833333333333,0.08333333333330001,0.08333333333330001,0.0,0.0,Eukaryota,12,1,0.56608573896,1.17948717949,0.17857142857099997,False
P47148,0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.1,Ascomycota,10,0,0.897945724857,1.06666666667,0.392857142857,False
P47149,0.0,0.0,0.0,0.0,0.181818181818,0.0,0.45454545454499995,0.363636363636,Ascomycota,11,1,1.03619878482,1.80303030303,-0.12811059907800001,False
P47150,0.0,0.0,0.38461538461499994,0.0769230769231,0.153846153846,0.153846153846,0.0769230769231,0.153846153846,Euk+Bac,13,0,1.6260206924200002,4.33333333333,0.361111111111,False
P47152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,1,0,-0.0,None,,False
P47153,0.0,0.0,0.0,0.692307692308,0.0769230769231,0.153846153846,0.0,0.0769230769231,Eukaryota,13,0,0.937155853066,1.82051282051,-0.0238095238095,False
P47154,0.769230769231,0.0,0.0769230769231,0.153846153846,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.6870920273800001,0.564102564103,0.015873015873,False
P47155,0.0,0.0,0.0,0.0,0.0,0.0,0.363636363636,0.636363636364,Saccharomyceta,11,0,0.655481773901,1.23636363636,-0.00666666666667,False
P47156,0.0,0.0,0.0,0.923076923077,0.0,0.0,0.0769230769231,0.0,Eukaryota,13,0,0.271189373042,0.615384615385,0.111111111111,False
P47158,0.0,0.0,0.38461538461499994,0.307692307692,0.153846153846,0.0,0.0,0.153846153846,Euk+Bac,13,0,1.30610660909,3.89743589744,-0.242063492063,False
P47159,0.153846153846,0.0769230769231,0.0769230769231,0.153846153846,0.0769230769231,0.0,0.0,0.46153846153800004,Saccharomyceta,13,0,1.5247073930300001,4.20512820513,-0.650793650794,False
P47160,0.0769230769231,0.0,0.0,0.692307692308,0.0769230769231,0.0769230769231,0.0,0.0769230769231,Eukaryota,13,0,1.04379388084,2.48717948718,-0.0238095238095,False
P47161,0.0,0.0,0.916666666667,0.0,0.0,0.0,0.0,0.08333333333330001,Euk+Bac,12,1,0.286835983056,2.0,-0.309523809524,True
P47163,0.0,0.0,0.0,0.583333333333,0.166666666667,0.0,0.08333333333330001,0.166666666667,Eukaryota,12,1,1.1187433359899999,2.82051282051,0.234126984127,False
P47164,0.0,0.0,0.8181818181820001,0.0,0.0,0.181818181818,0.0,0.0,Euk+Bac,11,1,0.474139313058,2.45454545455,2.4387096774200003,True
P47165,0.3,0.1,0.0,0.0,0.0,0.5,0.1,0.0,Dikarya,10,0,1.16828245018,3.33333333333,-0.357142857143,False
P47166,0.0,0.0909090909091,0.0,0.636363636364,0.0909090909091,0.0,0.0,0.181818181818,Eukaryota,11,0,1.0335620542100001,2.72727272727,-0.28,False
P47168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,1,0,-0.0,None,,False
P47169,0.538461538462,0.0,0.307692307692,0.0,0.0,0.153846153846,0.0,0.0,Cellular_organisms,13,0,0.983961446001,1.69230769231,0.666666666667,True
P47170,0.0,0.0,0.0,0.75,0.166666666667,0.08333333333330001,0.0,0.0,Eukaryota,12,1,0.7214636866930001,1.87179487179,-0.08333333333330001,False
P47171,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,Ascomycota,10,1,0.325082973391,1.27272727273,-0.013333333333299998,False
P47172,0.0,0.0,0.0,0.1,0.3,0.0,0.1,0.5,Saccharomyceta,10,1,1.16828245018,2.69090909091,-0.126666666667,False
P47173,0.0,0.0,0.0,0.833333333333,0.166666666667,0.0,0.0,0.0,Eukaryota,12,1,0.45056120886600004,1.02564102564,0.150793650794,False
P47175,0.0,0.0,0.0,0.5714285714289999,0.28571428571400004,0.0,0.0,0.14285714285700002,Eukaryota,7,0,0.955699891113,2.0,-0.19444444444400003,False
P47176,0.0909090909091,0.0,0.545454545455,0.272727272727,0.0,0.0,0.0,0.0909090909091,Euk+Bac,11,1,1.12095039267,2.10606060606,0.929953917051,False
P47177,0.0,0.0,0.846153846154,0.0,0.0,0.0,0.0,0.153846153846,Euk+Bac,13,0,0.42932302193099997,2.82051282051,-0.43650793650799996,True
P47178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,2,0,-0.0,2.0,,False
P47179,0.0,0.111111111111,0.0,0.33333333333299997,0.33333333333299997,0.0,0.0,0.222222222222,Opisthokonta,9,0,1.3107836781,3.27777777778,0.8375,False
P47180,0.0,0.0,0.08333333333330001,0.166666666667,0.08333333333330001,0.583333333333,0.0,0.08333333333330001,Dikarya,12,1,1.23426786608,2.58974358974,-0.297619047619,False
P47181,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Dikarya,4,1,-0.0,0.4,-0.166666666667,False
P47182,0.428571428571,0.0,0.428571428571,0.0,0.0,0.14285714285700002,0.0,0.0,Cellular_organisms,7,0,1.0042424730500001,1.71428571429,-0.981818181818,False
P47183,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,Euk+Bac,10,0,0.325082973391,0.6,-0.321428571429,True
P47185,0.0,0.0,0.5714285714289999,0.28571428571400004,0.14285714285700002,0.0,0.0,0.0,Euk+Bac,7,0,0.955699891113,2.28571428571,0.06666666666669999,False
P47190,0.0,0.0,0.0,0.714285714286,0.28571428571400004,0.0,0.0,0.0,Eukaryota,7,1,0.598269588585,1.92857142857,0.8571428571430001,False
P47771,0.222222222222,0.111111111111,0.222222222222,0.222222222222,0.111111111111,0.0,0.111111111111,0.0,Cellular_organisms,9,0,1.7351264569599998,2.83333333333,1.6666666666699999,False
P47818,0.38461538461499994,0.0,0.0769230769231,0.46153846153800004,0.0,0.0,0.0,0.0769230769231,Eukaryota,13,0,1.11896886688,2.38461538462,0.35317460317500005,True
P47821,0.0,0.0,0.0,0.833333333333,0.08333333333330001,0.08333333333330001,0.0,0.0,Eukaryota,12,1,0.56608573896,1.10256410256,0.34523809523800003,False
P47822,0.0,0.0,0.0,0.153846153846,0.38461538461499994,0.0,0.23076923076900002,0.23076923076900002,Opisthokonta,13,0,1.33224492244,2.02564102564,-0.261904761905,False
P47912,0.3,0.0,0.2,0.3,0.1,0.0,0.1,0.0,Cellular_organisms,10,0,1.50478828368,2.57777777778,2.13095238095,False
P47976,0.0,0.0,0.0,0.888888888889,0.111111111111,0.0,0.0,0.0,Eukaryota,9,0,0.34883209584299996,1.16666666667,0.222222222222,False
P47977,0.0,0.0,0.0,0.888888888889,0.0,0.0,0.111111111111,0.0,Eukaryota,9,0,0.34883209584299996,1.55555555556,0.555555555556,False
P47988,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,Ascomycota,10,0,0.6730116670090001,0.533333333333,-0.107142857143,False
P48015,0.692307692308,0.0,0.307692307692,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.61724176973,0.0,0.0,False
P48016,0.0,0.0,0.833333333333,0.08333333333330001,0.0,0.0,0.0,0.08333333333330001,Euk+Bac,12,0,0.56608573896,1.87878787879,0.13640552995400002,False
P48164,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,7,2,-0.0,0.0,0.0,False
P48231,0.0,0.0,0.0,0.777777777778,0.222222222222,0.0,0.0,0.0,Eukaryota,9,0,0.529706199058,1.33333333333,0.272727272727,False
P48234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.153846153846,0.0277777777778,False
P48236,0.0,0.0,0.0,0.923076923077,0.0,0.0,0.0,0.0769230769231,Eukaryota,13,0,0.271189373042,1.71794871795,0.35317460317500005,False
P48237,0.0,0.0,0.0,0.33333333333299997,0.0,0.0,0.111111111111,0.555555555556,Saccharomyceta,9,0,0.9368883075390001,3.61111111111,0.777777777778,False
P48239,0.666666666667,0.0,0.111111111111,0.111111111111,0.111111111111,0.0,0.0,0.0,Cellular_organisms,9,0,1.0027182645200001,1.61111111111,3.9090909090900006,False
P48240,0.111111111111,0.0,0.0,0.444444444444,0.0,0.0,0.0,0.444444444444,Saccharomyceta,9,1,0.9649629230069999,4.44444444444,-0.1,False
P48353,0.166666666667,0.0,0.5,0.33333333333299997,0.0,0.0,0.0,0.0,Euk+Bac,6,5,1.0114042647100001,2.98181818182,2.07407407407,False
P48360,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Euk+Bac,12,1,-0.0,0.0,0.0,False
P48361,0.0,0.0,0.0,0.0,0.0,0.714285714286,0.14285714285700002,0.14285714285700002,Dikarya,7,1,0.7963116401739999,0.678571428571,-0.020833333333299998,False
P48362,0.0,0.0,0.0,0.833333333333,0.0,0.166666666667,0.0,0.0,Eukaryota,12,1,0.45056120886600004,1.30769230769,-0.20238095238099998,False
P48363,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
P48365,0.0,0.0,0.0,0.916666666667,0.0,0.08333333333330001,0.0,0.0,Eukaryota,12,1,0.286835983056,1.05128205128,-0.05952380952380001,False
P48412,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.6,Saccharomyceta,5,1,0.6730116670090001,3.93333333333,-0.928571428571,False
P48415,0.0,0.0,0.0,0.545454545455,0.181818181818,0.0909090909091,0.0909090909091,0.0909090909091,Eukaryota,11,0,1.29454516584,2.36363636364,0.3,False
P48439,0.0,0.0,0.0,0.33333333333299997,0.583333333333,0.0,0.0,0.08333333333330001,Opisthokonta,12,1,0.887694275799,1.69230769231,0.0992063492063,False
P48445,0.153846153846,0.0,0.153846153846,0.38461538461499994,0.153846153846,0.153846153846,0.0,0.0,Eukaryota,13,0,1.51938266464,2.64102564103,-0.253968253968,False
P48510,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
P48524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,10,0,-0.0,0.355555555556,0.047619047619,False
P48525,0.166666666667,0.0,0.666666666667,0.08333333333330001,0.0,0.0,0.0,0.08333333333330001,Euk+Bac,12,1,0.983087758575,1.64102564103,0.107142857143,False
P48526,0.0769230769231,0.0,0.769230769231,0.153846153846,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.6870920273800001,0.846153846154,0.0238095238095,False
P48527,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,Euk+Bac,12,1,0.562335144619,0.0,0.0,False
P48558,0.0,0.0,0.08333333333330001,0.75,0.08333333333330001,0.08333333333330001,0.0,0.0,Eukaryota,12,1,0.836988216786,1.5641025641,0.27380952380999996,False
P48559,0.0,0.0,0.2,0.6,0.2,0.0,0.0,0.0,Eukaryota,5,3,0.950270539233,2.17857142857,-0.528205128205,False
P48561,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,10,0,-0.0,0.2,0.25,False
P48562,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,Eukaryota,5,8,0.500402423538,2.71794871795,0.40476190476199997,False
P48563,0.0,0.0,0.0,0.75,0.08333333333330001,0.08333333333330001,0.0,0.08333333333330001,Eukaryota,12,1,0.836988216786,1.94871794872,-0.198412698413,False
P48565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,11,0,-0.0,0.872727272727,0.06,False
P48566,0.0,0.0,0.0,0.625,0.125,0.125,0.0,0.125,Eukaryota,8,4,1.07354284641,2.39393939394,0.134562211982,False
P48567,0.166666666667,0.0,0.666666666667,0.0,0.0,0.166666666667,0.0,0.0,Euk+Bac,12,1,0.8675632284810001,1.69230769231,0.666666666667,False
P48569,0.0,0.0,0.0,0.0,0.0,0.444444444444,0.0,0.555555555556,Saccharomyceta,9,2,0.6869615765970001,2.43636363636,-0.08,False
P48570,0.5,0.0,0.416666666667,0.0,0.0,0.0,0.0,0.08333333333330001,Cellular_organisms,12,0,0.918427784993,1.5,0.638709677419,True
P48581,0.0,0.0,0.0,0.33333333333299997,0.25,0.0,0.0,0.416666666667,Saccharomyceta,12,0,1.07755632707,3.90909090909,-0.171428571429,False
P48582,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,2,11,-0.0,1.79487179487,0.650793650794,False
P48589,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.74358974359,-0.0634920634921,False
P48606,0.0,0.0,0.0,0.8181818181820001,0.0,0.0,0.0,0.181818181818,Eukaryota,11,0,0.474139313058,2.4,-0.44,False
P48743,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Opisthokonta,12,0,-0.0,0.0,0.0,False
P48813,0.28571428571400004,0.0,0.5714285714289999,0.0,0.0,0.0,0.0,0.14285714285700002,Euk+Bac,7,3,0.955699891113,5.0,4.46428571429,False
P48836,0.0,0.0,0.0,0.692307692308,0.0769230769231,0.0769230769231,0.0,0.153846153846,Eukaryota,13,0,0.937155853066,2.97435897436,-0.40873015873,False
P48837,0.0,0.0,0.0,0.615384615385,0.0769230769231,0.23076923076900002,0.0769230769231,0.0,Eukaryota,13,0,1.03176711135,2.15384615385,-0.281746031746,False
P49017,0.23076923076900002,0.0,0.692307692308,0.0769230769231,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.790267968075,0.307692307692,-0.047619047619,False
P49018,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.384615384615,0.25,False
P49089,0.7,0.0,0.2,0.0,0.1,0.0,0.0,0.0,Cellular_organisms,10,1,0.8018185525429999,1.34545454545,1.33333333333,False
P49090,0.7,0.0,0.2,0.0,0.1,0.0,0.0,0.0,Cellular_organisms,10,0,0.8018185525429999,1.0,1.25,False
P49095,0.692307692308,0.0,0.307692307692,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.61724176973,0.0,0.0,False
P49166,0.0,0.666666666667,0.0,0.33333333333299997,0.0,0.0,0.0,0.0,Euk_Archaea,9,1,0.636514168295,0.466666666667,-0.07142857142860001,False
P49167,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,11,1,-0.0,0.166666666667,-0.0506912442396,False
P49334,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,Dikarya,8,1,0.562335144619,1.44444444444,-0.325,False
P49367,0.538461538462,0.0769230769231,0.0769230769231,0.0769230769231,0.23076923076900002,0.0,0.0,0.0,Cellular_organisms,13,0,1.26362567212,2.12820512821,-0.123015873016,True
P49435,0.23076923076900002,0.0,0.538461538462,0.0,0.0,0.153846153846,0.0,0.0769230769231,Euk+Bac,13,0,1.15698764435,2.76923076923,0.035714285714300006,False
P49573,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.9,Saccharomyceta,10,1,0.325082973391,1.67272727273,-0.497354497354,False
P49626,0.14285714285700002,0.5714285714289999,0.0,0.28571428571400004,0.0,0.0,0.0,0.0,Euk_Archaea,7,1,0.955699891113,0.857142857143,-0.0416666666667,False
P49686,0.0,0.0,0.0,0.125,0.125,0.125,0.0,0.625,Saccharomyceta,8,1,1.07354284641,3.22222222222,0.625,False
P49687,0.0,0.0,0.0,0.7272727272730001,0.0909090909091,0.0,0.0,0.181818181818,Eukaryota,11,0,0.7595473914749999,2.69090909091,-0.607142857143,False
P49704,0.0,0.166666666667,0.0,0.75,0.0,0.0,0.0,0.08333333333330001,Eukaryota,12,1,0.7214636866930001,1.58974358974,0.424603174603,False
P49723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,6,1,-0.0,0.0,,False
P49775,0.272727272727,0.0909090909091,0.0,0.636363636364,0.0,0.0,0.0,0.0,Eukaryota,11,0,0.859967281036,1.27272727273,0.171957671958,False
P49954,0.538461538462,0.0,0.153846153846,0.307692307692,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.983961446001,0.923076923077,-0.0396825396825,False
P49955,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.0,0.0,False
P49956,0.0,0.166666666667,0.0,0.666666666667,0.166666666667,0.0,0.0,0.0,Eukaryota,12,1,0.8675632284810001,1.5641025641,0.222222222222,False
P49957,0.0769230769231,0.46153846153800004,0.0,0.46153846153800004,0.0,0.0,0.0,0.0,Euk_Archaea,13,0,0.911017539713,0.692307692308,-0.0555555555556,False
P49960,0.0,0.0,0.166666666667,0.33333333333299997,0.166666666667,0.33333333333299997,0.0,0.0,Dikarya,6,2,1.32966134885,2.60714285714,-0.479166666667,False
P50076,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.0,0.0,False
P50077,0.0,0.0,0.0,0.615384615385,0.38461538461499994,0.0,0.0,0.0,Eukaryota,13,0,0.666278442415,1.5641025641,-0.190476190476,False
P50078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,2,0,-0.0,0.0,,False
P50079,0.0,0.0,0.0,0.916666666667,0.0,0.0,0.0,0.08333333333330001,Eukaryota,12,1,0.286835983056,1.35897435897,0.305555555556,False
P50080,0.45454545454499995,0.0909090909091,0.181818181818,0.0909090909091,0.0,0.181818181818,0.0,0.0,Cellular_organisms,11,0,1.41427906512,2.25454545455,-0.12,True
P50082,0.0,0.0,0.272727272727,0.181818181818,0.0,0.0,0.45454545454499995,0.0909090909091,Ascomycota,11,0,1.2406842919499999,3.78181818182,1.8267195767200002,False
P50084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,2,0,-0.0,0.0,,False
P50085,0.23076923076900002,0.0,0.46153846153800004,0.307692307692,0.0,0.0,0.0,0.0,Euk+Bac,13,0,1.0579054247,0.923076923077,0.166666666667,False
P50086,0.0,0.0,0.307692307692,0.692307692308,0.0,0.0,0.0,0.0,Eukaryota,13,0,0.61724176973,1.66666666667,0.0515873015873,False
P50087,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,Dikarya,10,0,0.6730116670090001,2.06666666667,-0.14285714285700002,False
P50089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,3,0,-0.0,0.0,0.0,False
P50090,0.0,0.0,0.166666666667,0.666666666667,0.0,0.08333333333330001,0.08333333333330001,0.0,Eukaryota,12,0,0.983087758575,2.21212121212,1.00829493088,False
P50094,0.33333333333299997,0.0,0.33333333333299997,0.33333333333299997,0.0,0.0,0.0,0.0,Cellular_organisms,9,1,1.09861228867,1.48888888889,1.4047619047600002,False
P50095,0.444444444444,0.0,0.444444444444,0.111111111111,0.0,0.0,0.0,0.0,Cellular_organisms,9,1,0.9649629230069999,0.4,-0.214285714286,False
P50101,0.0,0.0,0.0,0.833333333333,0.0,0.08333333333330001,0.0,0.08333333333330001,Eukaryota,12,0,0.56608573896,1.71212121212,0.266666666667,False
P50102,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,0.0,0.0,Eukaryota,12,0,0.286835983056,0.878787878788,0.197235023041,False
P50104,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0769230769231,0.846153846154,Saccharomyceta,13,0,0.5359610497089999,1.12820512821,-0.123015873016,False
P50105,0.0,0.0,0.0,0.0909090909091,0.272727272727,0.0,0.181818181818,0.45454545454499995,Saccharomyceta,11,0,1.2406842919499999,2.43636363636,-0.22666666666700003,False
P50107,0.307692307692,0.23076923076900002,0.23076923076900002,0.23076923076900002,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,1.37781950804,1.30769230769,0.0555555555556,False
P50108,0.0,0.0,0.0,0.38461538461499994,0.0,0.0,0.615384615385,0.0,Ascomycota,13,0,0.666278442415,2.05128205128,-0.31746031746,False
P50109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,5,1,-0.0,2.0,0.0,False
P50110,0.0,0.0,0.111111111111,0.0,0.111111111111,0.0,0.222222222222,0.555555555556,Saccharomyceta,9,1,1.1490596969700002,3.66666666667,-0.535714285714,False
P50111,0.0,0.0,0.0,0.0,0.0,0.833333333333,0.166666666667,0.0,Dikarya,6,1,0.45056120886600004,0.857142857143,0.138888888889,False
P50112,0.0,0.0,0.0,0.0,0.0,0.0,0.428571428571,0.5714285714289999,Saccharomyceta,7,0,0.6829081047,0.857142857143,-0.266666666667,False
P50113,0.0,0.0,0.25,0.375,0.125,0.0,0.0,0.25,Eukaryota,8,0,1.32088834315,4.10714285714,-0.661538461538,False
P50264,0.153846153846,0.0,0.46153846153800004,0.23076923076900002,0.0,0.0769230769231,0.0,0.0769230769231,Euk+Bac,13,0,1.37781950804,3.10256410256,-0.37698412698399997,False
P50275,0.0,0.0,0.0,0.666666666667,0.08333333333330001,0.0,0.08333333333330001,0.166666666667,Eukaryota,12,1,0.983087758575,2.97435897436,-0.20238095238099998,False
P50276,0.33333333333299997,0.0,0.166666666667,0.08333333333330001,0.166666666667,0.08333333333330001,0.0,0.166666666667,Cellular_organisms,12,1,1.6762349391299998,3.64102564103,0.72619047619,False
P50277,0.916666666667,0.0,0.08333333333330001,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,0.286835983056,0.0,0.0,True
P50278,0.0,0.0,0.545454545455,0.181818181818,0.0,0.0909090909091,0.0,0.181818181818,Euk+Bac,11,0,1.16851840574,4.10909090909,1.96031746032,False
P50623,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,11,2,-0.0,0.307692307692,-0.047619047619,False
P50861,0.833333333333,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,0.45056120886600004,0.0,0.0,False
P50873,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,8,1,-0.0,0.444444444444,0.909090909091,False
P50874,0.0,0.0,0.0,0.7272727272730001,0.181818181818,0.0,0.0,0.0909090909091,Eukaryota,11,1,0.7595473914749999,1.87878787879,0.501382488479,False
P50875,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.222222222222,0.666666666667,Saccharomyceta,9,1,0.848685557726,2.0,0.18,False
P50896,0.0,0.0,0.25,0.125,0.0,0.125,0.25,0.25,Ascomycota,8,1,1.5595811562600002,4.38888888889,0.111111111111,False
P50942,0.0,0.0,0.0,0.833333333333,0.0,0.166666666667,0.0,0.0,Eukaryota,6,5,0.45056120886600004,1.63636363636,0.286666666667,False
P50944,0.0,0.0,0.0,0.833333333333,0.0,0.0,0.0,0.166666666667,Eukaryota,12,1,0.45056120886600004,2.64102564103,0.984126984127,False
P50946,0.0,0.0,0.153846153846,0.769230769231,0.0,0.0,0.0,0.0769230769231,Eukaryota,13,0,0.6870920273800001,1.89743589744,0.27380952380999996,False
P50947,0.0,0.0,0.0,0.615384615385,0.0769230769231,0.153846153846,0.0769230769231,0.0769230769231,Eukaryota,13,0,1.17865499634,2.38461538462,-0.05952380952380001,False
P51401,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,3,7,-0.0,0.666666666667,-0.17857142857099997,False
P51402,0.0,0.625,0.0,0.375,0.0,0.0,0.0,0.0,Euk_Archaea,8,1,0.661563238158,0.5,0.0,False
P51533,0.0,0.0,0.375,0.625,0.0,0.0,0.0,0.0,Eukaryota,8,2,0.661563238158,2.86666666667,2.0357142857099997,False
P51534,0.0,0.0,0.0,0.0909090909091,0.545454545455,0.0,0.0,0.363636363636,Opisthokonta,11,0,0.9164648855390001,2.76363636364,-0.506666666667,False
P51601,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,-0.0,0.0,0.0,False
P51862,0.0,0.0,0.0,0.307692307692,0.615384615385,0.0769230769231,0.0,0.0,Opisthokonta,13,0,0.8587409130060001,0.615384615385,0.00793650793651,False
P51979,0.25,0.33333333333299997,0.166666666667,0.08333333333330001,0.08333333333330001,0.08333333333330001,0.0,0.0,Euk_Archaea,12,0,1.6326309271500001,2.12121212121,0.222222222222,False
P51996,0.0,0.0909090909091,0.0909090909091,0.7272727272730001,0.0,0.0,0.0,0.0909090909091,Eukaryota,11,1,0.885574151577,1.93939393939,0.37235023041500004,False
P51998,0.0,0.0,0.692307692308,0.0769230769231,0.0,0.0769230769231,0.0769230769231,0.0769230769231,Euk+Bac,13,0,1.04379388084,2.97435897436,-0.0992063492063,False
P52286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,0,-0.0,0.0,0.0,False
P52290,0.0,0.0,0.3,0.1,0.2,0.4,0.0,0.0,Dikarya,10,0,1.2798542258299999,3.0,-0.17857142857099997,False
P52488,0.0,0.166666666667,0.08333333333330001,0.666666666667,0.0,0.08333333333330001,0.0,0.0,Eukaryota,12,1,0.983087758575,1.15384615385,0.0793650793651,False
P52489,0.6,0.0,0.1,0.2,0.1,0.0,0.0,0.0,Cellular_organisms,10,1,1.08889997535,1.56363636364,0.888888888889,False
P52490,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.307692307692,-0.047619047619,False
P52491,0.0,0.0,0.08333333333330001,0.916666666667,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,0.974358974359,0.210317460317,False
P52492,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.307692307692,-0.047619047619,False
P52553,0.0,0.46153846153800004,0.0,0.38461538461499994,0.0,0.0,0.153846153846,0.0,Euk_Archaea,13,0,1.0123308390999999,2.05128205128,-0.111111111111,False
P52593,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.888888888889,0.0,Ascomycota,9,2,0.34883209584299996,0.763636363636,0.153333333333,False
P52867,0.0,0.0,0.0,0.625,0.0,0.25,0.125,0.0,Eukaryota,8,1,0.900256051269,2.66666666667,0.0779220779221,False
P52868,0.0,0.0,0.33333333333299997,0.33333333333299997,0.33333333333299997,0.0,0.0,0.0,Opisthokonta,3,1,1.09861228867,2.5,0.0,False
