,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Eumetazoa,Vertebrata,Mammalia,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
Q7Z4G4,0.0,0.45454545454499995,0.0,0.545454545455,0.0,0.0,0.0,0.0,Eukaryota,11,2,0.689009238477,0.974358974359,-0.0992063492063,False
Q7Z4H3,0.538461538462,0.153846153846,0.23076923076900002,0.0769230769231,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,1.15698764435,0.538461538462,0.0198412698413,False
Q7Z4H4,0.0,0.0,0.0,0.0,0.0,0.0,0.615384615385,0.38461538461499994,Vertebrata,13,0,0.666278442415,2.20512820513,0.9484126984129999,False
Q7Z4H7,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.25,0.08333333333330001,Eumetazoa,12,1,0.8239592165009999,1.94871794872,-0.0436507936508,False
Q7Z4H8,0.0,0.0,0.0,0.545454545455,0.0909090909091,0.0,0.363636363636,0.0,Eukaryota,11,2,0.9164648855390001,4.30769230769,4.59523809524,False
Q7Z4H9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,11,0,-0.0,1.63636363636,1.24,False
Q7Z4I7,0.0,0.0,0.0,0.416666666667,0.0,0.416666666667,0.166666666667,0.0,Eumetazoa,12,1,1.02818385933,4.69230769231,2.1111111111099996,False
Q7Z4J2,0.0,0.0,0.0,0.0,0.0,0.0,0.181818181818,0.8181818181820001,Mammalia,11,1,0.474139313058,2.51515151515,0.822222222222,False
Q7Z4K8,0.0,0.0,0.0,0.33333333333299997,0.0,0.111111111111,0.555555555556,0.0,Vertebrata,9,3,0.9368883075390001,5.31818181818,1.13333333333,False
Q7Z4L0,0.0,0.0,0.0,0.0,0.0,0.0,0.272727272727,0.7272727272730001,Mammalia,11,0,0.585952618304,2.76363636364,-0.36,False
Q7Z4L5,0.0,0.125,0.0,0.875,0.0,0.0,0.0,0.0,Eukaryota,8,5,0.37677016125600005,0.923076923077,0.11507936507899999,False
Q7Z4L9,0.0,0.0,0.0,0.636363636364,0.181818181818,0.181818181818,0.0,0.0,Eukaryota,11,1,0.907535294105,2.62121212121,-0.266666666667,False
Q7Z4M0,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.909090909091,0.0,Vertebrata,11,0,0.304636097349,0.181818181818,-0.0333333333333,False
Q7Z4N2,0.0,0.0,0.0,0.0,0.625,0.0,0.375,0.0,Opisthokonta,8,5,0.661563238158,2.53846153846,2.18650793651,False
Q7Z4N8,0.0,0.0,0.0,0.583333333333,0.08333333333330001,0.08333333333330001,0.25,0.0,Eukaryota,12,1,1.07513932401,3.97435897436,0.674603174603,False
Q7Z4P5,0.0,0.0,0.0,0.0,0.0,0.545454545455,0.0909090909091,0.363636363636,Eumetazoa,11,2,0.9164648855390001,4.15384615385,6.218253968250001,False
Q7Z4Q2,0.0,0.0,0.0,0.923076923077,0.0,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.271189373042,0.461538461538,0.08333333333330001,False
Q7Z4R8,0.0,0.0,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,Eumetazoa,13,0,0.271189373042,0.615384615385,-0.0952380952381,False
Q7Z4S6,0.0,0.0,0.0,0.8571428571430001,0.14285714285700002,0.0,0.0,0.0,Eukaryota,7,6,0.410116318288,4.38461538462,4.996031746030001,False
Q7Z4S9,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.166666666667,0.666666666667,Mammalia,12,1,0.8675632284810001,3.07692307692,1.5873015872999998,False
Q7Z4T8,0.181818181818,0.0,0.0909090909091,0.181818181818,0.0,0.0909090909091,0.0,0.45454545454499995,Mammalia,11,0,1.41427906512,8.4,3.74,False
Q7Z4T9,0.0,0.0,0.0,0.615384615385,0.0,0.307692307692,0.0,0.0769230769231,Eukaryota,13,0,0.8587409130060001,4.23076923077,-0.603174603175,False
Q7Z4U5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,9,0,-0.0,1.05555555556,0.775,False
Q7Z4V0,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.909090909091,0.0,Vertebrata,11,2,0.304636097349,2.0,-0.309523809524,False
Q7Z4V5,0.0,0.0,0.0,0.181818181818,0.0,0.45454545454499995,0.363636363636,0.0,Eumetazoa,11,2,1.03619878482,4.0,0.25793650793699996,False
Q7Z4W1,0.0769230769231,0.0,0.38461538461499994,0.153846153846,0.307692307692,0.0769230769231,0.0,0.0,Euk+Bac,13,0,1.4127446368599998,3.61538461538,-0.14682539682499998,False
Q7Z4W2,0.0,0.0,0.0,0.375,0.0,0.375,0.0,0.25,Eumetazoa,8,0,1.08219553004,5.46428571429,7.0625,False
Q7Z4W3,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,Mammalia,2,1,0.6931471805600001,6.0,-3.0,False
Q7Z4Y8,0.0,0.0,0.0,0.166666666667,0.833333333333,0.0,0.0,0.0,Opisthokonta,6,1,0.45056120886600004,1.14285714286,,False
Q7Z553,0.0,0.0,0.0,0.0,0.08333333333330001,0.33333333333299997,0.583333333333,0.0,Vertebrata,12,1,0.887694275799,2.25641025641,0.579365079365,False
Q7Z560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,2,0,-0.0,0.0,,False
Q7Z569,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.282051282051,0.111111111111,False
Q7Z570,0.0,0.0,0.0,0.23076923076900002,0.153846153846,0.0,0.38461538461499994,0.23076923076900002,Vertebrata,13,0,1.33224492244,4.87179487179,0.638888888889,False
Q7Z572,0.0,0.0,0.0,0.08333333333330001,0.0,0.416666666667,0.08333333333330001,0.416666666667,Mammalia,12,1,1.14370838943,6.17948717949,-0.6984126984129999,False
Q7Z589,0.0,0.0,0.0,0.0,0.0,0.769230769231,0.23076923076900002,0.0,Eumetazoa,13,0,0.5402041423889999,1.53846153846,-0.031746031746,False
Q7Z591,0.0,0.0,0.0,0.0,0.0,0.38461538461499994,0.538461538462,0.0769230769231,Vertebrata,13,0,0.898137003188,1.58974358974,0.269841269841,False
Q7Z5A4,0.0,0.0,0.0,0.2,0.0,0.6,0.0,0.2,Eumetazoa,5,7,0.950270539233,6.36363636364,5.8,False
Q7Z5A7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vertebrata,13,0,-0.0,0.794871794872,-0.0198412698413,False
Q7Z5A8,0.0,0.0,0.0,0.0,0.0,0.0,0.545454545455,0.45454545454499995,Vertebrata,11,1,0.689009238477,2.34848484848,0.33333333333299997,False
Q7Z5A9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vertebrata,13,0,-0.0,0.0,0.0,False
Q7Z5B4,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,Eumetazoa,12,1,0.6931471805600001,2.76923076923,-0.27380952380999996,False
Q7Z5D8,0.0,0.0,0.0,0.0,0.0,0.08333333333330001,0.0,0.916666666667,Mammalia,12,0,0.286835983056,3.12121212121,-0.266666666667,False
Q7Z5G4,0.0,0.0,0.0,0.08333333333330001,0.0,0.583333333333,0.33333333333299997,0.0,Eumetazoa,12,1,0.887694275799,2.74358974359,0.34920634920599997,False
Q7Z5H3,0.0,0.0,0.0,0.777777777778,0.0,0.0,0.222222222222,0.0,Eukaryota,9,4,0.529706199058,4.61538461538,3.4642857142900003,False
Q7Z5H4,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.875,Mammalia,8,0,0.37677016125600005,2.75,0.4375,False
Q7Z5H5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Mammalia,10,1,0.6931471805600001,2.36363636364,2.28,False
Q7Z5J1,0.166666666667,0.0,0.33333333333299997,0.0,0.166666666667,0.166666666667,0.166666666667,0.0,Euk+Bac,6,7,1.56071040904,4.79487179487,2.6626984127,False
Q7Z5J4,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,Eumetazoa,12,1,0.6931471805600001,1.87179487179,0.32936507936500004,False
Q7Z5J8,0.0,0.0,0.0,0.583333333333,0.0,0.416666666667,0.0,0.0,Eukaryota,12,1,0.6791932659919999,2.53846153846,0.22619047619000002,False
Q7Z5K2,0.0,0.0,0.0,0.46153846153800004,0.0,0.38461538461499994,0.0769230769231,0.0769230769231,Eukaryota,13,0,1.11896886688,4.38461538462,0.5595238095239999,False
Q7Z5L0,0.0,0.0,0.0,0.0,0.0,0.615384615385,0.38461538461499994,0.0,Eumetazoa,13,0,0.666278442415,1.53846153846,0.6904761904760001,False
Q7Z5L2,0.0,0.0,0.0,0.38461538461499994,0.0,0.23076923076900002,0.0,0.38461538461499994,Mammalia,13,0,1.07339428128,5.79487179487,0.23809523809500002,False
Q7Z5L3,0.0,0.0,0.0,0.0,0.0,0.416666666667,0.583333333333,0.0,Vertebrata,12,1,0.6791932659919999,2.12820512821,0.34126984127,False
Q7Z5L4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,10,0,-0.0,0.0,0.0,False
Q7Z5L7,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,Euk+Bac,5,8,0.500402423538,5.02564102564,2.52380952381,False
Q7Z5L9,0.0,0.0,0.0,0.0,0.0,0.555555555556,0.444444444444,0.0,Eumetazoa,9,4,0.6869615765970001,1.76923076923,0.34523809523800003,False
Q7Z5M5,0.0,0.0,0.0,0.0,0.33333333333299997,0.555555555556,0.0,0.111111111111,Eumetazoa,9,4,0.9368883075390001,2.38461538462,1.38492063492,False
Q7Z5M8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Euk+Bac,6,7,-0.0,6.02564102564,4.019841269840001,False
Q7Z5N4,0.0,0.0,0.0,0.0,0.0,0.583333333333,0.416666666667,0.0,Eumetazoa,12,1,0.6791932659919999,2.61538461538,0.833333333333,False
Q7Z5P4,0.33333333333299997,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,Euk+Bac,6,7,0.636514168295,7.41025641026,3.1865079365099995,False
Q7Z5P9,0.0909090909091,0.0,0.363636363636,0.0,0.0909090909091,0.181818181818,0.0909090909091,0.181818181818,Euk+Bac,11,0,1.64173471219,7.6,0.22,True
Q7Z5Q1,0.0,0.0,0.0,0.0,0.0,0.769230769231,0.23076923076900002,0.0,Eumetazoa,13,0,0.5402041423889999,1.74358974359,1.1746031745999999,False
Q7Z5Q5,0.0,0.0,0.692307692308,0.0769230769231,0.0,0.0769230769231,0.153846153846,0.0,Euk+Bac,13,0,0.937155853066,4.05128205128,1.69444444444,True
Q7Z5R6,0.0,0.0,0.0,0.0,0.416666666667,0.33333333333299997,0.25,0.0,Opisthokonta,12,1,1.07755632707,2.30769230769,0.829365079365,False
Q7Z5S9,0.0,0.0,0.0,0.8181818181820001,0.181818181818,0.0,0.0,0.0,Eukaryota,11,2,0.474139313058,1.79487179487,0.031746031746,False
Q7Z5U6,0.0,0.0,0.166666666667,0.833333333333,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.45056120886600004,1.30769230769,-0.150793650794,False
Q7Z5V6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,11,0,-0.0,0.0,0.0,False
Q7Z5W3,0.0,0.0,0.0,0.46153846153800004,0.0,0.538461538462,0.0,0.0,Eumetazoa,13,0,0.6901856760189999,2.61538461538,0.884920634921,False
Q7Z5Y6,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,Eumetazoa,8,4,0.562335144619,5.69696969697,5.87649769585,False
Q7Z5Y7,0.0,0.0,0.0,0.0,0.8181818181820001,0.0909090909091,0.0909090909091,0.0,Opisthokonta,11,2,0.60016607316,2.25641025641,0.888888888889,False
Q7Z602,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,3,10,-0.0,1.07692307692,0.14285714285700002,False
Q7Z614,0.0,0.0,0.0,0.0,0.08333333333330001,0.583333333333,0.33333333333299997,0.0,Eumetazoa,12,1,0.887694275799,2.33333333333,0.46428571428599996,False
Q7Z624,0.0,0.0,0.0,0.888888888889,0.0,0.111111111111,0.0,0.0,Eukaryota,9,4,0.34883209584299996,1.87179487179,0.0198412698413,False
Q7Z628,0.0,0.0,0.0,0.4,0.0,0.4,0.2,0.0,Eumetazoa,5,8,1.05492016799,2.20512820513,1.4126984127000002,False
Q7Z692,0.0,0.0,0.0,0.0,0.0,0.08333333333330001,0.08333333333330001,0.833333333333,Mammalia,12,0,0.56608573896,1.54545454545,0.266666666667,False
Q7Z695,0.153846153846,0.0769230769231,0.153846153846,0.615384615385,0.0,0.0,0.0,0.0,Eukaryota,13,0,1.07201696856,1.41025641026,-0.011904761904799999,False
Q7Z698,0.0,0.0,0.0,0.153846153846,0.0,0.692307692308,0.153846153846,0.0,Eumetazoa,13,0,0.8305178252869999,2.15384615385,0.130952380952,False
Q7Z699,0.0,0.0,0.0,0.125,0.0,0.625,0.25,0.0,Eumetazoa,8,5,0.900256051269,2.84615384615,1.4166666666699999,False
Q7Z6A9,0.0,0.0,0.0,0.0,0.0,0.08333333333330001,0.166666666667,0.75,Mammalia,12,0,0.7214636866930001,1.24242424242,0.2,False
Q7Z6B0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,Eumetazoa,10,1,0.325082973391,2.54545454545,0.12,False
Q7Z6B7,0.0,0.0,0.0,0.444444444444,0.0,0.33333333333299997,0.222222222222,0.0,Eukaryota,9,4,1.06085694716,2.97435897436,1.0873015873,False
Q7Z6E9,0.0,0.0,0.0,0.692307692308,0.0769230769231,0.0,0.153846153846,0.0769230769231,Eukaryota,13,0,0.937155853066,4.20512820513,0.17460317460299998,False
Q7Z6G3,0.0,0.0,0.0,0.0,0.4,0.5,0.1,0.0,Eumetazoa,10,3,0.9433483923289999,2.30769230769,1.7063492063499999,False
Q7Z6G8,0.0,0.0,0.0,0.166666666667,0.0,0.5,0.33333333333299997,0.0,Eumetazoa,12,1,1.0114042647100001,4.05128205128,2.1071428571400004,False
Q7Z6I5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,9,0,-0.0,0.0,0.0,False
Q7Z6I6,0.0,0.0,0.0,0.08333333333330001,0.08333333333330001,0.166666666667,0.416666666667,0.25,Vertebrata,12,1,1.4241299173500002,4.05128205128,1.9007936507900003,False
Q7Z6I8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vertebrata,13,0,-0.0,0.153846153846,0.0277777777778,False
Q7Z6J0,0.0,0.0,0.0,0.111111111111,0.111111111111,0.666666666667,0.111111111111,0.0,Eumetazoa,9,4,1.0027182645200001,3.02564102564,0.97619047619,False
Q7Z6J2,0.0,0.0,0.0,0.0,0.0769230769231,0.46153846153800004,0.46153846153800004,0.0,Eumetazoa,13,0,0.911017539713,2.30769230769,0.416666666667,False
Q7Z6J4,0.0,0.0,0.0,0.777777777778,0.0,0.0,0.0,0.222222222222,Eukaryota,9,4,0.529706199058,5.66666666667,1.96031746032,False
Q7Z6J6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Opisthokonta,2,11,-0.0,1.58974358974,0.785714285714,False
Q7Z6J8,0.0,0.0,0.0,0.166666666667,0.08333333333330001,0.75,0.0,0.0,Eumetazoa,12,1,0.7214636866930001,1.30769230769,-0.150793650794,False
Q7Z6J9,0.0,0.0,0.0,0.46153846153800004,0.23076923076900002,0.23076923076900002,0.0769230769231,0.0,Eukaryota,13,0,1.23093162305,2.89743589744,0.0674603174603,False
Q7Z6K1,0.0,0.0,0.0,0.0,0.0,0.14285714285700002,0.714285714286,0.14285714285700002,Vertebrata,7,4,0.7963116401739999,3.05454545455,-0.12,False
Q7Z6K3,0.0,0.0,0.0,0.923076923077,0.0,0.0,0.0769230769231,0.0,Eukaryota,13,0,0.271189373042,1.74358974359,0.40079365079400003,False
Q7Z6K4,0.0,0.0,0.0,0.272727272727,0.0909090909091,0.636363636364,0.0,0.0,Eumetazoa,11,2,0.859967281036,3.46153846154,-0.17460317460299998,False
Q7Z6K5,0.0,0.0,0.0,0.615384615385,0.0,0.38461538461499994,0.0,0.0,Eukaryota,13,0,0.666278442415,2.71794871795,-0.162698412698,False
Q7Z6L0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.33333333333299997,0.5,Mammalia,12,1,1.0114042647100001,3.30769230769,1.4484126984099999,False
Q7Z6L1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,13,0,-0.0,0.0,0.0,False
Q7Z6M1,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,Eukaryota,5,8,0.500402423538,2.94871794872,0.7817460317460001,False
Q7Z6M2,0.0,0.0,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,Eumetazoa,13,0,0.271189373042,0.461538461538,0.08333333333330001,False
Q7Z6M3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vertebrata,2,10,-0.0,0.712121212121,0.022222222222199998,False
Q7Z6M4,0.0,0.0,0.0,0.444444444444,0.0,0.33333333333299997,0.222222222222,0.0,Eukaryota,9,4,1.06085694716,3.15384615385,0.234126984127,False
Q7Z6P3,0.0,0.0,0.0,0.08333333333330001,0.25,0.166666666667,0.416666666667,0.08333333333330001,Vertebrata,12,1,1.4241299173500002,5.15384615385,-0.694444444444,False
Q7Z6R9,0.0,0.0,0.0,0.0,0.0,0.555555555556,0.444444444444,0.0,Eumetazoa,9,4,0.6869615765970001,1.92307692308,1.4047619047600002,False
Q7Z6V5,0.153846153846,0.0,0.38461538461499994,0.46153846153800004,0.0,0.0,0.0,0.0,Eukaryota,13,0,1.0123308390999999,1.23076923077,-0.0873015873016,False
Q7Z6W1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,10,0,-0.0,0.2,0.0,False
Q7Z6W7,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,Euk+Bac,4,8,0.562335144619,8.39393939394,13.8,False
Q7Z6Z6,0.0,0.0,0.0,0.545454545455,0.0,0.0909090909091,0.0,0.363636363636,Eukaryota,11,2,0.9164648855390001,6.66666666667,6.24206349206,False
Q7Z6Z7,0.0,0.0,0.0,0.916666666667,0.0,0.08333333333330001,0.0,0.0,Eukaryota,12,0,0.286835983056,1.24242424242,-0.044444444444399996,False
Q7Z713,0.0,0.0,0.0,0.0,0.08333333333330001,0.25,0.666666666667,0.0,Vertebrata,12,1,0.8239592165009999,2.89743589744,0.325396825397,False
Q7Z736,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,Opisthokonta,8,4,0.562335144619,3.87878787879,-0.5888888888889999,False
Q7Z739,0.0,0.0,0.0,0.38461538461499994,0.0769230769231,0.307692307692,0.23076923076900002,0.0,Eukaryota,13,0,1.2658567518700001,3.94871794872,3.87698412698,False
Q7Z745,0.0,0.0,0.0,0.5714285714289999,0.0,0.0,0.0,0.428571428571,Eukaryota,7,6,0.6829081047,5.87179487179,4.09523809524,False
Q7Z769,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.307692307692,-0.047619047619,False
Q7Z794,0.0,0.0,0.0,0.166666666667,0.0,0.166666666667,0.166666666667,0.5,Mammalia,6,6,1.2424533248899998,5.24242424242,3.86666666667,False
Q7Z7A1,0.0,0.0,0.0,0.416666666667,0.08333333333330001,0.416666666667,0.08333333333330001,0.0,Eumetazoa,12,1,1.14370838943,4.69230769231,-0.623015873016,False
Q7Z7A3,0.615384615385,0.307692307692,0.0,0.0,0.0,0.0,0.0,0.0769230769231,Cellular_organisms,13,0,0.8587409130060001,2.51282051282,0.33333333333299997,False
Q7Z7A4,0.0,0.0,0.0,0.769230769231,0.23076923076900002,0.0,0.0,0.0,Eukaryota,13,0,0.5402041423889999,1.05128205128,-0.05952380952380001,False
Q7Z7B0,0.0,0.0,0.0,0.25,0.0,0.25,0.5,0.0,Vertebrata,12,1,1.0397207708399998,4.51282051282,-0.6984126984129999,False
Q7Z7B1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
Q7Z7B7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,10,0,-0.0,1.11111111111,-0.16,False
Q7Z7B8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,12,0,-0.0,0.333333333333,0.0,False
Q7Z7C7,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2,Eumetazoa,10,0,1.02965301406,2.37777777778,-0.04,False
Q7Z7C8,0.0,0.0,0.0,0.615384615385,0.0,0.38461538461499994,0.0,0.0,Eukaryota,13,0,0.666278442415,2.05128205128,-0.111111111111,False
Q7Z7D3,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,Vertebrata,5,8,0.6730116670090001,0.846153846154,0.0238095238095,False
Q7Z7E8,0.0,0.0,0.0,0.666666666667,0.0,0.08333333333330001,0.0,0.25,Eukaryota,12,1,0.8239592165009999,5.69230769231,4.69047619048,False
Q7Z7F0,0.0,0.0,0.0,0.769230769231,0.153846153846,0.0,0.0769230769231,0.0,Eukaryota,13,0,0.6870920273800001,1.69230769231,0.150793650794,False
Q7Z7F7,0.0,0.0,0.0,0.0,0.0,0.909090909091,0.0909090909091,0.0,Eumetazoa,11,0,0.304636097349,1.38181818182,0.33333333333299997,False
Q7Z7G0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,Eumetazoa,12,1,0.6931471805600001,2.30769230769,0.107142857143,False
Q7Z7G1,0.0,0.0,0.0,0.0,0.0,0.181818181818,0.0909090909091,0.7272727272730001,Mammalia,11,1,0.7595473914749999,2.98484848485,0.4,False
Q7Z7G2,0.0,0.0,0.0,0.0,0.0,0.08333333333330001,0.916666666667,0.0,Vertebrata,12,1,0.286835983056,1.0,0.0,False
Q7Z7G8,0.0,0.0,0.0,0.46153846153800004,0.0769230769231,0.46153846153800004,0.0,0.0,Eumetazoa,13,0,0.911017539713,3.15384615385,-0.07539682539680001,False
Q7Z7H3,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,Eumetazoa,10,1,0.325082973391,3.23636363636,0.8733333333329999,False
Q7Z7H5,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,Eukaryota,4,9,0.562335144619,2.61538461538,2.12301587302,False
Q7Z7H8,0.0,0.0,0.23076923076900002,0.0,0.153846153846,0.615384615385,0.0,0.0,Eumetazoa,13,0,0.925129083572,3.17948717949,-0.0793650793651,False
Q7Z7J5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,9,3,-0.0,3.28787878788,-0.266666666667,False
Q7Z7J7,0.0,0.0,0.0,0.0,0.0,0.75,0.166666666667,0.08333333333330001,Eumetazoa,12,1,0.7214636866930001,2.61538461538,0.214285714286,False
Q7Z7J9,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181820001,0.181818181818,Vertebrata,11,2,0.474139313058,2.30769230769,0.416666666667,False
Q7Z7K0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,10,1,-0.0,0.181818181818,0.04,False
Q7Z7K2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Opisthokonta,3,9,-0.0,5.71212121212,5.03333333333,False
Q7Z7K6,0.0,0.0,0.45454545454499995,0.181818181818,0.0,0.0,0.181818181818,0.181818181818,Euk+Bac,11,0,1.28825230502,8.03636363636,7.4,False
Q7Z7L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,11,1,-0.0,4.25757575758,0.777777777778,False
Q7Z7L7,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,Opisthokonta,10,3,0.6931471805600001,1.02564102564,0.305555555556,False
Q7Z7L8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,3,1,-0.0,4.0,-2.66666666667,False
Q7Z7L9,0.0,0.0,0.0,0.166666666667,0.166666666667,0.0,0.0,0.666666666667,Mammalia,6,6,0.8675632284810001,5.33333333333,4.277777777780001,False
Q7Z7M0,0.0,0.0,0.0,0.0,0.75,0.166666666667,0.08333333333330001,0.0,Opisthokonta,12,1,0.7214636866930001,1.61538461538,0.00793650793651,False
Q7Z7M1,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.0,Vertebrata,12,1,1.0397207708399998,2.69230769231,0.563492063492,False
Q7Z7M8,0.0,0.0,0.0,0.375,0.0,0.125,0.125,0.375,Mammalia,8,4,1.25548232518,5.92424242424,2.4888888888900005,False
Q7Z7M9,0.0,0.0,0.0,0.0,0.0909090909091,0.545454545455,0.181818181818,0.181818181818,Eumetazoa,11,1,1.16851840574,3.95454545455,0.46666666666699996,False
Q7Z7N9,0.0,0.0,0.0,0.0,0.0,0.46153846153800004,0.538461538462,0.0,Vertebrata,13,0,0.6901856760189999,1.07692307692,-0.0634920634921,False
Q86SE5,0.0,0.0,0.0,0.0,0.08333333333330001,0.33333333333299997,0.5,0.08333333333330001,Vertebrata,12,1,1.1269287948,3.23076923077,0.015873015873,False
Q86SE8,0.0,0.0,0.0,0.0,0.0,0.625,0.25,0.125,Eumetazoa,8,5,0.900256051269,2.84615384615,2.0357142857099997,False
Q86SE9,0.0,0.0,0.0,0.75,0.0,0.125,0.125,0.0,Eukaryota,8,5,0.7356219397589999,4.0,4.84920634921,False
Q86SF2,0.0,0.0,0.0,0.125,0.0,0.875,0.0,0.0,Eumetazoa,8,4,0.37677016125600005,3.25757575758,0.044444444444399996,False
Q86SG2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,Euk+Bac,4,9,0.6931471805600001,7.51282051282,0.849206349206,False
Q86SG4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,10,0,-0.0,0.0,0.0,False
Q86SG5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,3,8,-0.0,3.67272727273,0.426666666667,False
Q86SG6,0.0,0.0,0.0909090909091,0.181818181818,0.363636363636,0.363636363636,0.0,0.0,Opisthokonta,11,1,1.26365443188,2.87878787879,0.511111111111,False
Q86SG7,0.0,0.0,0.0,0.0,0.0,0.75,0.08333333333330001,0.166666666667,Eumetazoa,12,1,0.7214636866930001,2.17948717949,0.126984126984,False
Q86SH2,0.0,0.0,0.0,0.0,0.0,0.7272727272730001,0.272727272727,0.0,Eumetazoa,11,2,0.585952618304,1.15384615385,0.543650793651,False
Q86SH4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,9,0,-0.0,0.0,0.0,False
Q86SI9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,10,0,-0.0,0.0,0.0,False
Q86SJ2,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,Eumetazoa,4,8,0.562335144619,3.13636363636,2.14444444444,False
Q86SJ6,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.33333333333299997,Eumetazoa,3,10,0.636514168295,2.74358974359,3.03174603175,False
Q86SK9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Euk+Bac,11,2,-0.0,1.48717948718,0.388888888889,True
Q86SM5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,Mammalia,5,7,0.500402423538,3.65151515152,1.37777777778,False
Q86SM8,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.181818181818,0.7272727272730001,Mammalia,11,1,0.7595473914749999,2.89393939394,1.33333333333,False
Q86SP6,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.923076923077,0.0,Vertebrata,13,0,0.271189373042,0.615384615385,-0.0952380952381,False
Q86SQ0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Euk+Bac,3,10,-0.0,5.69230769231,1.4404761904799999,False
